gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,PSC.56,PSC.52,PSC.54,PSC.61,PSC.64,PSC.73,PSC.76,PSC.81,PSC.59,PSC.57,PSC.69,PSC.67,PSC.71,PSC.75,PSC.78,PSC.83,V2,uniprot_accession,gene_name,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,Entry,Reviewed,Entry.Name,Protein.names,Gene.Names,Organism,Length,Gene.Ontology.biological.process,Gene.Ontology.IDs
g13146,12.96901499,-4.037839116,1.12221173,-3.598108101,0.00032054,0.00171011,34,14,0,63,23,34,30,58,0,0,4,7,0,0,0,0,sp,P08594,AQL1_THEAQ,53.371,356,149,5,31,1068,49,397,1.36E-107,327,P08594,reviewed,AQL1_THEAQ,Aqualysin-1 (EC 3.4.21.111) (Aqualysin-I),pstI,Thermus aquaticus,513,proteolysis [GO:0006508],GO:0004252; GO:0005615; GO:0006508
g18940,43.33983763,-4.375503475,0.903354726,-4.843616077,1.27E-06,1.40E-05,55,24,161,158,31,59,137,282,0,6,0,11,0,0,0,10,sp,P04323,POL3_DROME,37.755,294,150,4,1,795,334,623,5.63E-59,209,P04323,reviewed,POL3_DROME,Retrovirus-related Pol polyprotein from transposon 17.6 [Includes: Protease (EC 3.4.23.-); Reverse transcriptase (EC 2.7.7.49); Endonuclease],pol,Drosophila melanogaster (Fruit fly),1058,DNA integration [GO:0015074]; proteolysis [GO:0006508],GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0006508; GO:0015074; GO:0042575
g15068,110.0361918,-4.433345108,0.784505984,-5.651129755,1.59E-08,2.76E-07,244,570,368,449,44,20,207,309,5,0,12,9,0,4,4,19,sp,Q15485,FCN2_HUMAN,55.814,215,92,3,421,1065,102,313,9.45E-77,241,Q15485,reviewed,FCN2_HUMAN,Ficolin-2 (37 kDa elastin-binding protein) (Collagen/fibrinogen domain-containing protein 2) (EBP-37) (Ficolin-B) (Ficolin-beta) (Hucolin) (L-ficolin) (Serum lectin p35),FCN2 FCNL,Homo sapiens (Human),313,"cell surface pattern recognition receptor signaling pathway [GO:0002752]; complement activation, lectin pathway [GO:0001867]; defense response to Gram-negative bacterium [GO:0050829]; defense response to Gram-positive bacterium [GO:0050830]; opsonization [GO:0008228]; positive regulation of opsonization [GO:1903028]; proteolysis [GO:0006508]; recognition of apoptotic cell [GO:0043654]",GO:0001867; GO:0002752; GO:0003823; GO:0005102; GO:0005576; GO:0005581; GO:0005615; GO:0006508; GO:0008228; GO:0009897; GO:0043394; GO:0043654; GO:0046872; GO:0048306; GO:0050829; GO:0050830; GO:0062023; GO:0070062; GO:0072562; GO:0097367; GO:1903028; GO:1905370; GO:2001065
g16543,5.173259332,-4.989749357,1.603993881,-3.110828174,0.001865635,0.007506587,18,5,3,7,72,0,2,0,1,0,0,0,0,0,0,0,sp,Q8I7P9,POL5_DROME,33.039,566,334,8,1546,3192,24,561,2.88E-84,302,Q8I7P9,reviewed,POL5_DROME,Retrovirus-related Pol polyprotein from transposon opus [Includes: Protease (EC 3.4.23.-); Reverse transcriptase (EC 2.7.7.49); Endonuclease],pol,Drosophila melanogaster (Fruit fly),1003,DNA integration [GO:0015074]; DNA transposition [GO:0006313]; proteolysis [GO:0006508],GO:0003676; GO:0003964; GO:0004519; GO:0005634; GO:0006313; GO:0006508; GO:0008233; GO:0015074; GO:0042575
g1093,323.527288,6.870593061,1.052717731,6.526529246,6.73E-11,1.87E-09,0,0,3,0,17,8,32,0,324,609,67,179,145,654,306,207,sp,Q3T0J1,FBX4_BOVIN,30.986,213,128,5,373,957,46,257,5.44E-20,93.2,Q3T0J1,reviewed,FBX4_BOVIN,F-box only protein 4,FBXO4,Bos taurus (Bovine),387,positive regulation of protein ubiquitination [GO:0031398]; protein polyubiquitination [GO:0000209]; SCF-dependent proteasomal ubiquitin-dependent protein catabolic process [GO:0031146]; telomere maintenance [GO:0000723]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0000209; GO:0000723; GO:0005737; GO:0006511; GO:0019005; GO:0031146; GO:0031398
g8349,12.34238537,6.394438886,2.129287109,3.00308909,0.002672542,0.010136919,931,0,0,0,0,0,0,0,11,116,0,20,1708,0,0,0,sp,F1LZ52,KLHL3_RAT,39.474,114,68,1,589,927,187,300,2.59E-16,83.2,F1LZ52,reviewed,KLHL3_RAT,Kelch-like protein 3,Klhl3,Rattus norvegicus (Rat),587,distal tubule morphogenesis [GO:0072156]; gene expression [GO:0010467]; monoatomic ion homeostasis [GO:0050801]; potassium ion homeostasis [GO:0055075]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein catabolic process [GO:0030163]; protein K48-linked ubiquitination [GO:0070936]; protein polyubiquitination [GO:0000209]; protein ubiquitination [GO:0016567]; renal absorption [GO:0070293]; renal sodium ion absorption [GO:0070294]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0000209; GO:0003779; GO:0005829; GO:0005856; GO:0006511; GO:0010467; GO:0016567; GO:0030163; GO:0031463; GO:0043161; GO:0050801; GO:0055075; GO:0070293; GO:0070294; GO:0070936; GO:0072156; GO:0097602; GO:1990756
g12332,36.32600704,5.974253949,1.982882987,3.01291301,0.002587531,0.009853289,0,0,0,0,0,141,0,0,35,0,0,0,13,21,35,264,sp,Q80SY4,MIB1_MOUSE,32.066,789,412,16,10,2025,15,796,3.50E-117,378,Q80SY4,reviewed,MIB1_MOUSE,E3 ubiquitin-protein ligase MIB1 (EC 2.3.2.27) (DAPK-interacting protein 1) (DIP-1) (Mind bomb homolog 1) (RING-type E3 ubiquitin transferase MIB1),Mib1 Dip1 Kiaa1323 Mib,Mus musculus (Mouse),1006,blood vessel development [GO:0001568]; endocytosis [GO:0006897]; heart development [GO:0007507]; heart looping [GO:0001947]; in utero embryonic development [GO:0001701]; negative regulation of neuron differentiation [GO:0045665]; neural tube formation [GO:0001841]; neuron differentiation [GO:0030182]; Notch signaling pathway [GO:0007219]; positive regulation of endocytosis [GO:0045807]; protein ubiquitination [GO:0016567]; somitogenesis [GO:0001756]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0001568; GO:0001701; GO:0001756; GO:0001841; GO:0001947; GO:0005886; GO:0006511; GO:0006897; GO:0007219; GO:0007507; GO:0008270; GO:0014069; GO:0016567; GO:0030182; GO:0031410; GO:0034451; GO:0045665; GO:0045807; GO:0061630; GO:0098978
g21569,1721.734388,3.722210529,0.599715473,6.206627472,5.41E-10,1.25E-08,234,429,440,222,230,261,338,507,1647,2262,557,842,891,1980,286,6294,sp,Q6NW85,ARI1L_DANRE,31.313,198,111,7,520,1092,179,358,4.45E-21,100,Q6NW85,reviewed,ARI1L_DANRE,E3 ubiquitin-protein ligase arih1l (EC 2.3.2.31),arih1l zgc:85905,Danio rerio (Zebrafish) (Brachydanio rerio),533,protein polyubiquitination [GO:0000209]; protein ubiquitination [GO:0016567]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0000151; GO:0000209; GO:0004842; GO:0005634; GO:0005737; GO:0006511; GO:0008270; GO:0016567; GO:0031624; GO:0061630
g15401,30.07480257,3.69701958,1.178021467,3.138329549,0.001699137,0.006926394,1948,10,3,4,3,0,0,12,0,16,7,481,1134,4,42,0,sp,Q059Y8,DCST1_MOUSE,26.332,638,443,8,181,2043,96,723,1.21E-59,217,Q059Y8,reviewed,DCST1_MOUSE,E3 ubiquitin-protein ligase DCST1 (EC 2.3.2.27) (DC-STAMP domain-containing protein 1) (RING-type E3 ubiquitin transferase),Dcst1,Mus musculus (Mouse),732,fusion of sperm to egg plasma membrane involved in single fertilization [GO:0007342]; innate immune response [GO:0045087]; negative regulation of type I interferon-mediated signaling pathway [GO:0060339]; protein ubiquitination [GO:0016567]; sperm-egg recognition [GO:0035036]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0002080; GO:0005886; GO:0006511; GO:0007342; GO:0016567; GO:0035036; GO:0045087; GO:0046872; GO:0060339; GO:0061630
g13604,25.70624738,3.05201537,1.067743074,2.858379927,0.004258102,0.015023502,0,16,13,6,24,0,0,0,43,11,18,88,100,0,17,71,sp,Q3URF8,KCD21_MOUSE,54.955,111,42,2,7,339,2,104,9.39E-34,125,Q3URF8,reviewed,KCD21_MOUSE,BTB/POZ domain-containing protein KCTD21 (KCASH2 protein) (Potassium channel tetramerization domain-containing protein 21),Kctd21,Mus musculus (Mouse),260,protein homooligomerization [GO:0051260]; protein ubiquitination [GO:0016567]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0006511; GO:0016567; GO:0042826; GO:0051260; GO:0097602
g13596,23.6340236,3.044868264,0.935984212,3.253119255,0.001141456,0.00497308,6,0,1,5,9,8,19,7,0,8,11,19,23,8,8,157,sp,Q4G0X4,KCD21_HUMAN,56.757,111,44,1,1,333,1,107,1.08E-36,128,Q4G0X4,reviewed,KCD21_HUMAN,BTB/POZ domain-containing protein KCTD21 (KCASH2 protein) (Potassium channel tetramerization domain-containing protein 21),KCTD21,Homo sapiens (Human),260,negative regulation of smoothened signaling pathway [GO:0045879]; protein homooligomerization [GO:0051260]; protein ubiquitination [GO:0016567]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0006511; GO:0016567; GO:0042802; GO:0042826; GO:0045879; GO:0051260; GO:0097602
g1847,22.31885548,2.854892843,0.923036447,3.092936202,0.001981867,0.007878782,4082,4,0,17,3,3,5,0,17,103,16,96,2492,6,1,7,sp,Q708Y0,EBF2_ARATH,32.99,97,60,2,100,381,325,419,1.53E-10,62.4,Q708Y0,reviewed,EBF2_ARATH,EIN3-binding F-box protein 2,EBF2 At5g25350 F18G18.90,Arabidopsis thaliana (Mouse-ear cress),623,ethylene-activated signaling pathway [GO:0009873]; negative regulation of ethylene-activated signaling pathway [GO:0010105]; protein ubiquitination [GO:0016567]; response to ethylene [GO:0009723]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0005634; GO:0006511; GO:0009723; GO:0009873; GO:0010105; GO:0016567; GO:0019005
g14231,2872.303008,2.143315297,0.401656096,5.336195112,9.49E-08,1.37E-06,1562,1215,1563,1333,1646,1691,950,1311,2335,5998,1705,2473,5534,2193,1011,4159,sp,Q9UBF6,RBX2_HUMAN,91.86,86,7,0,103,360,28,113,8.51E-55,169,Q9UBF6,reviewed,RBX2_HUMAN,RING-box protein 2 (Rbx2) (EC 2.3.2.27) (EC 2.3.2.32) (CKII beta-binding protein 1) (CKBBP1) (RING finger protein 7) (Regulator of cullins 2) (Sensitive to apoptosis gene protein),RNF7 RBX2 ROC2 SAG,Homo sapiens (Human),113,endoplasmic reticulum unfolded protein response [GO:0030968]; post-translational protein modification [GO:0043687]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein K11-linked ubiquitination [GO:0070979]; protein neddylation [GO:0045116]; protein ubiquitination [GO:0016567]; reelin-mediated signaling pathway [GO:0038026]; regulation of neuron migration [GO:2001222]; response to redox state [GO:0051775]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0005507; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006511; GO:0008270; GO:0016567; GO:0019788; GO:0030968; GO:0031466; GO:0038026; GO:0043161; GO:0043687; GO:0045116; GO:0051775; GO:0061630; GO:0061663; GO:0070979; GO:0097602; GO:2001222
g19475,1128.157498,2.091678627,0.463765081,4.510211557,6.48E-06,5.95E-05,499,525,567,480,838,747,407,516,951,1058,669,1430,1458,2823,628,4910,sp,Q9H3F6,BACD3_HUMAN,71.483,263,68,4,88,873,28,284,2.79E-134,386,Q9H3F6,reviewed,BACD3_HUMAN,BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 3 (hBACURD3) (BTB/POZ domain-containing protein KCTD10) (Potassium channel tetramerization domain-containing protein 10),KCTD10 ULR061 MSTP028,Homo sapiens (Human),313,negative regulation of Rho protein signal transduction [GO:0035024]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein homooligomerization [GO:0051260]; protein ubiquitination [GO:0016567]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0005112; GO:0005654; GO:0005829; GO:0006511; GO:0016567; GO:0031463; GO:0035024; GO:0042802; GO:0043161; GO:0051260
g12673,1360.937479,1.973541123,0.318535198,6.195676761,5.80E-10,1.32E-08,899,650,615,486,700,934,768,916,1580,1593,768,2666,2020,729,601,3096,sp,Q3ULA2,FBW1A_MOUSE,74.409,508,103,2,7,1449,98,605,0,787,Q3ULA2,reviewed,FBW1A_MOUSE,F-box/WD repeat-containing protein 1A (Beta-TrCP protein E3RS-IkappaB) (Beta-transducin repeat-containing protein) (Beta-TrCP) (E3RSIkappaB) (mE3RS-IkappaB) (F-box and WD repeats protein beta-TrCP) (HOS) (Ubiquitin ligase FWD1) (pIkappaB-E3 receptor subunit),Btrc Fbw1 Fbxw1 Fwd1 Kiaa4123,Mus musculus (Mouse),605,branching involved in mammary gland duct morphogenesis [GO:0060444]; cellular response to organic cyclic compound [GO:0071407]; mammary gland epithelial cell proliferation [GO:0033598]; negative regulation of DNA-templated transcription [GO:0045892]; non-canonical NF-kappaB signal transduction [GO:0038061]; positive regulation of circadian rhythm [GO:0042753]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of proteolysis [GO:0045862]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein catabolic process [GO:0030163]; protein dephosphorylation [GO:0006470]; protein destabilization [GO:0031648]; protein K48-linked ubiquitination [GO:0070936]; protein polyubiquitination [GO:0000209]; protein ubiquitination [GO:0016567]; proteolysis [GO:0006508]; regulation of canonical NF-kappaB signal transduction [GO:0043122]; regulation of canonical Wnt signaling pathway [GO:0060828]; regulation of cell cycle [GO:0051726]; regulation of circadian rhythm [GO:0042752]; regulation of proteasomal protein catabolic process [GO:0061136]; rhythmic process [GO:0048511]; SCF-dependent proteasomal ubiquitin-dependent protein catabolic process [GO:0031146]; ubiquitin-dependent protein catabolic process [GO:0006511]; Wnt signaling pathway [GO:0016055],GO:0000209; GO:0004842; GO:0005634; GO:0005737; GO:0005829; GO:0006470; GO:0006508; GO:0006511; GO:0008013; GO:0016055; GO:0016567; GO:0019005; GO:0030163; GO:0031146; GO:0031648; GO:0033598; GO:0038061; GO:0042752; GO:0042753; GO:0043122; GO:0043161; GO:0045309; GO:0045862; GO:0045892; GO:0045893; GO:0046983; GO:0048511; GO:0051726; GO:0060444; GO:0060828; GO:0061136; GO:0061630; GO:0070936; GO:0071407; GO:1990756; GO:1990757
g15765,1018.761816,1.907550937,0.527450866,3.61654717,0.000298559,0.001610462,391,356,669,414,1462,457,488,341,285,831,1003,693,1122,1022,491,2228,sp,O88196,TTC3_MOUSE,36.029,136,73,3,562,957,226,351,1.56E-12,74.3,O88196,reviewed,TTC3_MOUSE,E3 ubiquitin-protein ligase TTC3 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase TTC3) (TPR repeat protein D) (Mtprd),Ttc3 Kiaa4119,Mus musculus (Mouse),1979,negative regulation of axon extension [GO:0030517]; negative regulation of neuron differentiation [GO:0045665]; protein K48-linked ubiquitination [GO:0070936]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0004842; GO:0005634; GO:0005773; GO:0005794; GO:0006511; GO:0030517; GO:0045665; GO:0046872; GO:0070936
g21739,5671.613562,1.768176579,0.362590884,4.876505887,1.08E-06,1.20E-05,2309,2982,3313,2570,5661,4452,2750,3693,6604,9558,3468,7213,5935,3998,2336,8893,sp,P25867,UBCD1_DROME,91.156,147,13,0,1,441,1,147,1.02E-88,258,P25867,reviewed,UBCD1_DROME,Ubiquitin-conjugating enzyme E2-17 kDa (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme D1) (Protein effete) (Ubiquitin carrier protein) (Ubiquitin-protein ligase),eff UbcD1 CG7425,Drosophila melanogaster (Fruit fly),147,anaphase-promoting complex-dependent catabolic process [GO:0031145]; chromosome organization [GO:0051276]; compound eye morphogenesis [GO:0001745]; compound eye photoreceptor cell differentiation [GO:0001751]; female germ-line stem cell asymmetric division [GO:0048132]; germ-line stem cell population maintenance [GO:0030718]; male meiotic nuclear division [GO:0007140]; mitotic cell cycle [GO:0000278]; negative regulation of smoothened signaling pathway [GO:0045879]; neuron remodeling [GO:0016322]; peptidoglycan recognition protein signaling pathway [GO:0061057]; protein linear polyubiquitination [GO:0097039]; protein polyubiquitination [GO:0000209]; protein ubiquitination [GO:0016567]; regulation of protein stability [GO:0031647]; regulation of R7 cell differentiation [GO:0045676]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0000151; GO:0000209; GO:0000278; GO:0001745; GO:0001751; GO:0005524; GO:0005634; GO:0005829; GO:0006511; GO:0007140; GO:0016322; GO:0016567; GO:0030718; GO:0031145; GO:0031625; GO:0031647; GO:0045676; GO:0045879; GO:0048132; GO:0051276; GO:0061057; GO:0061631; GO:0097039
g23478,2597.976184,1.715456301,0.421015156,4.074571368,4.61E-05,0.000328061,1268,1561,1950,1153,2049,1549,1671,1951,2420,3298,952,2448,2037,2169,1183,5794,sp,P46379,BAG6_HUMAN,28.741,421,238,8,1366,2592,756,1126,1.12E-39,162,P46379,reviewed,BAG6_HUMAN,Large proline-rich protein BAG6 (BAG family molecular chaperone regulator 6) (BCL2-associated athanogene 6) (BAG-6) (HLA-B-associated transcript 3) (Protein G3) (Protein Scythe),BAG6 BAT3 G3,Homo sapiens (Human),1132,apoptotic process [GO:0006915]; brain development [GO:0007420]; cell differentiation [GO:0030154]; chromatin organization [GO:0006325]; endoplasmic reticulum stress-induced pre-emptive quality control [GO:0061857]; ERAD pathway [GO:0036503]; immune response-activating cell surface receptor signaling pathway [GO:0002429]; internal peptidyl-lysine acetylation [GO:0018393]; intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator [GO:0042771]; intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress [GO:0070059]; kidney development [GO:0001822]; lung development [GO:0030324]; maintenance of unfolded protein [GO:0036506]; natural killer cell activation [GO:0030101]; negative regulation of apoptotic process [GO:0043066]; negative regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032435]; negative regulation of proteolysis [GO:0045861]; positive regulation of ERAD pathway [GO:1904294]; post-translational protein targeting to endoplasmic reticulum membrane [GO:0006620]; proteasomal protein catabolic process [GO:0010498]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein stabilization [GO:0050821]; regulation of embryonic development [GO:0045995]; regulation of protein stability [GO:0031647]; spermatogenesis [GO:0007283]; synaptonemal complex assembly [GO:0007130]; tail-anchored membrane protein insertion into ER membrane [GO:0071816]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0001822; GO:0002429; GO:0005102; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006325; GO:0006511; GO:0006620; GO:0006915; GO:0007130; GO:0007283; GO:0007420; GO:0010498; GO:0016020; GO:0018393; GO:0030101; GO:0030154; GO:0030324; GO:0030544; GO:0031593; GO:0031625; GO:0031647; GO:0032435; GO:0036503; GO:0036506; GO:0042771; GO:0042802; GO:0043022; GO:0043066; GO:0043161; GO:0043231; GO:0045861; GO:0045995; GO:0050821; GO:0051787; GO:0060090; GO:0061857; GO:0070059; GO:0070062; GO:0070628; GO:0071816; GO:0071818; GO:0140677; GO:1904294; GO:1990381
g11649,2063.393817,1.670980598,0.402370044,4.152845431,3.28E-05,0.000245186,2438,1243,1297,833,1012,1106,1244,1418,1593,1228,764,2653,3863,1349,1363,5148,sp,Q9ES00,UBE4B_MOUSE,49.164,1076,493,9,337,3435,106,1170,0,1051,Q9ES00,reviewed,UBE4B_MOUSE,Ubiquitin conjugation factor E4 B (EC 2.3.2.27) (RING-type E3 ubiquitin transferase E4 B) (Ubiquitin fusion degradation protein 2),Ube4b Ufd2 Ufd2a,Mus musculus (Mouse),1173,ERAD pathway [GO:0036503]; granzyme-mediated apoptotic signaling pathway [GO:0008626]; neuron projection development [GO:0031175]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein autoubiquitination [GO:0051865]; protein catabolic process [GO:0030163]; protein folding [GO:0006457]; protein monoubiquitination [GO:0006513]; protein polyubiquitination [GO:0000209]; protein ubiquitination [GO:0016567]; response to endoplasmic reticulum stress [GO:0034976]; response to UV [GO:0009411]; ubiquitin-dependent protein catabolic process [GO:0006511]; ventricular trabecula myocardium morphogenesis [GO:0003222],GO:0000151; GO:0000209; GO:0003222; GO:0005524; GO:0005634; GO:0005737; GO:0006457; GO:0006511; GO:0006513; GO:0008626; GO:0009411; GO:0016567; GO:0019899; GO:0030163; GO:0031175; GO:0034450; GO:0034976; GO:0036503; GO:0043161; GO:0051082; GO:0051117; GO:0051865; GO:0061630
g11648,19355.63264,1.559338101,0.317023541,4.91868236,8.71E-07,9.93E-06,7027,10115,11223,10519,21693,17730,13574,13614,25062,30810,34671,26158,33844,4438,10081,17727,sp,Q9BXM7,PINK1_HUMAN,38.514,444,225,11,673,1998,179,576,3.96E-83,276,Q9BXM7,reviewed,PINK1_HUMAN,"Serine/threonine-protein kinase PINK1, mitochondrial (EC 2.7.11.1) (BRPK) (PTEN-induced putative kinase protein 1)",PINK1,Homo sapiens (Human),581,"activation of protein kinase B activity [GO:0032148]; autophagy of mitochondrion [GO:0000422]; cellular response to hydrogen sulfide [GO:1904881]; cellular response to hypoxia [GO:0071456]; cellular response to oxidative stress [GO:0034599]; cellular response to toxic substance [GO:0097237]; dopamine secretion [GO:0014046]; establishment of protein localization to mitochondrion [GO:0072655]; hemopoiesis [GO:0030097]; intracellular signal transduction [GO:0035556]; maintenance of protein location in mitochondrion [GO:0072656]; mitochondrion organization [GO:0007005]; mitochondrion to lysosome vesicle-mediated transport [GO:0099074]; mitophagy [GO:0000423]; negative regulation of autophagosome assembly [GO:1902902]; negative regulation of gene expression [GO:0010629]; negative regulation of hydrogen peroxide-induced neuron intrinsic apoptotic signaling pathway [GO:1903384]; negative regulation of hypoxia-induced intrinsic apoptotic signaling pathway [GO:1903298]; negative regulation of intrinsic apoptotic signaling pathway [GO:2001243]; negative regulation of intrinsic apoptotic signaling pathway in response to hydrogen peroxide [GO:1903751]; negative regulation of JNK cascade [GO:0046329]; negative regulation of macroautophagy [GO:0016242]; negative regulation of mitochondrial fission [GO:0090258]; negative regulation of mitophagy [GO:1901525]; negative regulation of neuron apoptotic process [GO:0043524]; negative regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway [GO:1903377]; negative regulation of reactive oxygen species metabolic process [GO:2000378]; peptidyl-serine autophosphorylation [GO:0036289]; peptidyl-serine phosphorylation [GO:0018105]; positive regulation of ATP biosynthetic process [GO:2001171]; positive regulation of canonical NF-kappaB signal transduction [GO:0043123]; positive regulation of cristae formation [GO:1903852]; positive regulation of dopamine secretion [GO:0033603]; positive regulation of free ubiquitin chain polymerization [GO:1904544]; positive regulation of macroautophagy [GO:0016239]; positive regulation of mitochondrial electron transport, NADH to ubiquinone [GO:1902958]; positive regulation of mitochondrial fission [GO:0090141]; positive regulation of mitophagy in response to mitochondrial depolarization [GO:0098779]; positive regulation of peptidase activity [GO:0010952]; positive regulation of peptidyl-serine phosphorylation [GO:0033138]; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction [GO:0051897]; positive regulation of protein dephosphorylation [GO:0035307]; positive regulation of protein targeting to mitochondrion [GO:1903955]; positive regulation of protein ubiquitination [GO:0031398]; positive regulation of release of cytochrome c from mitochondria [GO:0090200]; positive regulation of synaptic transmission, dopaminergic [GO:0032226]; positive regulation of translation [GO:0045727]; positive regulation of ubiquitin-protein transferase activity [GO:0051443]; protein phosphorylation [GO:0006468]; protein stabilization [GO:0050821]; protein ubiquitination [GO:0016567]; regulation of apoptotic process [GO:0042981]; regulation of autophagy of mitochondrion [GO:1903146]; regulation of cellular response to oxidative stress [GO:1900407]; regulation of hydrogen peroxide metabolic process [GO:0010310]; regulation of mitochondrial membrane potential [GO:0051881]; regulation of mitochondrion organization [GO:0010821]; regulation of oxidative phosphorylation [GO:0002082]; regulation of proteasomal protein catabolic process [GO:0061136]; regulation of protein targeting to mitochondrion [GO:1903214]; regulation of protein ubiquitination [GO:0031396]; regulation of protein-containing complex assembly [GO:0043254]; regulation of reactive oxygen species metabolic process [GO:2000377]; regulation of synaptic vesicle transport [GO:1902803]; respiratory electron transport chain [GO:0022904]; response to ischemia [GO:0002931]; response to oxidative stress [GO:0006979]; TORC2 signaling [GO:0038203]; ubiquitin-dependent protein catabolic process [GO:0006511]",GO:0000287; GO:0000422; GO:0000423; GO:0000785; GO:0002020; GO:0002082; GO:0002931; GO:0004672; GO:0004674; GO:0005524; GO:0005634; GO:0005737; GO:0005739; GO:0005741; GO:0005743; GO:0005758; GO:0005783; GO:0005829; GO:0005856; GO:0006468; GO:0006511; GO:0006979; GO:0007005; GO:0010310; GO:0010629; GO:0010821; GO:0010857; GO:0010952; GO:0014046; GO:0016020; GO:0016239; GO:0016242; GO:0016301; GO:0016504; GO:0016567; GO:0018105; GO:0022904; GO:0030097; GO:0030424; GO:0030426; GO:0031396; GO:0031398; GO:0031625; GO:0032148; GO:0032226; GO:0033138; GO:0033603; GO:0034599; GO:0035307; GO:0035556; GO:0036289; GO:0038203; GO:0042981; GO:0043123; GO:0043254; GO:0043422; GO:0043524; GO:0044297; GO:0044877; GO:0045727; GO:0046329; GO:0048471; GO:0050821; GO:0051443; GO:0051881; GO:0051897; GO:0055131; GO:0061136; GO:0071456; GO:0072655; GO:0072656; GO:0090141; GO:0090200; GO:0090258; GO:0097237; GO:0097413; GO:0097449; GO:0098779; GO:0099074; GO:0106310; GO:1900407; GO:1901525; GO:1902803; GO:1902902; GO:1902958; GO:1903146; GO:1903214; GO:1903298; GO:1903377; GO:1903384; GO:1903751; GO:1903852; GO:1903955; GO:1904544; GO:1904841; GO:1904881; GO:2000377; GO:2000378; GO:2001171; GO:2001243
