gene_id,baseMean.x,log2FoldChange.x,lfcSE.x,stat.x,pvalue.x,padj.x,PSC.56,PSC.52,PSC.54,PSC.61,PSC.64,PSC.73,PSC.76,PSC.81,PSC.59,PSC.57,PSC.69,PSC.67,PSC.71,PSC.75,PSC.78,PSC.83,V2.x,uniprot_accession.x,gene_name.x,V5.x,V6.x,V7.x,V8.x,V9.x,V10.x,V11.x,V12.x,V13.x,V14.x,Entry.x,Reviewed.x,Entry.Name.x,Protein.names.x,Gene.Names.x,Organism.x,Length.x,Gene.Ontology.biological.process.x,Gene.Ontology.IDs.x,baseMean.y,log2FoldChange.y,lfcSE.y,stat.y,pvalue.y,padj.y,PSC.0228,PSC.0187,PSC.0188,PSC.0174,PSC.0190,PSC.0231,PSC.0230,PSC.0219,PSC.0177,PSC.0186,PSC.0209,PSC.0203
g1360,319.654954,-1.134737111,0.353627066,-3.208852548,0.001332658,0.005665121,846,547,604,509,633,441,424,713,130,58,211,584,322,16,119,93,sp,B6MUN4,MYSM1_BRAFL,44.504,373,156,6,1834,2937,438,764,4.45E-91,311,B6MUN4,reviewed,MYSM1_BRAFL,"Histone H2A deubiquitinase MYSM1 (2A-DUB) (EC 3.4.19.-) (Myb-like, SWIRM and MPN domain-containing protein 1)",MYSM1 BRAFLDRAFT_86936,Branchiostoma floridae (Florida lancelet) (Amphioxus),809,chromatin remodeling [GO:0006338]; positive regulation of transcription by RNA polymerase II [GO:0045944]; proteolysis [GO:0006508],GO:0003677; GO:0003713; GO:0005634; GO:0006338; GO:0006508; GO:0042393; GO:0045944; GO:0046872; GO:0140492; GO:0140950,167.9180628,-1.410702046,0.319926767,-4.409453011,1.04E-05,9.47E-05,114,102,150,41,32,64,447,315,164,384,321,189
g20679,615.5974396,-1.045160446,0.209423521,-4.99065453,6.02E-07,7.10E-06,1120,1151,1348,1016,943,973,1087,1281,280,167,286,678,468,69,599,215,sp,P13676,ACPH_RAT,48.333,720,354,11,52,2175,13,726,0,629,P13676,reviewed,ACPH_RAT,Acylamino-acid-releasing enzyme (AARE) (EC 3.4.19.1) (Acyl-peptide hydrolase) (APH) (Acylaminoacyl-peptidase),Apeh,Rattus norvegicus (Rat),732,amyloid-beta metabolic process [GO:0050435]; proteolysis [GO:0006508],GO:0004252; GO:0005737; GO:0006508; GO:0008242; GO:0042802; GO:0050435,361.5560455,-1.562336242,0.225691043,-6.922455677,4.44E-12,1.78E-10,161,219,237,98,70,188,1036,731,511,702,506,548
g3140,2030.723646,0.673969249,0.22514405,2.99350238,0.002757954,0.010400149,1479,2209,2790,1773,1738,2230,2161,2541,2720,2569,1429,2360,2377,485,1185,2552,sp,P10619,PPGB_HUMAN,43.167,461,232,7,139,1458,29,480,1.46E-128,385,P10619,reviewed,PPGB_HUMAN,Lysosomal protective protein (EC 3.4.16.5) (Carboxypeptidase C) (Carboxypeptidase L) (Cathepsin A) (Protective protein cathepsin A) (PPCA) (Protective protein for beta-galactosidase) [Cleaved into: Lysosomal protective protein 32 kDa chain; Lysosomal protective protein 20 kDa chain],CTSA PPGB,Homo sapiens (Human),480,intracellular protein transport [GO:0006886]; negative regulation of chaperone-mediated autophagy [GO:1904715]; proteolysis [GO:0006508]; regulation of chaperone-mediated autophagy [GO:1904714]; regulation of protein stability [GO:0031647],GO:0004180; GO:0004185; GO:0005576; GO:0005764; GO:0005783; GO:0006508; GO:0006886; GO:0008047; GO:0016020; GO:0031647; GO:0035578; GO:0043202; GO:0043231; GO:0070062; GO:1904714; GO:1904715,1068.943345,0.868411909,0.219408412,3.957969985,7.56E-05,0.000530704,1864,1169,1559,855,700,1142,1548,1130,806,917,478,811
g22762,1035.29375,1.321057894,0.449863747,2.936573359,0.003318603,0.012141687,514,774,775,506,1154,1354,760,500,1274,3141,494,2237,453,283,395,993,sp,A0A182C2Z2,OVCH_HALRO,35,340,186,13,2041,2979,545,876,1.04E-41,171,A0A182C2Z2,reviewed,OVCH_HALRO,Ovochymase (HrOVCH) (EC 3.4.21.-),OVCH,Halocynthia roretzi (Sea squirt) (Cynthia roretzi),1575,acrosome reaction [GO:0007340]; fertilization [GO:0009566]; oogenesis [GO:0048477]; proteolysis [GO:0006508],GO:0004252; GO:0005576; GO:0006508; GO:0007340; GO:0009566; GO:0048477,793.6411153,1.784344763,0.550833283,3.239355387,0.001198002,0.005537997,2122,1070,799,143,1110,959,616,470,625,513,84,348
g23544,260.0844623,4.086653327,1.165841262,3.50532569,0.000456049,0.002292293,219,55,7,0,0,0,11,9,289,176,100,92,1690,38,45,950,sp,Q8R4K8,PAPP1_MOUSE,35.924,1055,565,33,1468,4470,620,1617,0,605,Q8R4K8,reviewed,PAPP1_MOUSE,Pappalysin-1 (EC 3.4.24.79) (Insulin-like growth factor-dependent IGF-binding protein 4 protease) (IGF-dependent IGFBP-4 protease) (IGFBP-4ase) (Pregnancy-associated plasma protein A) (PAPP-A),Pappa,Mus musculus (Mouse),1624,cell surface receptor signaling pathway [GO:0007166]; female pregnancy [GO:0007565]; protein catabolic process [GO:0030163]; proteolysis [GO:0006508]; response to dexamethasone [GO:0071548]; response to follicle-stimulating hormone [GO:0032354],GO:0004175; GO:0004222; GO:0005615; GO:0006508; GO:0007166; GO:0007565; GO:0030163; GO:0032354; GO:0046872; GO:0071548,122.3508877,3.426552798,1.30688595,2.621921827,0.008743548,0.028731759,275,225,33,27,98,480,120,0,3,66,0,0
g21781,2058.883477,1.048167059,0.220336315,4.757123487,1.96E-06,2.06E-05,1379,1814,2042,1718,1595,1997,1975,1855,2766,2770,1725,3605,2858,688,913,2262,sp,Q6TH47,STBPA_DANRE,51.282,195,91,3,829,1413,228,418,3.09E-66,221,Q6TH47,reviewed,STBPA_DANRE,STAM-binding protein-like A (EC 3.4.19.-),stambpa amsh stambp,Danio rerio (Zebrafish) (Brachydanio rerio),418,protein K63-linked deubiquitination [GO:0070536]; proteolysis [GO:0006508],GO:0005768; GO:0006508; GO:0032154; GO:0046872; GO:0061578; GO:0070536; GO:0140492,1339.474909,1.510116395,0.281941285,5.356137881,8.50E-08,1.35E-06,2248,3163,1732,743,1252,1271,1229,648,886,887,689,795
g15116,203.7699992,2.992339005,0.802405676,3.729209671,0.000192081,0.001109118,72,14,34,9,7,175,173,4,239,17,412,349,245,50,67,828,sp,O57579,AMPN_CHICK,40.603,431,214,8,1,1206,550,967,5.11E-102,327,O57579,reviewed,AMPN_CHICK,Aminopeptidase Ey (EC 3.4.11.20) (Aminopeptidase N),ANPEP APDE,Gallus gallus (Chicken),972,peptide catabolic process [GO:0043171]; proteolysis [GO:0006508],GO:0005615; GO:0005737; GO:0005886; GO:0006508; GO:0008270; GO:0042277; GO:0043171; GO:0070006,343.2363649,3.051598389,0.922645461,3.307444211,0.000941515,0.004510622,135,424,1239,17,8,1471,112,27,133,34,66,156
g15115,187.9108708,2.765001761,0.964734994,2.866073872,0.004155973,0.014736064,28,15,10,6,5,128,334,0,288,25,329,278,275,14,92,784,sp,P15145,AMPN_PIG,46.889,450,219,6,460,1791,71,506,2.66E-129,406,P15145,reviewed,AMPN_PIG,Aminopeptidase N (AP-N) (pAPN) (EC 3.4.11.2) (Alanyl aminopeptidase) (Aminopeptidase M) (AP-M) (Microsomal aminopeptidase) (gp130) (CD antigen CD13),ANPEP,Sus scrofa (Pig),963,angiogenesis [GO:0001525]; cell differentiation [GO:0030154]; peptide catabolic process [GO:0043171]; proteolysis [GO:0006508],GO:0001525; GO:0001618; GO:0005615; GO:0005737; GO:0005886; GO:0006508; GO:0008270; GO:0030154; GO:0042277; GO:0043171; GO:0070006,321.4210744,3.036201192,0.912700809,3.326611701,0.000879088,0.004247964,194,415,1213,41,12,1239,71,26,179,12,31,166
g22787,452.7715228,-4.006771301,0.753155057,-5.319981939,1.04E-07,1.49E-06,274,207,1294,2727,481,567,1949,1241,33,13,0,34,36,24,160,14,sp,Q8NF86,PRS33_HUMAN,33.333,267,143,11,364,1128,31,274,1.71E-30,123,Q8NF86,reviewed,PRS33_HUMAN,Serine protease 33 (EC 3.4.21.-) (Serine protease EOS),PRSS33,Homo sapiens (Human),280,protein kinase C signaling [GO:0070528]; proteolysis [GO:0006508],GO:0004252; GO:0005615; GO:0005737; GO:0006508; GO:0070528,276.0163014,-4.52466801,1.070668231,-4.226022477,2.38E-05,0.000192563,35,74,12,8,0,8,1002,665,1030,415,0,814
g19847,140632.1012,8.555708315,0.501804253,17.04989198,3.50E-65,8.43E-62,1374,631,1038,1293,1494,580,787,554,316366,596004,59596,283612,154913,81885,40975,134022,sp,O77656,MMP13_BOVIN,42.586,263,125,7,514,1299,24,261,1.44E-49,184,O77656,reviewed,MMP13_BOVIN,Collagenase 3 (EC 3.4.24.-) (Matrix metalloproteinase-13) (MMP-13),MMP13,Bos taurus (Bovine),471,bone morphogenesis [GO:0060349]; collagen catabolic process [GO:0030574]; extracellular matrix disassembly [GO:0022617]; extracellular matrix organization [GO:0030198]; proteolysis [GO:0006508],GO:0004175; GO:0004222; GO:0005509; GO:0005518; GO:0005615; GO:0006508; GO:0008270; GO:0022617; GO:0030198; GO:0030574; GO:0031012; GO:0060349,85563.9495,8.713121243,0.945406375,9.216270882,3.08E-20,4.44E-18,153892,14989,57560,854,113118,462346,1071,427,130,83,502,859
g3626,87.40207181,1.748904408,0.579015382,3.020480047,0.002523743,0.009635156,832,28,27,23,15,56,153,46,41,62,47,742,1362,30,51,64,sp,Q86V25,VASH2_HUMAN,58.661,254,105,0,61,822,41,294,5.32E-114,338,Q86V25,reviewed,VASH2_HUMAN,Tubulinyl-Tyr carboxypeptidase 2 (EC 3.4.17.17) (Vasohibin-2) (Vasohibin-like protein),VASH2 VASHL,Homo sapiens (Human),355,axon development [GO:0061564]; cell-cell fusion [GO:0140253]; labyrinthine layer blood vessel development [GO:0060716]; positive regulation of angiogenesis [GO:0045766]; positive regulation of endothelial cell proliferation [GO:0001938]; proteolysis [GO:0006508]; regulation of angiogenesis [GO:0045765]; syncytium formation by plasma membrane fusion [GO:0000768],GO:0000768; GO:0001938; GO:0003779; GO:0004181; GO:0005576; GO:0005737; GO:0005829; GO:0005856; GO:0006508; GO:0008017; GO:0045765; GO:0045766; GO:0060716; GO:0061564; GO:0106423; GO:0140253,81.11280127,2.064172978,0.829859735,2.487375746,0.01286894,0.039370361,84,353,96,24,0,185,69,48,12,44,29,36
g19283,31.89217533,-2.581167089,0.735379781,-3.509978321,0.000448143,0.002262095,69,126,64,50,71,59,101,51,16,0,10,30,18,0,0,0,sp,Q8I7P9,POL5_DROME,36.719,128,78,2,7,390,455,579,5.51E-18,82.8,Q8I7P9,reviewed,POL5_DROME,Retrovirus-related Pol polyprotein from transposon opus [Includes: Protease (EC 3.4.23.-); Reverse transcriptase (EC 2.7.7.49); Endonuclease],pol,Drosophila melanogaster (Fruit fly),1003,DNA integration [GO:0015074]; DNA transposition [GO:0006313]; proteolysis [GO:0006508],GO:0003676; GO:0003964; GO:0004519; GO:0005634; GO:0006313; GO:0006508; GO:0008233; GO:0015074; GO:0042575,23.58409797,-1.944802609,0.688149597,-2.826133472,0.004711363,0.017352238,11,6,23,12,0,3,39,53,9,67,66,36
g852,19300.52794,3.207351733,0.60858734,5.270158483,1.36E-07,1.90E-06,2911,3953,3156,2214,15096,6450,3615,3180,12874,63184,3197,21648,17320,20781,6227,26655,sp,P90850,YCF2E_CAEEL,47.465,434,204,13,31,1308,14,431,4.94E-125,373,P90850,reviewed,YCF2E_CAEEL,Uncharacterized peptidase C1-like protein F26E4.3,F26E4.3,Caenorhabditis elegans,452,proteolysis [GO:0006508],GO:0005615; GO:0006508; GO:0008234,17818.50189,2.600052748,0.755829869,3.439997353,0.00058172,0.003008935,37616,2844,4966,16899,39870,33146,2927,5924,10253,1018,10363,3542
g21351,3984.414396,0.771419487,0.315800204,2.442745368,0.014576017,0.041944167,1972,4311,3572,3633,4477,4401,4558,4822,4212,5166,2989,4851,3441,1532,1316,5962,sp,P53634,CATC_HUMAN,51.481,439,174,5,52,1257,24,460,1.89E-159,460,P53634,reviewed,CATC_HUMAN,Dipeptidyl peptidase 1 (EC 3.4.14.1) (Cathepsin C) (Cathepsin J) (Dipeptidyl peptidase I) (DPP-I) (DPPI) (Dipeptidyl transferase) [Cleaved into: Dipeptidyl peptidase 1 exclusion domain chain (Dipeptidyl peptidase I exclusion domain chain); Dipeptidyl peptidase 1 heavy chain (Dipeptidyl peptidase I heavy chain); Dipeptidyl peptidase 1 light chain (Dipeptidyl peptidase I light chain)],CTSC CPPI,Homo sapiens (Human),463,immune response [GO:0006955]; negative regulation of myelination [GO:0031642]; positive regulation of apoptotic signaling pathway [GO:2001235]; positive regulation of microglial cell activation [GO:1903980]; positive regulation of proteolysis involved in protein catabolic process [GO:1903052]; proteolysis [GO:0006508]; proteolysis involved in protein catabolic process [GO:0051603]; T cell mediated cytotoxicity [GO:0001913],GO:0001913; GO:0004197; GO:0004252; GO:0005576; GO:0005615; GO:0005654; GO:0005764; GO:0005788; GO:0005813; GO:0006508; GO:0006955; GO:0008234; GO:0008239; GO:0016020; GO:0016505; GO:0019902; GO:0030134; GO:0031404; GO:0031642; GO:0033116; GO:0035578; GO:0042802; GO:0043231; GO:0051087; GO:0051603; GO:0062023; GO:0070062; GO:1903052; GO:1903980; GO:2001235,3080.631414,0.550595277,0.222826793,2.470956343,0.013475227,0.040878705,4578,2988,5133,3544,1490,1933,4680,2784,3006,2518,3028,2424
g4297,3908.391345,2.836050659,1.162774451,2.439037645,0.014726434,0.042269629,3918,23,54,68,64,5609,72,184,11438,103,71,1858,509,1626,1266,21398,sp,P80146,SEPR_THESR,40.938,320,168,8,205,1128,98,408,4.13E-50,176,P80146,reviewed,SEPR_THESR,Extracellular serine proteinase (EC 3.4.21.-),,Thermus sp. (strain Rt41A),410,proteolysis [GO:0006508],GO:0004252; GO:0005615; GO:0006508,17774.42361,4.061551355,1.12021555,3.625687355,0.000288194,0.001665397,1303,16600,65815,102,958,91683,177,980,3525,788,5197,2450
g22664,929.0276564,1.169008806,0.161644796,7.231960668,4.76E-13,1.86E-11,681,788,812,491,1075,638,633,1120,1545,917,799,1433,1478,337,906,785,sp,P48147,PPCE_HUMAN,68.794,705,203,1,4,2067,4,708,0,1049,P48147,reviewed,PPCE_HUMAN,Prolyl endopeptidase (PE) (EC 3.4.21.26) (Post-proline cleaving enzyme),PREP PEP,Homo sapiens (Human),710,proteolysis [GO:0006508],GO:0004252; GO:0005634; GO:0005737; GO:0005829; GO:0006508; GO:0008236; GO:0016020; GO:0070012,477.7752765,0.78055471,0.229636009,3.399095433,0.000676091,0.003399671,735,594,597,609,288,360,502,377,584,300,389,378
g14920,15.18587624,-1.815901486,0.637475452,-2.848582609,0.004391445,0.01543541,8,32,19,42,30,27,43,49,18,0,5,6,4,4,3,0,sp,P0CT40,TF29_SCHPO,34.884,129,82,1,16,396,545,673,7.50E-17,79.3,P0CT40,reviewed,TF29_SCHPO,Transposon Tf2-9 polyprotein (Retrotransposable element Tf2 155 kDa protein),Tf2-9 SPBC9B6.02c,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),1333,DNA integration [GO:0015074]; DNA recombination [GO:0006310]; proteolysis [GO:0006508],GO:0003677; GO:0003723; GO:0003887; GO:0003964; GO:0004190; GO:0004519; GO:0005634; GO:0005737; GO:0006310; GO:0006508; GO:0015074; GO:0046872,10.84119094,-2.700735068,0.904902147,-2.984560347,0.002839862,0.011434847,3,0,8,5,0,0,10,27,17,40,29,10
g1886,1678.936464,-2.449584788,0.292117722,-8.385608271,5.05E-17,3.47E-15,1958,4261,4366,4314,3457,2660,5005,4431,361,417,278,1554,385,64,514,276,sp,Q3UVK0,ERMP1_MOUSE,39.571,839,480,12,187,2697,85,898,0,604,Q3UVK0,reviewed,ERMP1_MOUSE,Endoplasmic reticulum metallopeptidase 1 (EC 3.4.-.-) (Felix-ina),Ermp1 D19Wsu12e Fxna Kiaa1815,Mus musculus (Mouse),898,cellular response to oxidative stress [GO:0034599]; endoplasmic reticulum unfolded protein response [GO:0030968]; ovarian follicle development [GO:0001541]; proteolysis [GO:0006508],GO:0001541; GO:0005789; GO:0006508; GO:0008235; GO:0030968; GO:0034599; GO:0046872,1211.872337,-2.107676843,0.244116145,-8.633910084,5.93E-18,6.37E-16,405,524,668,308,198,330,4938,1841,2537,2434,1638,1659
g1147,1117.243336,1.93648981,0.359485659,5.386834673,7.17E-08,1.07E-06,889,1258,371,590,517,273,434,589,1065,1368,921,1641,1906,354,3361,837,sp,Q8C1A5,THOP1_MOUSE,63.262,656,241,0,25,1992,22,677,0,870,Q8C1A5,reviewed,THOP1_MOUSE,Thimet oligopeptidase (EC 3.4.24.15),Thop1,Mus musculus (Mouse),687,intracellular signal transduction [GO:0035556]; peptide catabolic process [GO:0043171]; peptide metabolic process [GO:0006518]; proteolysis [GO:0006508],GO:0004222; GO:0005758; GO:0006508; GO:0006518; GO:0008233; GO:0035556; GO:0042277; GO:0043171; GO:0046872,483.0475469,1.915050831,0.325954458,5.875209818,4.22E-09,9.25E-08,1479,789,813,450,296,395,420,218,281,202,112,282
g22260,21914.44926,3.494083942,0.575853106,6.067665356,1.30E-09,2.77E-08,3265,3209,5268,4572,6790,4967,5709,4396,21908,6607,13484,10672,44497,30578,3710,55443,sp,P04813,CTR2_CANLF,37.121,264,127,10,250,987,19,261,1.27E-45,159,P04813,reviewed,CTR2_CANLF,Chymotrypsinogen 2 (EC 3.4.21.1) [Cleaved into: Chymotrypsin 2 chain A; Chymotrypsin 2 chain B; Chymotrypsin 2 chain C],CTRB1 CTRB,Canis lupus familiaris (Dog) (Canis familiaris),263,digestion [GO:0007586]; proteolysis [GO:0006508],GO:0004252; GO:0005576; GO:0006508; GO:0007586,15749.63398,2.966613824,0.719202499,4.124865848,3.71E-05,0.000282948,52047,15092,8110,1534,39414,13551,4977,4646,1588,3642,9007,1688
g6596,927.96446,0.914573201,0.310739958,2.943210803,0.003248272,0.011924812,798,754,806,776,904,803,1007,1067,654,1084,388,1304,962,552,500,1388,sp,Q8CF97,VCIP1_RAT,44.811,1031,455,18,19,3045,36,974,0,862,Q8CF97,reviewed,VCIP1_RAT,Deubiquitinating protein VCPIP1 (EC 3.4.19.12) (Valosin-containing protein p97/p47 complex-interacting protein 1) (Valosin-containing protein p97/p47 complex-interacting protein p135) (VCP/p47 complex-interacting 135-kDa protein),Vcpip1 Vcip135,Rattus norvegicus (Rat),1221,DNA damage response [GO:0006974]; endoplasmic reticulum membrane fusion [GO:0016320]; Golgi organization [GO:0007030]; Golgi reassembly [GO:0090168]; protein deubiquitination [GO:0016579]; protein K11-linked deubiquitination [GO:0035871]; protein K48-linked deubiquitination [GO:0071108]; protein ubiquitination [GO:0016567]; protein-DNA covalent cross-linking repair [GO:0106300]; proteolysis [GO:0006508]; regulation of protein localization to chromatin [GO:1905634],GO:0004843; GO:0005634; GO:0005783; GO:0005795; GO:0006508; GO:0006974; GO:0007030; GO:0016320; GO:0016567; GO:0016579; GO:0035871; GO:0045202; GO:0071108; GO:0090168; GO:0106300; GO:1905634,747.1687304,1.118427121,0.31461734,3.554880737,0.000378151,0.002092116,934,640,609,731,1024,896,776,576,383,669,566,497
g19685,455.4081705,3.867093362,0.945820689,4.088611517,4.34E-05,0.000310778,9,206,26,0,0,78,269,66,152,191,1773,1416,627,58,962,502,sp,Q99542,MMP19_HUMAN,32.636,478,261,15,142,1500,31,472,6.10E-67,227,Q99542,reviewed,MMP19_HUMAN,Matrix metalloproteinase-19 (MMP-19) (EC 3.4.24.-) (Matrix metalloproteinase RASI) (Matrix metalloproteinase-18) (MMP-18),MMP19 MMP18 RASI,Homo sapiens (Human),508,angiogenesis [GO:0001525]; cell differentiation [GO:0030154]; collagen catabolic process [GO:0030574]; extracellular matrix disassembly [GO:0022617]; extracellular matrix organization [GO:0030198]; proteolysis [GO:0006508],GO:0001525; GO:0004222; GO:0004252; GO:0005576; GO:0005615; GO:0006508; GO:0008270; GO:0022617; GO:0030154; GO:0030198; GO:0030574; GO:0031012,135.5013559,2.606538405,1.065165554,2.447073505,0.014402146,0.043125193,477,188,631,13,4,96,64,0,24,11,26,150
g782,30.81410313,3.381144277,1.414792024,2.389852516,0.01685514,0.047360828,7,4,7,9,0,28,0,0,21,36,166,0,0,10,66,0,sp,P17945,HGF_RAT,34.074,405,185,19,109,1290,134,467,1.20E-45,172,P17945,reviewed,HGF_RAT,Hepatocyte growth factor (Hepatopoietin-A) (Scatter factor) (SF) [Cleaved into: Hepatocyte growth factor alpha chain; Hepatocyte growth factor beta chain],Hgf,Rattus norvegicus (Rat),728,animal organ regeneration [GO:0031100]; cell chemotaxis [GO:0060326]; cell morphogenesis [GO:0000902]; cellular response to hepatocyte growth factor stimulus [GO:0035729]; epithelial cell proliferation [GO:0050673]; hepatocyte growth factor receptor signaling pathway [GO:0048012]; liver development [GO:0001889]; myoblast proliferation [GO:0051450]; negative regulation of apoptotic process [GO:0043066]; negative regulation of extrinsic apoptotic signaling pathway via death domain receptors [GO:1902042]; negative regulation of hydrogen peroxide-mediated programmed cell death [GO:1901299]; negative regulation of inflammatory response [GO:0050728]; negative regulation of interleukin-6 production [GO:0032715]; negative regulation of peptidyl-serine phosphorylation [GO:0033137]; negative regulation of release of cytochrome c from mitochondria [GO:0090201]; positive regulation of angiogenesis [GO:0045766]; positive regulation of cell migration [GO:0030335]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of DNA biosynthetic process [GO:2000573]; positive regulation of interleukin-10 production [GO:0032733]; positive regulation of MAPK cascade [GO:0043410]; positive regulation of myelination [GO:0031643]; positive regulation of neuron projection regeneration [GO:0070572]; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction [GO:0051897]; positive regulation of protein phosphorylation [GO:0001934]; proteolysis [GO:0006508]; regulation of branching involved in salivary gland morphogenesis by mesenchymal-epithelial signaling [GO:0060665]; regulation of p38MAPK cascade [GO:1900744]; skeletal muscle cell proliferation [GO:0014856],GO:0000902; GO:0001889; GO:0001934; GO:0005102; GO:0005615; GO:0006508; GO:0008083; GO:0008284; GO:0014856; GO:0030335; GO:0031100; GO:0031643; GO:0032715; GO:0032733; GO:0033137; GO:0035729; GO:0042056; GO:0042802; GO:0043066; GO:0043410; GO:0044877; GO:0045766; GO:0048012; GO:0050673; GO:0050728; GO:0051450; GO:0051897; GO:0060326; GO:0060665; GO:0070572; GO:0090201; GO:1900744; GO:1901299; GO:1902042; GO:2000573,961.7080236,5.688306707,2.277765988,2.49731831,0.012513657,0.038505366,2438,9116,21,0,18,9,0,220,23,11,0,0
g6415,860.2956384,2.567367865,0.572579234,4.483864789,7.33E-06,6.64E-05,311,269,176,160,261,287,917,330,492,460,4405,1636,14826,196,444,576,sp,P70627,FOLH1_RAT,46.023,704,364,8,181,2274,58,751,0,629,P70627,reviewed,FOLH1_RAT,Glutamate carboxypeptidase 2 (EC 3.4.17.21) (Folate hydrolase 1) (Folylpoly-gamma-glutamate carboxypeptidase) (FGCP) (Glutamate carboxypeptidase II) (GCPII) (Membrane glutamate carboxypeptidase) (mGCP) (N-acetylated-alpha-linked acidic dipeptidase I) (NAALADase I) (Prostate-specific membrane antigen homolog) (Pteroylpoly-gamma-glutamate carboxypeptidase),Folh1 Naalad1,Rattus norvegicus (Rat),752,folic acid-containing compound metabolic process [GO:0006760]; positive regulation of apoptotic process [GO:0043065]; protein catabolic process [GO:0030163]; proteolysis [GO:0006508],GO:0004180; GO:0004181; GO:0005886; GO:0006508; GO:0006760; GO:0008233; GO:0009986; GO:0016020; GO:0016805; GO:0030163; GO:0043065; GO:0046872; GO:1904492; GO:1904493,628.5341261,2.907598749,0.756780282,3.842064623,0.000122004,0.000804752,1669,2983,485,52,59,1189,292,137,147,47,170,289
