gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PSC.0228	PSC.0187	PSC.0188	PSC.0174	PSC.0190	PSC.0231	PSC.0230	PSC.0219	PSC.0177	PSC.0186	PSC.0209	PSC.0203	V2	uniprot_accession	gene_name	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	Entry	Reviewed	Entry.Name	Protein.names	Gene.Names	Organism	Length	Gene.Ontology.biological.process	Gene.Ontology.IDs
g21857	44.9133079546554	1.79915539652793	0.751140320896395	2.39523208444044	0.0166098479944858	0.0484105178870293	74	89	75	6	19	113	35	32	20	28	0	35	sp	O35413	SRBS2_RAT	51.852	81	33	1	256	480	1115	1195	9.19e-21	91.7	O35413	reviewed	SRBS2_RAT	Sorbin and SH3 domain-containing protein 2 (Arg-binding protein 2) (ArgBP2) (Arg/Abl-interacting protein 2) (Neural ArgBP2) (nArgBP2) (Sorbin)	Sorbs2 Argbp2	Rattus norvegicus (Rat)	1196	acetylcholine receptor signaling pathway [GO:0095500]; cell growth involved in cardiac muscle cell development [GO:0061049]; Notch signaling pathway [GO:0007219]; regulation of skeletal muscle acetylcholine-gated channel clustering [GO:1904393]	GO:0005886; GO:0005925; GO:0007219; GO:0016324; GO:0019904; GO:0030027; GO:0030425; GO:0043025; GO:0045202; GO:0048471; GO:0061049; GO:0095500; GO:1904393
g21853	1098.80542771371	2.87520335495093	0.6436824539746	4.46680399193294	7.93968121648799e-06	7.47456582754088e-05	922	488	336	1995	3435	589	454	393	264	337	268	232	sp	O00124	UBXN8_HUMAN	35.897	195	108	4	220	801	88	266	8.34e-22	95.1	O00124	reviewed	UBXN8_HUMAN	UBX domain-containing protein 8 (Reproduction 8 protein) (Rep-8 protein) (UBX domain-containing protein 6)	UBXN8 D8S2298E REP8 UBXD6	Homo sapiens (Human)	270	ERAD pathway [GO:0036503]; single fertilization [GO:0007338]	GO:0000151; GO:0005634; GO:0005654; GO:0005730; GO:0005783; GO:0005789; GO:0007338; GO:0030674; GO:0036503; GO:0043130
g23983	66.1416264124928	-0.979655950919855	0.360702460287902	-2.71596692226031	0.00660825200373319	0.0229168185840455	28	54	55	15	36	36	128	74	75	158	111	95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g23982	284.711706819641	-1.18706196205011	0.32605202609542	-3.64071334340587	0.000271883711767312	0.00158433495197439	144	250	193	122	95	107	713	321	190	540	680	470	sp	Q8BP86	SNPC4_MOUSE	33.254	421	265	5	304	1533	87	502	7.69e-61	234	Q8BP86	reviewed	SNPC4_MOUSE	snRNA-activating protein complex subunit 4 (SNAPc subunit 4) (snRNA-activating protein complex 190 kDa subunit) (SNAPc 190 kDa subunit)	Snapc4	Mus musculus (Mouse)	1333	snRNA transcription by RNA polymerase II [GO:0042795]; snRNA transcription by RNA polymerase III [GO:0042796]	GO:0001006; GO:0003677; GO:0005634; GO:0019185; GO:0042795; GO:0042796
g10599	207.192774408385	1.75032825771117	0.422961584525344	4.13826768611958	3.49937954537875e-05	0.000269041540976053	287	492	319	74	165	343	220	113	44	176	66	111	sp	Q14995	NR1D2_HUMAN	34.715	193	117	4	2362	2934	385	570	8.89e-29	126	Q14995	reviewed	NR1D2_HUMAN	Nuclear receptor subfamily 1 group D member 2 (Orphan nuclear hormone receptor BD73) (Rev-erb alpha-related receptor) (RVR) (Rev-erb-beta) (V-erbA-related protein 1-related) (EAR-1R)	NR1D2	Homo sapiens (Human)	579	cell differentiation [GO:0030154]; circadian behavior [GO:0048512]; energy homeostasis [GO:0097009]; hormone-mediated signaling pathway [GO:0009755]; lipid homeostasis [GO:0055088]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of inflammatory response [GO:0050728]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of circadian rhythm [GO:0042752]; regulation of DNA-templated transcription [GO:0006355]; regulation of inflammatory response [GO:0050727]; regulation of lipid metabolic process [GO:0019216]; regulation of skeletal muscle cell differentiation [GO:2001014]	GO:0000122; GO:0000785; GO:0000978; GO:0000981; GO:0001227; GO:0004879; GO:0005634; GO:0005654; GO:0005737; GO:0006355; GO:0008270; GO:0009755; GO:0019216; GO:0030154; GO:0042752; GO:0045892; GO:0045893; GO:0045944; GO:0048512; GO:0050727; GO:0050728; GO:0055088; GO:0097009; GO:1990837; GO:2001014
g9344	93.9319723125874	-0.951255435401293	0.364675069351912	-2.60850141769173	0.00909396350326948	0.0296618036044649	67	28	60	79	53	29	246	205	116	153	114	92	sp	Q5PPS7	TM53A_XENLA	21.132	265	193	6	7	765	5	265	5.74e-06	50.4	Q5PPS7	reviewed	TM53A_XENLA	Transmembrane protein 53-A	tmem53-a	Xenopus laevis (African clawed frog)	285	negative regulation of BMP signaling pathway [GO:0030514]; negative regulation of ossification [GO:0030279]; negative regulation of osteoblast differentiation [GO:0045668]; regulation of nucleocytoplasmic transport [GO:0046822]	GO:0005640; GO:0030279; GO:0030514; GO:0031965; GO:0045668; GO:0046822
g17069	24.7814651825141	4.37101510158651	1.77647799143462	2.46049493585712	0.0138745530066628	0.0418789192358662	16	24	59	0	0	147	0	0	12	0	0	3	sp	Q6QMY5	ERR1_CANLF	46.324	136	62	2	67	444	72	206	2.04e-37	135	Q6QMY5	reviewed	ERR1_CANLF	Steroid hormone receptor ERR1 (Estrogen-related receptor alpha) (ERR-alpha) (Nuclear receptor subfamily 3 group B member 1)	ESRRA NR3B1	Canis lupus familiaris (Dog) (Canis familiaris)	422	nuclear receptor-mediated steroid hormone signaling pathway [GO:0030518]; regulation of DNA-templated transcription [GO:0006355]; regulation of transcription by RNA polymerase II [GO:0006357]	GO:0000785; GO:0003700; GO:0003707; GO:0004879; GO:0005496; GO:0005634; GO:0005737; GO:0006355; GO:0006357; GO:0008270; GO:0030518; GO:0034056; GO:0043565
g13766	309.191852476319	-1.58232816312217	0.334858438547908	-4.72536445545119	2.29703009397435e-06	2.51697037680358e-05	212	125	172	204	28	105	1025	505	659	488	424	386	sp	Q2TBR0	PCCB_BOVIN	75.908	523	120	3	70	1635	20	537	0	808	Q2TBR0	reviewed	PCCB_BOVIN	Propionyl-CoA carboxylase beta chain, mitochondrial (PCCase subunit beta) (EC 6.4.1.3) (Propanoyl-CoA:carbon dioxide ligase subunit beta)	PCCB	Bos taurus (Bovine)	539		GO:0004658; GO:0005524; GO:0005739; GO:0005759
g13764	424.126341153351	0.5804905416908	0.242478938205385	2.39398335371756	0.0166665051779369	0.0485364561798009	353	417	415	489	287	584	540	438	485	379	308	334	sp	A0A1D5NVS8	MSL2_CHICK	43.137	51	29	0	517	669	456	506	2.12e-07	54.7	A0A1D5NVS8	reviewed	MSL2_CHICK	E3 ubiquitin-protein ligase MSL2 (EC 2.3.2.27) (Male-specific lethal-2 homolog) (MSL-2)	MSL2	Gallus gallus (Chicken)	579	DNA damage response [GO:0006974]; positive regulation of DNA-templated transcription [GO:0045893]; protein monoubiquitination [GO:0006513]; protein ubiquitination [GO:0016567]	GO:0000785; GO:0005634; GO:0006513; GO:0006974; GO:0016567; GO:0045893; GO:0046872; GO:0061630; GO:0072487; GO:0141054
g2698	102.390066005744	-1.55734980569942	0.350348183038022	-4.44514880081569	8.78310536890296e-06	8.19166421667141e-05	27	67	66	54	30	24	166	183	150	225	246	121	sp	Q8IZ73	RUSD2_HUMAN	48.942	378	180	5	535	1644	124	496	4.1e-123	380	Q8IZ73	reviewed	RUSD2_HUMAN	Pseudouridylate synthase RPUSD2 (EC 5.4.99.-) (RNA pseudouridylate synthase domain-containing protein 2)	RPUSD2 C15orf19	Homo sapiens (Human)	545	enzyme-directed rRNA pseudouridine synthesis [GO:0000455]; mRNA processing [GO:0006397]; mRNA pseudouridine synthesis [GO:1990481]	GO:0000455; GO:0003723; GO:0006397; GO:0009982; GO:1990481
g21073	12.8963814677783	2.24559428626161	0.689866011269989	3.25511657274961	0.00113345831435319	0.00528429919894913	9	32	25	2	14	26	6	4	11	2	4	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g15566	103.607679770536	2.21514484932826	0.708674345432824	3.12575848639668	0.00177347134461991	0.00768632021046002	258	142	155	39	90	210	70	31	89	53	30	0	sp	Q7TSU7	KIRR2_MOUSE	28.826	281	176	11	82	885	27	296	6.22e-16	83.6	Q7TSU7	reviewed	KIRR2_MOUSE	Kin of IRRE-like protein 2 (Kin of irregular chiasm-like protein 2)	Kirrel2 Neph3	Mus musculus (Mouse)	700	cell-cell adhesion [GO:0098609]; negative regulation of protein phosphorylation [GO:0001933]	GO:0001933; GO:0005886; GO:0005911; GO:0036057; GO:0042802; GO:0050839; GO:0098609
g2521	1874.74559193123	0.831911534507949	0.269402338277648	3.0879892870513	0.00201515735266288	0.00853097460556111	2230	1845	1690	1610	2162	2077	2685	1333	1276	2219	1181	1446	sp	Q8BZZ3	WWP1_MOUSE	66.667	582	176	5	1060	2763	341	918	0	786	Q8BZZ3	reviewed	WWP1_MOUSE	NEDD4-like E3 ubiquitin-protein ligase WWP1 (EC 2.3.2.26) (HECT-type E3 ubiquitin transferase WWP1) (WW domain-containing protein 1)	Wwp1	Mus musculus (Mouse)	918	lung development [GO:0030324]; negative regulation of DNA-templated transcription [GO:0045892]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein ubiquitination [GO:0016567]; T cell differentiation [GO:0030217]	GO:0004842; GO:0005634; GO:0005737; GO:0005829; GO:0005886; GO:0016567; GO:0030217; GO:0030324; GO:0043161; GO:0045892; GO:0061630
g2528	11.9969699355129	-6.78544868315967	1.46581942277148	-4.6291163684611	3.67229370727532e-06	3.82643675145484e-05	0	0	0	0	0	0	61	46	10	41	0	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g4200	200.522539220698	1.15228535816852	0.450533669630037	2.55760098710211	0.0105396950204686	0.0334994498123279	183	150	176	297	255	241	355	98	120	193	38	170	sp	P51432	PLCB3_MOUSE	45.238	294	157	2	1	882	1	290	1.42e-78	262	P51432	reviewed	PLCB3_MOUSE	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-3 (EC 3.1.4.11) (Phosphoinositide phospholipase C-beta-3) (Phospholipase C-beta-3) (PLC-beta-3)	Plcb3	Mus musculus (Mouse)	1234	G protein-coupled receptor signaling pathway [GO:0007186]; inositol trisphosphate metabolic process [GO:0032957]; phosphatidylinositol catabolic process [GO:0031161]; phosphatidylinositol metabolic process [GO:0046488]; phosphatidylinositol-mediated signaling [GO:0048015]; phospholipase C-activating G protein-coupled receptor signaling pathway [GO:0007200]; post-Golgi vesicle-mediated transport [GO:0006892]; regulation of systemic arterial blood pressure [GO:0003073]; release of sequestered calcium ion into cytosol [GO:0051209]	GO:0003073; GO:0004435; GO:0005509; GO:0005516; GO:0005634; GO:0005737; GO:0005829; GO:0006892; GO:0007186; GO:0007200; GO:0031161; GO:0032957; GO:0032991; GO:0042383; GO:0046488; GO:0048015; GO:0051209; GO:0060090; GO:0099524
g11059	73.2613955327296	-1.26856214507264	0.490461783497534	-2.58646481286757	0.00969660703383046	0.0313329753159424	44	43	67	53	10	18	91	93	241	50	139	103	sp	Q571H0	NPA1P_MOUSE	29.808	832	522	19	61	2436	57	866	2.99e-86	318	Q571H0	reviewed	NPA1P_MOUSE	Nucleolar pre-ribosomal-associated protein 1 (URB1 ribosome biogenesis 1 homolog)	Urb1 Kiaa0539 Npa1	Mus musculus (Mouse)	2274	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000466]; maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000463]	GO:0000463; GO:0000466; GO:0005730
g1184	6846.51960542392	-0.787304351065606	0.161520965303374	-4.87431677731039	1.09185667432258e-06	1.30668019903844e-05	5836	5279	6067	3832	2442	3191	11234	10896	11016	9905	10158	9171	sp	Q9CY58	SERB1_MOUSE	34.759	187	83	6	487	984	190	358	1.98e-10	66.2	Q9CY58	reviewed	SERB1_MOUSE	SERPINE1 mRNA-binding protein 1 (PAI1 RNA-binding protein 1) (PAI-RBP1) (Plasminogen activator inhibitor 1 RNA-binding protein)	Serbp1 Pairbp1	Mus musculus (Mouse)	407	negative regulation of translation [GO:0017148]; PML body organization [GO:0030578]; regulation of apoptotic process [GO:0042981]; ribosome hibernation [GO:0141014]	GO:0003730; GO:0005634; GO:0005737; GO:0005829; GO:0017148; GO:0030371; GO:0030578; GO:0032183; GO:0042981; GO:0043022; GO:0043228; GO:0048471; GO:0061770; GO:0141014
g14815	51.8476992524728	-1.69733471648851	0.636437660247021	-2.66693004281004	0.00765476038107171	0.0257637934720629	28	39	18	10	27	0	123	57	104	132	108	55	sp	Q8BQC8	RBAK_MOUSE	28.054	221	151	3	376	1032	426	640	9.23e-17	85.1	Q8BQC8	reviewed	RBAK_MOUSE	RB-associated KRAB zinc finger protein (RB-associated KRAB repressor) (Zinc finger protein 769)	Rbak Znf769	Mus musculus (Mouse)	711	regulation of transcription by RNA polymerase II [GO:0006357]	GO:0000977; GO:0000981; GO:0005634; GO:0005654; GO:0006357; GO:0046872
g14814	29.3527582882147	-2.00022862094519	0.786615431933579	-2.54282911285942	0.0109958992345501	0.0346383301598755	32	16	12	10	0	0	121	69	20	86	24	48	sp	F1N2W9	MCM9_BOVIN	62.286	700	253	3	7	2106	1	689	0	830	F1N2W9	reviewed	MCM9_BOVIN	DNA helicase MCM9 (EC 3.6.4.12) (Minichromosome maintenance 9)	MCM9	Bos taurus (Bovine)	1139	DNA damage response [GO:0006974]; DNA duplex unwinding [GO:0032508]; double-strand break repair via homologous recombination [GO:0000724]; female gamete generation [GO:0007292]; gamete generation [GO:0007276]	GO:0000724; GO:0003697; GO:0004386; GO:0005524; GO:0005634; GO:0005694; GO:0006974; GO:0007276; GO:0007292; GO:0016887; GO:0032508; GO:0042555; GO:0097362
g16522	377.893519304888	4.56191107285152	0.830408182391205	5.49357673682267	3.93873843908255e-08	6.85462030955861e-07	616	3233	318	49	46	97	52	30	26	18	52	44	sp	C6KFA3	AGRG6_DANRE	24.5	600	407	18	736	2472	566	1140	1.89e-41	168	C6KFA3	reviewed	AGRG6_DANRE	Adhesion G-protein coupled receptor G6 (G-protein coupled receptor 126) [Cleaved into: ADGRG6 N-terminal fragment (ADGRG6-NTF); ADGRG6 C-terminal fragment (ADGRG6-CTF)]	adgrg6 gpr126	Danio rerio (Zebrafish) (Brachydanio rerio)	1185	adenylate cyclase-activating G protein-coupled receptor signaling pathway [GO:0007189]; cAMP-mediated signaling [GO:0019933]; cell surface receptor signaling pathway [GO:0007166]; ear development [GO:0043583]; G protein-coupled receptor signaling pathway [GO:0007186]; heart development [GO:0007507]; heart trabecula formation [GO:0060347]; mitochondrion organization [GO:0007005]; myelination [GO:0042552]; myelination in peripheral nervous system [GO:0022011]; myelination of posterior lateral line nerve axons [GO:0048932]; ossification [GO:0001503]; peripheral nervous system myelin formation [GO:0032290]; regulation of sprouting angiogenesis [GO:1903670]; Schwann cell differentiation [GO:0014037]; semicircular canal fusion [GO:0060879]	GO:0001503; GO:0004930; GO:0005518; GO:0005886; GO:0007005; GO:0007166; GO:0007186; GO:0007189; GO:0007507; GO:0014037; GO:0019933; GO:0022011; GO:0032290; GO:0042552; GO:0043236; GO:0043583; GO:0048932; GO:0050840; GO:0060347; GO:0060879; GO:1903670
g23251	265.361966452	1.04995557304694	0.372406518599994	2.81938022189862	0.00481164849925051	0.0176603254964356	445	191	220	538	247	149	316	169	200	317	143	148	sp	Q8BJQ4	TCAM2_MOUSE	31.25	128	78	6	487	858	49	170	8.64e-08	56.6	Q8BJQ4	reviewed	TCAM2_MOUSE	TIR domain-containing adapter molecule 2 (TICAM-2) (TRIF-related adapter molecule) (Toll/interleukin-1 receptor domain-containing protein)	Ticam2 Tirp Tram	Mus musculus (Mouse)	232	cellular response to lipopolysaccharide [GO:0071222]; defense response to virus [GO:0051607]; inflammatory response [GO:0006954]; innate immune response [GO:0045087]; phagocytosis [GO:0006909]; positive regulation of canonical NF-kappaB signal transduction [GO:0043123]; positive regulation of chemokine (C-C motif) ligand 5 production [GO:0071651]; positive regulation of interleukin-18-mediated signaling pathway [GO:2000494]; positive regulation of interleukin-6 production [GO:0032755]; positive regulation of toll-like receptor 4 signaling pathway [GO:0034145]; positive regulation of type I interferon production [GO:0032481]; positive regulation of type II interferon production [GO:0032729]; regulation of canonical NF-kappaB signal transduction [GO:0043122]; regulation of cytokine production [GO:0001817]; response to interleukin-12 [GO:0070671]; TRAM-dependent toll-like receptor 4 signaling pathway [GO:0035669]; TRIF-dependent toll-like receptor signaling pathway [GO:0035666]	GO:0001817; GO:0001891; GO:0005149; GO:0005543; GO:0005768; GO:0005769; GO:0005770; GO:0005783; GO:0005794; GO:0005886; GO:0006909; GO:0006954; GO:0032481; GO:0032729; GO:0032755; GO:0034145; GO:0035591; GO:0035666; GO:0035669; GO:0042995; GO:0043122; GO:0043123; GO:0045087; GO:0045323; GO:0046982; GO:0051607; GO:0070671; GO:0071222; GO:0071651; GO:2000494
g18347	8.97684340539094	2.3221642728207	0.944642754151652	2.45824600105692	0.0139617500236677	0.0420670273900747	19	41	12	10	2	3	12	2	5	0	0	5	sp	Q9UI36	DACH1_HUMAN	76.106	113	27	0	58	396	170	282	2.49e-56	190	Q9UI36	reviewed	DACH1_HUMAN	Dachshund homolog 1 (Dach1)	DACH1 DACH	Homo sapiens (Human)	758	development of primary female sexual characteristics [GO:0046545]; negative regulation of cell migration [GO:0030336]; negative regulation of cell proliferation involved in contact inhibition [GO:0060244]; negative regulation of DNA biosynthetic process [GO:2000279]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of fibroblast proliferation [GO:0048147]; negative regulation of transcription by competitive promoter binding [GO:0010944]; negative regulation of transcription by RNA polymerase II [GO:0000122]; regulation of nuclear cell cycle DNA replication [GO:0033262]; regulation of transcription by RNA polymerase II [GO:0006357]; respiratory gaseous exchange by respiratory system [GO:0007585]; suckling behavior [GO:0001967]; type B pancreatic cell proliferation [GO:0044342]	GO:0000122; GO:0000977; GO:0000978; GO:0000981; GO:0001227; GO:0001967; GO:0005634; GO:0005654; GO:0005667; GO:0005794; GO:0005829; GO:0006357; GO:0007585; GO:0010944; GO:0016607; GO:0030336; GO:0033262; GO:0044342; GO:0045892; GO:0046545; GO:0048147; GO:0060244; GO:2000279
g18346	30.2349362716624	3.10317593046568	1.23640924526896	2.50982912198351	0.0120789596206092	0.0373844939586922	33	225	49	13	4	0	16	15	9	0	0	8	sp	Q9UI36	DACH1_HUMAN	53.103	145	58	3	748	1182	614	748	4.07e-09	62.4	Q9UI36	reviewed	DACH1_HUMAN	Dachshund homolog 1 (Dach1)	DACH1 DACH	Homo sapiens (Human)	758	development of primary female sexual characteristics [GO:0046545]; negative regulation of cell migration [GO:0030336]; negative regulation of cell proliferation involved in contact inhibition [GO:0060244]; negative regulation of DNA biosynthetic process [GO:2000279]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of fibroblast proliferation [GO:0048147]; negative regulation of transcription by competitive promoter binding [GO:0010944]; negative regulation of transcription by RNA polymerase II [GO:0000122]; regulation of nuclear cell cycle DNA replication [GO:0033262]; regulation of transcription by RNA polymerase II [GO:0006357]; respiratory gaseous exchange by respiratory system [GO:0007585]; suckling behavior [GO:0001967]; type B pancreatic cell proliferation [GO:0044342]	GO:0000122; GO:0000977; GO:0000978; GO:0000981; GO:0001227; GO:0001967; GO:0005634; GO:0005654; GO:0005667; GO:0005794; GO:0005829; GO:0006357; GO:0007585; GO:0010944; GO:0016607; GO:0030336; GO:0033262; GO:0044342; GO:0045892; GO:0046545; GO:0048147; GO:0060244; GO:2000279
g17923	426.413500191475	3.64418040936144	1.33537743196678	2.72895162230965	0.00635360240708071	0.0222000895722334	261	2091	946	0	14	1155	0	197	121	3	45	57	sp	P35803	GPM6B_MOUSE	29.675	246	146	8	58	735	60	298	8.36e-17	84.3	P35803	reviewed	GPM6B_MOUSE	Neuronal membrane glycoprotein M6-b (M6b)	Gpm6b M6b	Mus musculus (Mouse)	328	axon development [GO:0061564]; central nervous system myelination [GO:0022010]; extracellular matrix assembly [GO:0085029]; negative regulation of protein localization to cell surface [GO:2000009]; negative regulation of serotonin uptake [GO:0051612]; ossification [GO:0001503]; positive regulation of bone mineralization [GO:0030501]; protein transport [GO:0015031]; regulation of actin cytoskeleton organization [GO:0032956]; regulation of focal adhesion assembly [GO:0051893]	GO:0001503; GO:0005886; GO:0015031; GO:0019911; GO:0022010; GO:0030501; GO:0032956; GO:0043209; GO:0045121; GO:0051612; GO:0051893; GO:0061564; GO:0085029; GO:2000009
g1965	107.324452543954	-1.71489785640977	0.313825853042598	-5.46448879142215	4.64242711951843e-08	7.93389036230579e-07	65	57	43	52	29	17	279	218	174	294	99	164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g23131	4723.46204615467	3.03927638443	0.562057684967627	5.40741006789197	6.39426311526558e-08	1.06063664008454e-06	7122	3676	2632	15432	7914	2631	3118	1836	1030	547	619	849	sp	O15335	CHAD_HUMAN	27.362	307	186	5	94	930	38	335	1.34e-28	120	O15335	reviewed	CHAD_HUMAN	Chondroadherin (Cartilage leucine-rich protein)	CHAD SLRR4A	Homo sapiens (Human)	359	bone development [GO:0060348]; negative regulation of bone trabecula formation [GO:1900155]	GO:0005615; GO:0031012; GO:0060348; GO:1900155
g10657	319.032873367221	4.02968536209057	1.4801625217866	2.72246142080845	0.00647975986188371	0.0225622662989418	159	1621	1066	6	12	608	0	79	151	17	0	0	sp	P67972	INS_AOTTR	33.333	81	51	1	85	318	28	108	1.73e-06	49.7	P67972	reviewed	INS_AOTTR	Insulin [Cleaved into: Insulin B chain; Insulin A chain]	INS	Aotus trivirgatus (Three-striped night monkey) (Douroucouli)	108	cellular response to oxygen-containing compound [GO:1901701]; glucose homeostasis [GO:0042593]; glucose metabolic process [GO:0006006]; positive regulation of protein secretion [GO:0050714]	GO:0005179; GO:0005615; GO:0006006; GO:0042593; GO:0050714; GO:1901701
