gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,PSC.0228,PSC.0187,PSC.0188,PSC.0174,PSC.0190,PSC.0231,PSC.0230,PSC.0219,PSC.0177,PSC.0186,PSC.0209,PSC.0203,V2,uniprot_accession,gene_name,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,Entry,Reviewed,Entry.Name,Protein.names,Gene.Names,Organism,Length,Gene.Ontology.biological.process,Gene.Ontology.IDs
g21444,165.7426044,-1.586495931,0.613279335,-2.586905902,0.009684203,0.031298499,33,43,171,6,32,145,487,394,211,169,260,320,sp,Q9P2N4,ATS9_HUMAN,31.041,1018,524,31,4,2787,995,1924,2.60E-127,427,Q9P2N4,reviewed,ATS9_HUMAN,A disintegrin and metalloproteinase with thrombospondin motifs 9 (ADAM-TS 9) (ADAM-TS9) (ADAMTS-9) (EC 3.4.24.-),ADAMTS9 KIAA1312,Homo sapiens (Human),1935,aorta morphogenesis [GO:0035909]; endothelial cell-matrix adhesion [GO:0090673]; extracellular matrix organization [GO:0030198]; heart valve morphogenesis [GO:0003179]; melanocyte differentiation [GO:0030318]; negative regulation of endothelial cell migration [GO:0010596]; negative regulation of sprouting angiogenesis [GO:1903671]; positive regulation of melanocyte differentiation [GO:0045636]; protein transport [GO:0015031]; proteolysis [GO:0006508]; response to bacterium [GO:0009617]; ventricular cardiac muscle tissue development [GO:0003229]; vesicle-mediated transport [GO:0016192],GO:0003179; GO:0003229; GO:0004222; GO:0005615; GO:0005783; GO:0006508; GO:0008237; GO:0008270; GO:0009617; GO:0009986; GO:0010596; GO:0015031; GO:0016192; GO:0030198; GO:0030318; GO:0031012; GO:0035909; GO:0043231; GO:0045636; GO:0090673; GO:1903671
g17386,1663.568638,1.252876341,0.35769177,3.502670303,0.000460619,0.002464511,2712,976,1247,2188,2265,1763,1460,1252,1323,1010,1185,894,sp,P23004,QCR2_BOVIN,41.084,443,256,4,49,1365,12,453,1.66E-115,349,P23004,reviewed,QCR2_BOVIN,"Cytochrome b-c1 complex subunit 2, mitochondrial (Complex III subunit 2) (Core protein II) (Ubiquinol-cytochrome-c reductase complex core protein 2)",UQCRC2,Bos taurus (Bovine),453,proteolysis [GO:0006508],GO:0004222; GO:0005739; GO:0005743; GO:0006508; GO:0046872; GO:0070469
g12267,178.3992408,1.995485127,0.649590193,3.071913876,0.002126911,0.008930749,151,525,355,98,21,426,128,95,10,81,68,148,sp,P52948,NUP98_HUMAN,34.615,234,127,8,85,741,62,284,1.49E-19,95.9,P52948,reviewed,NUP98_HUMAN,Nuclear pore complex protein Nup98-Nup96 (EC 3.4.21.-) [Cleaved into: Nuclear pore complex protein Nup98 (98 kDa nucleoporin) (Nucleoporin Nup98) (Nup98); Nuclear pore complex protein Nup96 (96 kDa nucleoporin) (Nucleoporin Nup96) (Nup96)],NUP98 ADAR2,Homo sapiens (Human),1817,"mRNA transport [GO:0051028]; nuclear pore complex assembly [GO:0051292]; nuclear pore organization [GO:0006999]; nucleocytoplasmic transport [GO:0006913]; positive regulation of mRNA splicing, via spliceosome [GO:0048026]; post-transcriptional tethering of RNA polymerase II gene DNA at nuclear periphery [GO:0000973]; protein import into nucleus [GO:0006606]; proteolysis [GO:0006508]; RNA export from nucleus [GO:0006405]; telomere tethering at nuclear periphery [GO:0034398]",GO:0000973; GO:0003713; GO:0003723; GO:0003729; GO:0005635; GO:0005643; GO:0005654; GO:0005829; GO:0006405; GO:0006508; GO:0006606; GO:0006913; GO:0006999; GO:0008139; GO:0008236; GO:0016604; GO:0017056; GO:0031080; GO:0031965; GO:0034398; GO:0034399; GO:0042405; GO:0044614; GO:0044615; GO:0048026; GO:0051028; GO:0051292; GO:0140693; GO:1990841; GO:1990904
g8609,436.3546935,3.061280464,0.783862439,3.905379707,9.41E-05,0.000641897,282,267,281,1693,806,176,154,95,66,8,287,50,sp,P59509,ATS19_MOUSE,32,150,80,6,82,480,809,953,1.90E-15,73.9,P59509,reviewed,ATS19_MOUSE,A disintegrin and metalloproteinase with thrombospondin motifs 19 (ADAM-TS 19) (ADAM-TS19) (ADAMTS-19) (EC 3.4.24.-),Adamts19,Mus musculus (Mouse),1210,aortic valve morphogenesis [GO:0003180]; collagen fibril organization [GO:0030199]; extracellular matrix organization [GO:0030198]; proteolysis [GO:0006508],GO:0003180; GO:0004222; GO:0005576; GO:0006508; GO:0030198; GO:0030199; GO:0031012; GO:0046872
g5296,211.0419451,-0.654102552,0.170846215,-3.828604299,0.000128872,0.000839016,160,178,175,120,93,125,359,374,260,385,260,245,sp,Q9UI42,CBPA4_HUMAN,28.371,356,203,16,37,1035,61,387,4.17E-21,98.6,Q9UI42,reviewed,CBPA4_HUMAN,Carboxypeptidase A4 (EC 3.4.17.-) (Carboxypeptidase A3),CPA4 CPA3 UNQ694/PRO1339,Homo sapiens (Human),421,hormone catabolic process [GO:0042447]; peptide catabolic process [GO:0043171]; proteolysis [GO:0006508],GO:0004181; GO:0005615; GO:0006508; GO:0008270; GO:0042447; GO:0043171
g619,724.474935,5.110652963,1.386012154,3.687307465,0.000226639,0.001356604,107,844,3751,14,43,2912,0,9,198,12,0,49,sp,P21128,ENDOU_HUMAN,32.353,408,240,10,85,1269,24,408,9.95E-64,213,P21128,reviewed,ENDOU_HUMAN,Uridylate-specific endoribonuclease (EC 4.6.1.-) (Placental protein 11) (PP11) (Protein endoU),ENDOU,Homo sapiens (Human),410,female pregnancy [GO:0007565]; immune response [GO:0006955]; negative regulation of lipid catabolic process [GO:0050995]; post-transcriptional gene silencing [GO:0016441]; proteolysis [GO:0006508],GO:0003723; GO:0004521; GO:0005044; GO:0005576; GO:0005615; GO:0005737; GO:0005886; GO:0006508; GO:0006955; GO:0007565; GO:0008083; GO:0008236; GO:0016441; GO:0016829; GO:0030145; GO:0030247; GO:0050995
g6237,1063.729383,1.402695815,0.420120479,3.338794196,0.000841429,0.004099694,1088,3108,1723,445,381,1723,894,665,486,566,892,723,sp,Q1JPJ2,XPP1_BOVIN,33.572,697,371,19,175,2238,6,619,6.32E-112,357,Q1JPJ2,reviewed,XPP1_BOVIN,"Xaa-Pro aminopeptidase 1 (EC 3.4.11.9) (Aminoacylproline aminopeptidase) (Cytosolic aminopeptidase P) (Soluble aminopeptidase P) (sAmp) (X-Pro aminopeptidase 1) (X-prolyl aminopeptidase 1, soluble)",XPNPEP1,Bos taurus (Bovine),623,bradykinin catabolic process [GO:0010815]; negative regulation of programmed cell death [GO:0043069]; proteolysis [GO:0006508],GO:0005829; GO:0006508; GO:0010815; GO:0030145; GO:0043069; GO:0070006
g6236,624.1844029,2.456886796,0.92314978,2.661417301,0.007781245,0.026058292,172,1070,1610,14,25,2724,175,256,257,63,172,417,sp,Q6P1B1,XPP1_MOUSE,46.988,166,81,3,4,489,457,619,7.44E-48,168,Q6P1B1,reviewed,XPP1_MOUSE,"Xaa-Pro aminopeptidase 1 (EC 3.4.11.9) (Aminoacylproline aminopeptidase) (Cytosolic aminopeptidase P) (Soluble aminopeptidase P) (sAmp) (X-Pro aminopeptidase 1) (X-prolyl aminopeptidase 1, soluble)",Xpnpep1,Mus musculus (Mouse),623,bradykinin catabolic process [GO:0010815]; negative regulation of programmed cell death [GO:0043069]; proteolysis [GO:0006508],GO:0004177; GO:0005737; GO:0005829; GO:0006508; GO:0010815; GO:0030145; GO:0043069; GO:0070006
g6235,1392.247007,2.739573013,0.930133681,2.945354059,0.003225853,0.012647614,374,2813,3731,52,39,5962,413,529,435,92,213,880,sp,Q4WUD3,AMPP1_ASPFU,41.845,466,222,12,184,1551,45,471,8.03E-95,305,Q4WUD3,reviewed,AMPP1_ASPFU,Probable Xaa-Pro aminopeptidase P (AMPP) (Aminopeptidase P) (EC 3.4.11.9) (Aminoacylproline aminopeptidase) (Prolidase),ampp AFUA_5G08050,Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293) (Neosartorya fumigata),654,proteolysis [GO:0006508],GO:0005737; GO:0006508; GO:0046872; GO:0070006
g6234,57.8551162,2.477350422,0.903521071,2.741884503,0.006108782,0.021498671,105,266,70,10,0,116,35,14,7,9,14,51,sp,F1NV61,CASP7_CHICK,46.125,271,134,3,277,1065,43,309,2.64E-78,246,F1NV61,reviewed,CASP7_CHICK,Caspase-7 (CASP-7) (EC 3.4.22.60) [Cleaved into: Caspase-7 subunit p20; Caspase-7 subunit p11],CASP7,Gallus gallus (Chicken),309,defense response to bacterium [GO:0042742]; execution phase of apoptosis [GO:0097194]; lymphocyte apoptotic process [GO:0070227]; positive regulation of neuron apoptotic process [GO:0043525]; positive regulation of plasma membrane repair [GO:1905686]; proteolysis [GO:0006508],GO:0003723; GO:0004190; GO:0005615; GO:0005634; GO:0005737; GO:0005829; GO:0006508; GO:0042742; GO:0043525; GO:0070227; GO:0097153; GO:0097194; GO:0097200; GO:1905686
g1564,174.1072762,-2.4275525,0.412616508,-5.883314057,4.02E-09,8.87E-08,46,76,87,65,16,9,551,357,219,430,315,320,sp,P69527,AMPO_RAT,34.762,840,424,14,16,2247,11,822,4.10E-146,451,P69527,reviewed,AMPO_RAT,Aminopeptidase O (AP-O) (EC 3.4.11.-),Aopep Onpep,Rattus norvegicus (Rat),822,proteolysis [GO:0006508],GO:0005730; GO:0006508; GO:0008270; GO:0070006
g21824,2345.75,3.603582844,1.023163529,3.522000876,0.000428303,0.002316326,939,5499,6318,25,95,10422,64,385,685,44,574,606,sp,A8K7I4,CLCA1_HUMAN,35.938,832,465,23,79,2541,23,797,1.50E-137,439,A8K7I4,reviewed,CLCA1_HUMAN,Calcium-activated chloride channel regulator 1 (EC 3.4.-.-) (Calcium-activated chloride channel family member 1) (hCLCA1) (Calcium-activated chloride channel protein 1) (CaCC-1) (hCaCC-1),CLCA1 CACC1,Homo sapiens (Human),914,calcium ion transport [GO:0006816]; cellular response to hypoxia [GO:0071456]; monoatomic ion transmembrane transport [GO:0034220]; proteolysis [GO:0006508],GO:0004222; GO:0005229; GO:0005254; GO:0005576; GO:0005886; GO:0005902; GO:0006508; GO:0006816; GO:0034220; GO:0042589; GO:0046872; GO:0071456
g21827,1184.090109,4.302227424,0.994498212,4.326028314,1.52E-05,0.000130722,619,4722,2634,32,60,4348,20,381,156,14,129,73,sp,Q9D7Z6,CLCA1_MOUSE,31.803,915,524,35,124,2796,25,863,1.71E-108,364,Q9D7Z6,reviewed,CLCA1_MOUSE,Calcium-activated chloride channel regulator 1 (EC 3.4.-.-) (Calcium-activated chloride channel family member 3) (mCLCA3) (Protein gob-5),Clca1 Clca3 Gob5,Mus musculus (Mouse),913,calcium ion transport [GO:0006816]; cellular response to hypoxia [GO:0071456]; chloride transport [GO:0006821]; proteolysis [GO:0006508],GO:0005229; GO:0005254; GO:0005576; GO:0005886; GO:0005902; GO:0006508; GO:0006816; GO:0006821; GO:0008237; GO:0016020; GO:0030141; GO:0042589; GO:0046872; GO:0071456
g21822,273.6978798,4.316257874,1.416462533,3.047209349,0.002309768,0.009576012,97,322,821,17,0,1485,0,84,44,12,0,38,sp,Q6Q473,CLA4A_MOUSE,31.148,915,543,31,85,2706,20,888,3.64E-111,369,Q6Q473,reviewed,CLA4A_MOUSE,"Calcium-activated chloride channel regulator 4A (EC 3.4.-.-) (Calcium-activated chloride channel regulator 6) (mClca6) [Cleaved into: Calcium-activated chloride channel regulator 4A, 110 kDa form; Calcium-activated chloride channel regulator 4A, 30 kDa form]",Clca4a Clca6,Mus musculus (Mouse),924,chloride transport [GO:0006821]; proteolysis [GO:0006508],GO:0005229; GO:0005254; GO:0005576; GO:0005886; GO:0006508; GO:0006821; GO:0008237; GO:0015276; GO:0016324; GO:0046872
g3194,1425.557223,-2.19774758,0.582420646,-3.773471276,0.000160992,0.001017303,125,123,780,501,85,1003,5178,3467,1884,3451,1457,2401,sp,P16444,DPEP1_HUMAN,51.832,382,162,7,130,1272,20,380,4.79E-136,399,P16444,reviewed,DPEP1_HUMAN,Dipeptidase 1 (EC 3.4.13.19) (Beta-lactamase) (EC 3.5.2.6) (Dehydropeptidase-I) (Microsomal dipeptidase) (Renal dipeptidase) (hRDP),DPEP1 MDP RDP,Homo sapiens (Human),411,antibiotic metabolic process [GO:0016999]; cellular response to calcium ion [GO:0071277]; cellular response to nitric oxide [GO:0071732]; cellular response to xenobiotic stimulus [GO:0071466]; glutathione catabolic process [GO:0006751]; glutathione metabolic process [GO:0006749]; homocysteine metabolic process [GO:0050667]; inflammatory response [GO:0006954]; lactam catabolic process [GO:0072340]; leukotriene D4 catabolic process [GO:1901749]; negative regulation of apoptotic process [GO:0043066]; negative regulation of cell migration [GO:0030336]; negative regulation of cysteine-type endopeptidase activity involved in apoptotic process [GO:0043154]; neutrophil chemotaxis [GO:0030593]; proteolysis [GO:0006508],GO:0005615; GO:0005654; GO:0005886; GO:0006508; GO:0006749; GO:0006751; GO:0006954; GO:0008235; GO:0008270; GO:0008800; GO:0016324; GO:0016805; GO:0016999; GO:0030054; GO:0030336; GO:0030593; GO:0031528; GO:0034235; GO:0043027; GO:0043066; GO:0043154; GO:0045177; GO:0050667; GO:0070062; GO:0070573; GO:0071277; GO:0071466; GO:0071732; GO:0072340; GO:0072341; GO:0098552; GO:1901749
g3207,3666.738113,2.188413792,0.39643184,5.520277559,3.38E-08,5.99E-07,6655,3128,3519,2373,6734,5693,1856,1217,1197,2233,1400,1732,sp,Q9NQC7,CYLD_HUMAN,44.356,505,245,12,2902,4383,470,949,1.87E-121,407,Q9NQC7,reviewed,CYLD_HUMAN,Ubiquitin carboxyl-terminal hydrolase CYLD (EC 3.4.19.12) (Deubiquitinating enzyme CYLD) (Ubiquitin thioesterase CYLD) (Ubiquitin-specific-processing protease CYLD),CYLD CYLD1 KIAA0849 HSPC057,Homo sapiens (Human),956,"CD4-positive or CD8-positive, alpha-beta T cell lineage commitment [GO:0043369]; homeostasis of number of cells [GO:0048872]; innate immune response [GO:0045087]; necroptotic process [GO:0070266]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; negative regulation of inflammatory response [GO:0050728]; negative regulation of interleukin-18-mediated signaling pathway [GO:2000493]; negative regulation of JNK cascade [GO:0046329]; negative regulation of NF-kappaB transcription factor activity [GO:0032088]; negative regulation of non-canonical NF-kappaB signal transduction [GO:1901223]; negative regulation of p38MAPK cascade [GO:1903753]; negative regulation of type I interferon production [GO:0032480]; nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway [GO:0035872]; positive regulation of extrinsic apoptotic signaling pathway [GO:2001238]; positive regulation of protein localization [GO:1903829]; positive regulation of T cell differentiation [GO:0045582]; positive regulation of T cell receptor signaling pathway [GO:0050862]; protein deubiquitination [GO:0016579]; protein K63-linked deubiquitination [GO:0070536]; protein linear deubiquitination [GO:1990108]; proteolysis [GO:0006508]; regulation of B cell differentiation [GO:0045577]; regulation of cilium assembly [GO:1902017]; regulation of inflammatory response [GO:0050727]; regulation of intrinsic apoptotic signaling pathway [GO:2001242]; regulation of microtubule cytoskeleton organization [GO:0070507]; regulation of mitotic cell cycle [GO:0007346]; regulation of necroptotic process [GO:0060544]; regulation of tumor necrosis factor-mediated signaling pathway [GO:0010803]; ripoptosome assembly involved in necroptotic process [GO:1901026]; Wnt signaling pathway [GO:0016055]",GO:0004843; GO:0005813; GO:0005819; GO:0005829; GO:0005874; GO:0005886; GO:0006508; GO:0007346; GO:0008270; GO:0010803; GO:0016055; GO:0016579; GO:0019901; GO:0032088; GO:0032480; GO:0035872; GO:0036064; GO:0043369; GO:0045087; GO:0045577; GO:0045582; GO:0046329; GO:0048471; GO:0048872; GO:0050727; GO:0050728; GO:0050862; GO:0060544; GO:0061578; GO:0061815; GO:0070064; GO:0070266; GO:0070507; GO:0070536; GO:0090090; GO:0097542; GO:1901026; GO:1901223; GO:1902017; GO:1903753; GO:1903829; GO:1990108; GO:1990380; GO:2000493; GO:2001238; GO:2001242
g12673,1259.460511,2.525007812,0.315373339,8.006408603,1.18E-15,8.70E-14,1297,1731,1745,1625,1963,1889,695,407,489,513,209,466,sp,Q3ULA2,FBW1A_MOUSE,74.409,508,103,2,7,1449,98,605,0,787,Q3ULA2,reviewed,FBW1A_MOUSE,F-box/WD repeat-containing protein 1A (Beta-TrCP protein E3RS-IkappaB) (Beta-transducin repeat-containing protein) (Beta-TrCP) (E3RSIkappaB) (mE3RS-IkappaB) (F-box and WD repeats protein beta-TrCP) (HOS) (Ubiquitin ligase FWD1) (pIkappaB-E3 receptor subunit),Btrc Fbw1 Fbxw1 Fwd1 Kiaa4123,Mus musculus (Mouse),605,branching involved in mammary gland duct morphogenesis [GO:0060444]; cellular response to organic cyclic compound [GO:0071407]; mammary gland epithelial cell proliferation [GO:0033598]; negative regulation of DNA-templated transcription [GO:0045892]; non-canonical NF-kappaB signal transduction [GO:0038061]; positive regulation of circadian rhythm [GO:0042753]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of proteolysis [GO:0045862]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein catabolic process [GO:0030163]; protein dephosphorylation [GO:0006470]; protein destabilization [GO:0031648]; protein K48-linked ubiquitination [GO:0070936]; protein polyubiquitination [GO:0000209]; protein ubiquitination [GO:0016567]; proteolysis [GO:0006508]; regulation of canonical NF-kappaB signal transduction [GO:0043122]; regulation of canonical Wnt signaling pathway [GO:0060828]; regulation of cell cycle [GO:0051726]; regulation of circadian rhythm [GO:0042752]; regulation of proteasomal protein catabolic process [GO:0061136]; rhythmic process [GO:0048511]; SCF-dependent proteasomal ubiquitin-dependent protein catabolic process [GO:0031146]; ubiquitin-dependent protein catabolic process [GO:0006511]; Wnt signaling pathway [GO:0016055],GO:0000209; GO:0004842; GO:0005634; GO:0005737; GO:0005829; GO:0006470; GO:0006508; GO:0006511; GO:0008013; GO:0016055; GO:0016567; GO:0019005; GO:0030163; GO:0031146; GO:0031648; GO:0033598; GO:0038061; GO:0042752; GO:0042753; GO:0043122; GO:0043161; GO:0045309; GO:0045862; GO:0045892; GO:0045893; GO:0046983; GO:0048511; GO:0051726; GO:0060444; GO:0060828; GO:0061136; GO:0061630; GO:0070936; GO:0071407; GO:1990756; GO:1990757
g1917,1446.970262,-2.739181288,0.480688031,-5.69845952,1.21E-08,2.42E-07,428,284,438,91,461,108,4358,2333,1483,4341,3303,2843,sp,Q9UKP5,ATS6_HUMAN,51.208,869,403,11,127,2697,258,1117,0,909,Q9UKP5,reviewed,ATS6_HUMAN,A disintegrin and metalloproteinase with thrombospondin motifs 6 (ADAM-TS 6) (ADAM-TS6) (ADAMTS-6) (EC 3.4.24.-),ADAMTS6,Homo sapiens (Human),1117,aorta development [GO:0035904]; cardiac septum development [GO:0003279]; coronary vasculature development [GO:0060976]; extracellular matrix organization [GO:0030198]; kidney development [GO:0001822]; proteolysis [GO:0006508],GO:0001822; GO:0003279; GO:0004222; GO:0005576; GO:0006508; GO:0008237; GO:0030198; GO:0031012; GO:0035904; GO:0046872; GO:0060976
g11906,266.3242735,-0.796076043,0.249928748,-3.185211982,0.00144648,0.006485621,176,226,193,96,128,176,521,365,407,308,503,337,sp,Q99497,PARK7_HUMAN,63.388,183,67,0,7,555,6,188,9.90E-76,228,Q99497,reviewed,PARK7_HUMAN,"Parkinson disease protein 7 (Maillard deglycase) (Oncogene DJ1) (Parkinsonism-associated deglycase) (Protein DJ-1) (DJ-1) (Protein/nucleic acid deglycase DJ-1) (EC 3.1.2.-, EC 3.5.1.-, EC 3.5.1.124)",PARK7,Homo sapiens (Human),189,"activation of protein kinase B activity [GO:0032148]; adult locomotory behavior [GO:0008344]; autophagy [GO:0006914]; cellular detoxification of aldehyde [GO:0110095]; cellular detoxification of methylglyoxal [GO:0140041]; cellular response to glyoxal [GO:0036471]; cellular response to hydrogen peroxide [GO:0070301]; cellular response to oxidative stress [GO:0034599]; detection of oxidative stress [GO:0070994]; detoxification of copper ion [GO:0010273]; detoxification of hydrogen peroxide [GO:0061691]; detoxification of mercury ion [GO:0050787]; DNA repair [GO:0006281]; dopamine uptake involved in synaptic transmission [GO:0051583]; glucose homeostasis [GO:0042593]; glutathione deglycation [GO:0036531]; glycolate biosynthetic process [GO:0046295]; glyoxal metabolic process [GO:1903189]; guanine deglycation [GO:0106044]; guanine deglycation, glyoxal removal [GO:0106046]; guanine deglycation, methylglyoxal removal [GO:0106045]; hydrogen peroxide metabolic process [GO:0042743]; inflammatory response [GO:0006954]; insulin secretion [GO:0030073]; lactate biosynthetic process [GO:0019249]; membrane depolarization [GO:0051899]; membrane hyperpolarization [GO:0060081]; methylglyoxal catabolic process to lactate [GO:0061727]; methylglyoxal metabolic process [GO:0009438]; mitochondrion organization [GO:0007005]; negative regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway [GO:2001268]; negative regulation of death-inducing signaling complex assembly [GO:1903073]; negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway [GO:1902236]; negative regulation of extrinsic apoptotic signaling pathway [GO:2001237]; negative regulation of gene expression [GO:0010629]; negative regulation of hydrogen peroxide-induced neuron intrinsic apoptotic signaling pathway [GO:1903384]; negative regulation of intrinsic apoptotic signaling pathway in response to hydrogen peroxide [GO:1903751]; negative regulation of neuron apoptotic process [GO:0043524]; negative regulation of nitrosative stress-induced intrinsic apoptotic signaling pathway [GO:1905259]; negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway [GO:1902176]; negative regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway [GO:1903377]; negative regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032435]; negative regulation of protein acetylation [GO:1901984]; negative regulation of protein binding [GO:0032091]; negative regulation of protein export from nucleus [GO:0046826]; negative regulation of protein K48-linked deubiquitination [GO:1903094]; negative regulation of protein kinase activity [GO:0006469]; negative regulation of protein phosphorylation [GO:0001933]; negative regulation of protein sumoylation [GO:0033234]; negative regulation of protein ubiquitination [GO:0031397]; negative regulation of reactive oxygen species biosynthetic process [GO:1903427]; negative regulation of TRAIL-activated apoptotic signaling pathway [GO:1903122]; negative regulation of ubiquitin-protein transferase activity [GO:0051444]; negative regulation of ubiquitin-specific protease activity [GO:2000157]; peptidyl-arginine deglycation [GO:0036527]; peptidyl-cysteine deglycation [GO:0036526]; peptidyl-lysine deglycation [GO:0036528]; positive regulation of acute inflammatory response to antigenic stimulus [GO:0002866]; positive regulation of androgen receptor activity [GO:2000825]; positive regulation of autophagy of mitochondrion [GO:1903599]; positive regulation of DNA-binding transcription factor activity [GO:0051091]; positive regulation of dopamine biosynthetic process [GO:1903181]; positive regulation of gene expression [GO:0010628]; positive regulation of interleukin-8 production [GO:0032757]; positive regulation of L-dopa biosynthetic process [GO:1903197]; positive regulation of L-dopa decarboxylase activity [GO:1903200]; positive regulation of mitochondrial electron transport, NADH to ubiquinone [GO:1902958]; positive regulation of NAD(P)H oxidase activity [GO:0033864]; positive regulation of oxidative stress-induced intrinsic apoptotic signaling pathway [GO:1902177]; positive regulation of peptidyl-serine phosphorylation [GO:0033138]; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction [GO:0051897]; positive regulation of protein localization to nucleus [GO:1900182]; positive regulation of protein-containing complex assembly [GO:0031334]; positive regulation of pyrroline-5-carboxylate reductase activity [GO:1903168]; positive regulation of reactive oxygen species biosynthetic process [GO:1903428]; positive regulation of reactive oxygen species metabolic process [GO:2000379]; positive regulation of superoxide dismutase activity [GO:1901671]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of transcription regulatory region DNA binding [GO:2000679]; positive regulation of tyrosine 3-monooxygenase activity [GO:1903178]; protein deglycation, glyoxal removal [GO:0036529]; protein deglycation, methylglyoxal removal [GO:0036530]; protein deglycosylation [GO:0006517]; protein stabilization [GO:0050821]; proteolysis [GO:0006508]; Ras protein signal transduction [GO:0007265]; regulation of androgen receptor signaling pathway [GO:0060765]; regulation of inflammatory response [GO:0050727]; regulation of mitochondrial membrane potential [GO:0051881]; regulation of neuron apoptotic process [GO:0043523]; regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway [GO:1903376]; regulation of supramolecular fiber organization [GO:1902903]; response to oxidative stress [GO:0006979]; single fertilization [GO:0007338]",GO:0000785; GO:0001933; GO:0002866; GO:0003713; GO:0003729; GO:0005102; GO:0005507; GO:0005634; GO:0005654; GO:0005737; GO:0005739; GO:0005758; GO:0005759; GO:0005783; GO:0005829; GO:0005886; GO:0005912; GO:0006281; GO:0006469; GO:0006508; GO:0006517; GO:0006914; GO:0006954; GO:0006979; GO:0007005; GO:0007265; GO:0007338; GO:0008233; GO:0008344; GO:0009438; GO:0010273; GO:0010628; GO:0010629; GO:0016532; GO:0016605; GO:0016684; GO:0019249; GO:0019826; GO:0019899; GO:0019900; GO:0019955; GO:0030073; GO:0030424; GO:0031334; GO:0031397; GO:0032091; GO:0032148; GO:0032435; GO:0032757; GO:0033138; GO:0033234; GO:0033864; GO:0034599; GO:0036470; GO:0036471; GO:0036478; GO:0036524; GO:0036526; GO:0036527; GO:0036528; GO:0036529; GO:0036530; GO:0036531; GO:0042593; GO:0042743; GO:0042802; GO:0042803; GO:0043523; GO:0043524; GO:0044297; GO:0044388; GO:0044390; GO:0044877; GO:0045121; GO:0045296; GO:0045340; GO:0045944; GO:0046295; GO:0046826; GO:0048471; GO:0050681; GO:0050727; GO:0050787; GO:0050821; GO:0051091; GO:0051444; GO:0051583; GO:0051881; GO:0051897; GO:0051899; GO:0051920; GO:0060081; GO:0060765; GO:0061691; GO:0061727; GO:0070062; GO:0070301; GO:0070994; GO:0097110; GO:0098793; GO:0106044; GO:0106045; GO:0106046; GO:0110095; GO:0140041; GO:0140297; GO:1900182; GO:1901671; GO:1901984; GO:1902176; GO:1902177; GO:1902236; GO:1902903; GO:1902958; GO:1903073; GO:1903094; GO:1903122; GO:1903135; GO:1903136; GO:1903168; GO:1903178; GO:1903181; GO:1903189; GO:1903197; GO:1903200; GO:1903376; GO:1903377; GO:1903384; GO:1903427; GO:1903428; GO:1903599; GO:1903751; GO:1905259; GO:1990381; GO:1990422; GO:2000157; GO:2000379; GO:2000679; GO:2000825; GO:2001237; GO:2001268
