gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PSC.0228	PSC.0187	PSC.0188	PSC.0174	PSC.0190	PSC.0231	PSC.0230	PSC.0219	PSC.0177	PSC.0186	PSC.0209	PSC.0203	V2	uniprot_accession	gene_name	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	Entry	Reviewed	Entry.Name	Protein.names	Gene.Names	Organism	Length	Gene.Ontology.IDs
178	g5591	32.7212879022746	-3.83971675912629	1.04413663440227	-3.67740833202772	0.000235615707024439	0.00134586311537256	6	44	10	0	0	0	91	50	36	91	34	110	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
179	g5599	182.416225869857	1.780839632	0.668263944623582	2.66487462974395	0.00770170291640705	0.025217525747917	190	441	330	39	240	186	181	200	7	56	112	65	sp	Q8N7X0	ADGB_HUMAN	34.393	535	254	7	2263	3849	629	1072	8.13e-89	321	Q8N7X0	reviewed	ADGB_HUMAN	Androglobin	ADGB C6orf103	Homo sapiens (Human)	1667	GO:0004198; GO:0006508; GO:0007286; GO:0019825; GO:0020037; GO:0046872; GO:0097225; GO:0097227
180	g5598	125.341143682336	1.86156657760602	0.624265129360502	2.98201275396082	0.00286360069087758	0.0111962571066656	109	361	292	10	88	201	104	104	24	47	76	38	sp	G3UZ78	ADGB_MOUSE	39.322	295	151	6	1	807	1120	1412	4.61e-35	143	G3UZ78	reviewed	ADGB_MOUSE	Androglobin	Adgb	Mus musculus (Mouse)	1657	GO:0004198; GO:0006508; GO:0007283; GO:0007286; GO:0019825; GO:0020037; GO:0036126; GO:0046872; GO:0097225; GO:0097227
181	g3340	131.608905298852	1.23297204746369	0.330925524967828	3.72582939192606	0.000194674048683255	0.00114691584586019	247	81	115	264	119	110	127	80	80	114	83	83	sp	Q3U145	TMM64_MOUSE	41.872	203	115	3	295	897	140	341	1.63e-38	145	Q3U145	reviewed	TMM64_MOUSE	Transmembrane protein 64	Tmem64	Mus musculus (Mouse)	381	GO:0005783; GO:0016020; GO:0030316; GO:0045600; GO:0045668; GO:0045672; GO:0045780; GO:0051480; GO:0090090
182	g3344	1597.76093236102	0.799127605291828	0.262539433641953	3.04383838346229	0.00233580587435141	0.0094560696536243	1978	1912	1631	1839	1548	1253	1850	1249	1262	2056	678	1511	sp	P60522	GBRL2_RAT	73.276	116	31	0	1	348	1	116	7.07e-60	182	P60522	reviewed	GBRL2_RAT	Gamma-aminobutyric acid receptor-associated protein-like 2 (GABA(A) receptor-associated protein-like 2) (Ganglioside expression factor 2) (GEF-2) (Golgi-associated ATPase enhancer of 16 kDa) (GATE-16)	Gabarapl2 Gef2	Rattus norvegicus (Rat)	117	GO:0000045; GO:0000139; GO:0000421; GO:0000422; GO:0005737; GO:0005776; GO:0005789; GO:0005794; GO:0006995; GO:0008429; GO:0015031; GO:0031410; GO:0031625; GO:0070972; GO:0097352; GO:1901799
183	g3345	11006.1684047044	1.46312734172628	0.463544955149243	3.1563871539821	0.00159736683164459	0.00689171363355385	12417	9458	7189	33475	12042	5311	9446	7919	7711	5438	5176	4613	sp	A0A481NSZ4	BPI_SEBSC	30.851	470	316	6	46	1452	10	471	1.59e-68	230	A0A481NSZ4	reviewed	BPI_SEBSC	Bactericidal permeability-increasing protein (BPI) (Lipopolysaccharide-binding protein) (LBP)	BPI LBP	Sebastes schlegelii (Korean rockfish)	473	GO:0005615; GO:0008289; GO:0042742; GO:0045087
184	g18226	956.926180316179	-0.662825162277185	0.27365779308917	-2.42209496318348	0.0154313174208248	0.0442190241232201	581	890	1094	767	265	399	1812	1399	1466	1758	804	1372	sp	Q24537	HMG2_DROME	54.651	172	68	3	22	507	178	349	8.43e-49	166	Q24537	reviewed	HMG2_DROME	High mobility group protein DSP1 (Protein dorsal switch 1)	Dsp1 ssrp2 CG12223	Drosophila melanogaster (Fruit fly)	393	GO:0000122; GO:0003677; GO:0003697; GO:0005634; GO:0005654; GO:0005700; GO:0006268; GO:0006338; GO:0006357; GO:0007379; GO:0008301; GO:0008348; GO:0017025; GO:0017055; GO:0032502; GO:0035218; GO:0045892; GO:0140297
185	g18227	262.261186430792	-1.56060629422775	0.266849889519528	-5.84825535074298	4.96755576072228e-09	1.01479227859868e-07	147	207	205	100	39	64	540	508	440	541	413	376	sp	Q6NYV5	SP30L_DANRE	68.333	180	44	3	1	525	1	172	1.38e-85	252	Q6NYV5	reviewed	SP30L_DANRE	Histone deacetylase complex subunit SAP30L (Sin3 corepressor complex subunit SAP30L) (Sin3-associated protein p30-like)	sap30l	Danio rerio (Zebrafish) (Brachydanio rerio)	178	GO:0000118; GO:0000122; GO:0001947; GO:0003677; GO:0003712; GO:0005730; GO:0006355; GO:0008270; GO:0010314; GO:0031491; GO:0032266; GO:0042393; GO:0044378; GO:0070273
186	g23789	68.1087702070979	1.97799949823181	0.649811114391795	3.04396070554004	0.00233485635181909	0.00945444296155315	113	155	88	131	33	59	48	74	27	36	0	31	sp	Q8R3W5	SEN15_MOUSE	35.971	139	76	2	118	534	36	161	2.32e-21	90.5	Q8R3W5	reviewed	SEN15_MOUSE	tRNA-splicing endonuclease subunit Sen15 (tRNA-intron endonuclease Sen15)	Tsen15 Sen15	Mus musculus (Mouse)	168	GO:0003676; GO:0005730; GO:0006388; GO:0006397
187	g23788	1445.89548645726	3.89600103348246	0.443990389613044	8.77496703673696	1.70953934037341e-18	1.7670699457201e-16	2506	1142	2166	1363	3621	1518	311	193	106	333	99	273	sp	Q9M622	RMR1_ARATH	51.111	45	22	0	1030	1164	228	272	2.23e-09	62	Q9M622	reviewed	RMR1_ARATH	Receptor homology region, transmembrane domain- and RING domain-containing protein 1 (AtRMR1) (ReMembR-H2 protein JR700)	RMR1 JR700 At5g66160 K2A18.24	Arabidopsis thaliana (Mouse-ear cress)	310	GO:0000139; GO:0000976; GO:0005783; GO:0006886; GO:0032586; GO:0046872
188	g12858	97.1465293310637	4.25111698148125	1.32556100186038	3.20703232481564	0.0013411192536369	0.00594786976366828	91	1052	20	3	1	2	0	9	4	4	0	0	sp	P53452	DRD1L_TAKRU	46.429	308	128	3	187	999	37	344	3.79e-87	276	P53452	reviewed	DRD1L_TAKRU	D(1)-like dopamine receptor	d14	Takifugu rubripes (Japanese pufferfish) (Fugu rubripes)	459	GO:0004930; GO:0004952; GO:0007189; GO:0042311; GO:0045202; GO:0060170; GO:0071875
189	g2909	409.122329586729	-1.22959441280601	0.343836138574583	-3.57610580988797	0.000348750541255905	0.00187583453971021	116	320	268	137	95	336	1065	619	599	527	672	739	sp	Q1ZXJ0	CLCD_DICDI	34.441	752	398	19	64	2199	298	994	9.17e-99	330	Q1ZXJ0	reviewed	CLCD_DICDI	Chloride channel protein D	clcD DDB_G0278639	Dictyostelium discoideum (Social amoeba)	1000	GO:0005247; GO:0015108; GO:0030587; GO:0034707; GO:0043231
190	g17983	187.056166256088	2.52201365400969	0.706701809438005	3.56870977310117	0.000358743555842793	0.00192437267276516	310	543	388	11	27	510	146	70	28	56	42	75	sp	Q9ULJ7	ANR50_HUMAN	59.22	282	111	2	4	843	833	1112	3.95e-99	338	Q9ULJ7	reviewed	ANR50_HUMAN	Ankyrin repeat domain-containing protein 50	ANKRD50 KIAA1223	Homo sapiens (Human)	1429	GO:0005768; GO:0015031; GO:0032456
191	g17981	30.6422105558013	2.50171681262628	0.803570849395243	3.11324983292891	0.00185039307601711	0.00777922193818981	40	111	63	2	5	74	30	7	3	19	7	5	sp	Q9ULJ7	ANR50_HUMAN	52.632	285	108	2	7	780	15	299	3.71e-87	286	Q9ULJ7	reviewed	ANR50_HUMAN	Ankyrin repeat domain-containing protein 50	ANKRD50 KIAA1223	Homo sapiens (Human)	1429	GO:0005768; GO:0015031; GO:0032456
192	g1455	1878.53175147721	1.24036470360105	0.294742395319691	4.20830095465464	2.57298033820665e-05	0.000201885393627833	2938	3433	2748	801	1490	2468	2193	1216	1225	1059	1360	1186	sp	Q13332	PTPRS_HUMAN	41.647	2089	964	57	91	6105	29	1946	0	1356	Q13332	reviewed	PTPRS_HUMAN	Receptor-type tyrosine-protein phosphatase S (R-PTP-S) (EC 3.1.3.48) (Receptor-type tyrosine-protein phosphatase sigma) (R-PTP-sigma)	PTPRS	Homo sapiens (Human)	1948	GO:0004721; GO:0004725; GO:0005829; GO:0005886; GO:0006470; GO:0008201; GO:0010977; GO:0021510; GO:0021549; GO:0021766; GO:0021987; GO:0022038; GO:0030424; GO:0030426; GO:0030517; GO:0030672; GO:0032687; GO:0032688; GO:0034164; GO:0035335; GO:0035374; GO:0042734; GO:0043204; GO:0043395; GO:0048671; GO:0048681; GO:0050804; GO:0061000; GO:0070062; GO:0090557; GO:0098685; GO:0098839; GO:0098978; GO:0099151; GO:0099537; GO:0099560
193	g7858	10.22284628403	-4.22797044891596	1.58114899261272	-2.67398611305414	0.00749555552965487	0.0246829987701073	10	0	0	0	0	0	53	38	11	25	0	22	sp	P42577	FRIS_LYMST	46.471	170	70	2	16	462	3	172	4.03e-45	148	P42577	reviewed	FRIS_LYMST	Soma ferritin (EC 1.16.3.1)		Lymnaea stagnalis (Great pond snail) (Helix stagnalis)	174	GO:0004322; GO:0005737; GO:0006826; GO:0006880; GO:0008198; GO:0008199
194	g7851	265.100898473926	1.21419955672305	0.428901809888435	2.83094994875141	0.00464099828719132	0.0167320201406634	689	279	414	178	150	310	550	162	100	106	79	267	sp	Q6GMK6	TSN9_DANRE	45.299	234	125	1	10	711	3	233	1.91e-55	180	Q6GMK6	reviewed	TSN9_DANRE	Tetraspanin-9 (Tspan-9)	tspan9 si:ch73-161g10.1 si:dkey-153k10.10 wu:fj18d05 zgc:91880	Danio rerio (Zebrafish) (Brachydanio rerio)	239	GO:0005886
195	g7855	1353.79789863008	-2.64881939948337	0.569186370702149	-4.65369435360123	3.2603999446046e-06	3.33418387700028e-05	619	291	146	654	188	38	2268	3675	3938	3012	1625	2161	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
196	g7857	5328.22793635803	-4.31005148865871	0.619413359467216	-6.95827983491665	3.44452509970301e-12	1.35134982434258e-10	109	92	320	963	1343	131	14288	4533	8987	19077	11141	14490	sp	P42577	FRIS_LYMST	46.341	164	52	1	28	411	7	170	1.03e-46	152	P42577	reviewed	FRIS_LYMST	Soma ferritin (EC 1.16.3.1)		Lymnaea stagnalis (Great pond snail) (Helix stagnalis)	174	GO:0004322; GO:0005737; GO:0006826; GO:0006880; GO:0008198; GO:0008199
197	g9794	501.062972206037	1.1437559817188	0.38622618058083	2.96136315771952	0.00306280563485686	0.0118166069398733	701	339	601	600	621	510	773	232	228	688	167	299	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
198	g7332	56.4676874041157	-1.83554857555495	0.676663840952774	-2.71264469070848	0.00667486339216273	0.0224603298002949	17	5	9	100	10	10	79	93	135	76	74	123	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
199	g24147	169.836514782241	-1.70137870326099	0.38089475083368	-4.46679482859009	7.9400211607849e-06	7.26341522403121e-05	97	96	114	61	51	13	570	289	212	353	280	248	sp	Q9Z148	EHMT2_MOUSE	48.338	782	375	7	292	2625	475	1231	0	767	Q9Z148	reviewed	EHMT2_MOUSE	Histone-lysine N-methyltransferase EHMT2 (EC 2.1.1.-) (EC 2.1.1.367) (Euchromatic histone-lysine N-methyltransferase 2) (HLA-B-associated transcript 8) (Histone H3-K9 methyltransferase 3) (H3-K9-HMTase 3) (Protein G9a)	Ehmt2 Bat8 G9a Ng36	Mus musculus (Mouse)	1263	GO:0000122; GO:0000785; GO:0000977; GO:0001222; GO:0002039; GO:0005634; GO:0005654; GO:0006275; GO:0006346; GO:0006357; GO:0007130; GO:0007286; GO:0007616; GO:0008270; GO:0009267; GO:0009566; GO:0016279; GO:0016607; GO:0018027; GO:0019899; GO:0031399; GO:0035265; GO:0036166; GO:0044027; GO:0045471; GO:0046974; GO:0046976; GO:0048148; GO:0048599; GO:0048665; GO:0060992; GO:0070742; GO:0071314; GO:0071466; GO:0140759; GO:0140947; GO:1902902; GO:1990841
200	g14986	644.181495227634	0.71791037598534	0.21294232324035	3.37138416196871	0.000747914843761031	0.00359824582859613	705	764	873	491	379	941	744	582	615	554	480	572	sp	Q92609	TBCD5_HUMAN	41.512	648	342	12	253	2160	53	675	4.96e-159	486	Q92609	reviewed	TBCD5_HUMAN	TBC1 domain family member 5	TBC1D5 KIAA0210	Homo sapiens (Human)	795	GO:0002092; GO:0005096; GO:0005776; GO:0005794; GO:0005829; GO:0006914; GO:0010008; GO:0015031; GO:0016236; GO:0030904; GO:0035612; GO:0042147; GO:0042594; GO:0043231; GO:0044877; GO:1905394
201	g14983	731.532429683869	1.10065562893591	0.384874080616198	2.85978111899278	0.00423933495038929	0.015501482640311	860	781	794	1328	658	577	433	509	1041	414	446	410	sp	Q8JIU7	NACA_DANRE	64.977	217	65	3	1	624	1	215	4.5e-75	228	Q8JIU7	reviewed	NACA_DANRE	Nascent polypeptide-associated complex subunit alpha (NAC-alpha) (Alpha-NAC)	naca	Danio rerio (Zebrafish) (Brachydanio rerio)	215	GO:0005634; GO:0005737; GO:0005854; GO:0006612; GO:0015031; GO:0030239; GO:0051082; GO:0060216
202	g14981	525.050614858494	-0.940509066849683	0.274871150609735	-3.42163615484343	0.000622455502589738	0.00307346306799315	325	381	360	479	114	233	1050	685	576	797	1104	814	sp	E9Q4F2	KLH18_MOUSE	60.32	562	223	0	61	1746	10	571	0	745	E9Q4F2	reviewed	KLH18_MOUSE	Kelch-like protein 18	Klhl18	Mus musculus (Mouse)	574	GO:0016567; GO:0051301
203	g14980	75.2427172277033	-2.01347243589318	0.754257831794163	-2.66947501374127	0.00759699252834071	0.0249346178300148	11	44	29	0	34	14	141	88	64	383	82	152	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
204	g14988	689.673664614845	0.811528360904867	0.335543173091838	2.41855125058006	0.0155824502982796	0.0446076711523885	1181	561	382	895	578	843	572	755	392	484	813	491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
205	g684	86.4414735562513	-1.03527403133529	0.379666807531394	-2.72679626134999	0.00639525131967555	0.0216672871992619	40	119	76	41	10	39	196	170	106	118	147	105	sp	Q32LJ2	ARFRP_BOVIN	67.568	148	48	0	7	450	32	179	2.55e-73	221	Q32LJ2	reviewed	ARFRP_BOVIN	ADP-ribosylation factor-related protein 1 (ARF-related protein 1)	ARFRP1	Bos taurus (Bovine)	201	GO:0003924; GO:0005525; GO:0005794; GO:0006886; GO:0034067; GO:0043001
206	g682	3.47195914955371	5.51711125995332	2.26795322181985	2.43263891286359	0.0149892406011151	0.0432516243212736	6	12	4	0	0	16	0	0	0	0	0	0	sp	Q8NHP7	EXD1_HUMAN	32.338	201	113	3	211	795	100	283	1.11e-16	84.7	Q8NHP7	reviewed	EXD1_HUMAN	piRNA biogenesis protein EXD1 (Exonuclease 3'-5' domain-containing protein 1) (Exonuclease 3'-5' domain-like-containing protein 1) (Inactive exonuclease EXD1)	EXD1 EXDL1	Homo sapiens (Human)	514	GO:0003723; GO:0031047; GO:0034587; GO:0042803; GO:0043186; GO:0051321; GO:1990923
207	g6109	51.3889856499982	3.52167295504603	0.877750795968566	4.01215580916677	6.0166765936957e-05	0.000411978862992365	172	32	100	14	79	78	18	21	15	17	0	0	sp	Q96JA1	LRIG1_HUMAN	34.959	123	69	6	241	606	378	490	2.31e-10	68.2	Q96JA1	reviewed	LRIG1_HUMAN	Leucine-rich repeats and immunoglobulin-like domains protein 1 (LIG-1)	LRIG1 LIG1	Homo sapiens (Human)	1093	GO:0005615; GO:0005886; GO:0007605; GO:0022405; GO:0031012; GO:0032474; GO:0060384
208	g535	253.638074523758	8.20270738766692	1.04678831126122	7.83607086497164	4.64863584561548e-15	3.02810384781187e-13	676	1776	445	3	3	160	4	5	6	0	0	0	sp	Q8TAD2	IL17D_HUMAN	36.471	85	54	0	244	498	85	169	4.94e-10	59.3	Q8TAD2	reviewed	IL17D_HUMAN	Interleukin-17D (IL-17D) (Interleukin-27) (IL-27)	IL17D UNQ3096/PRO21175	Homo sapiens (Human)	202	GO:0005125; GO:0005615; GO:0006954; GO:0032725; GO:0032755; GO:0032757; GO:0042803; GO:0048018; GO:1900017; GO:1903707
209	g537	253.786005659104	8.42912339268959	1.13243209664543	7.44338085935477	9.81406139737939e-14	4.98265670122244e-12	797	1440	555	3	9	240	11	0	6	0	0	0	sp	A9XE49	IL17L_CRAGI	42.045	88	44	5	262	519	97	179	1.97e-11	63.5	A9XE49	reviewed	IL17L_MAGGI	Interleukin 17-like protein (CgIL-17)		Magallana gigas (Pacific oyster) (Crassostrea gigas)	200	GO:0005125; GO:0005576
210	g536	19.8851180467975	6.00336385736932	1.39731983989317	4.29634195835098	1.73639659808339e-05	0.000143346140966597	101	101	36	0	0	7	2	0	0	0	0	0	sp	Q8TAD2	IL17D_HUMAN	32.11	109	70	2	160	474	62	170	1.46e-08	57.4	Q8TAD2	reviewed	IL17D_HUMAN	Interleukin-17D (IL-17D) (Interleukin-27) (IL-27)	IL17D UNQ3096/PRO21175	Homo sapiens (Human)	202	GO:0005125; GO:0005615; GO:0006954; GO:0032725; GO:0032755; GO:0032757; GO:0042803; GO:0048018; GO:1900017; GO:1903707
211	g530	4694.03423490781	5.10589082256641	0.599353260056105	8.51900066763373	1.60935916699662e-17	1.46214515477345e-15	9843	4091	1427	6838	14720	2430	317	463	188	279	202	263	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
212	g16167	412.175206972216	-0.535680055427621	0.22534291127493	-2.3771773090038	0.0174456999150226	0.0488321180368284	421	411	348	284	182	145	664	635	620	704	447	470	sp	Q06546	GABPA_HUMAN	42.677	396	142	12	313	1260	38	428	7.94e-94	293	Q06546	reviewed	GABPA_HUMAN	GA-binding protein alpha chain (GABP subunit alpha) (Nuclear respiratory factor 2 subunit alpha) (Transcription factor E4TF1-60)	GABPA E4TF1A	Homo sapiens (Human)	454	GO:0000122; GO:0000785; GO:0000976; GO:0000978; GO:0000981; GO:0001228; GO:0001825; GO:0003682; GO:0003700; GO:0005634; GO:0005654; GO:0006357; GO:0045653; GO:0045944; GO:1990837
213	g16168	327.613545872011	-1.0875310519725	0.240943564681307	-4.5136339433301	6.37261709460018e-06	5.98173552403417e-05	245	266	180	237	60	142	770	478	416	613	473	544	sp	Q8BX09	RBBP5_MOUSE	67.857	504	128	7	1	1437	1	495	0	626	Q8BX09	reviewed	RBBP5_MOUSE	Retinoblastoma-binding protein 5 (RBBP-5)	Rbbp5	Mus musculus (Mouse)	538	GO:0000976; GO:0005634; GO:0005654; GO:0005730; GO:0006974; GO:0035097; GO:0042393; GO:0043627; GO:0044666; GO:0045815; GO:0048188; GO:0071339
214	g13663	183.129031564043	-0.905366497361095	0.231341090139063	-3.91355680401119	9.094649348351e-05	0.000592869475269014	159	149	116	125	50	81	388	348	293	286	149	297	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
215	g13662	222.382189228323	-0.816081829663612	0.240367570938095	-3.39514114353549	0.000685932291532754	0.00334195969981326	238	181	141	128	88	81	424	372	308	375	366	219	sp	Q5ZKD9	KLH20_CHICK	28.788	198	122	4	52	624	58	243	2.63e-10	63.2	Q5ZKD9	reviewed	KLH20_CHICK	Kelch-like protein 20	KLHL20 RCJMB04_11i2	Gallus gallus (Chicken)	610	GO:0005737; GO:0005802; GO:0005829; GO:0006895; GO:0015031; GO:0016567; GO:0016605; GO:0019964; GO:0031463; GO:0043066; GO:0043161; GO:0048471; GO:1990390
216	g13666	162.790521608109	2.11473213422518	0.44912909404947	4.70851735557405	2.495251231072e-06	2.6296109127451e-05	171	414	101	181	222	207	103	71	102	84	23	69	sp	Q3UHB1	NT5D3_MOUSE	47.251	491	252	5	82	1539	37	525	3.56e-164	479	Q3UHB1	reviewed	NT5D3_MOUSE	5'-nucleotidase domain-containing protein 3 (EC 3.1.3.-) (GRP94-neighboring nucleotidase)	Nt5dc3 Gnn	Mus musculus (Mouse)	546	GO:0005739; GO:0005829; GO:0008253; GO:0043235; GO:0046872
217	g13665	10493.752191521	3.890482847749	0.464293117008698	8.37936791485133	5.32126945588998e-17	4.48076845597916e-15	14066	13875	8145	5644	24628	22488	1637	1801	1352	942	1613	1360	sp	Q8AWD1	M1I1L_DANRE	30.435	161	90	5	46	498	11	159	5.27e-11	61.6	Q8AWD1	reviewed	M1I1L_DANRE	Mid1-interacting protein 1-like (Gastrulation-specific protein G12-like)	mid1ip1l g12l mid1ip1 zgc:112497 zgc:55658 zgc:55736 zgc:77189	Danio rerio (Zebrafish) (Brachydanio rerio)	165	GO:0005634; GO:0005829; GO:0005874; GO:0046890; GO:0051493; GO:2000197
218	g13664	1399.39329131709	0.935284746221223	0.245184336879215	3.81461865845848	0.000136393389060631	0.000843879097478353	1199	2513	1344	1599	1251	1349	1883	999	815	1119	1169	1136	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
219	g13668	12494.6454891625	3.83519683709266	0.575514002711716	6.6639505190524	2.66563244005426e-11	8.84887445773395e-10	17686	8757	6072	36896	29104	6502	1855	2895	1819	1115	1364	1105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
220	g18191	485.616896216433	-2.03476863068975	0.279491486902104	-7.28025262323091	3.33195640016196e-13	1.55870545744162e-11	111	193	179	126	161	174	1281	1000	705	1074	1047	609	sp	Q5DTY9	KCD16_MOUSE	49.416	257	112	6	19	738	23	278	1.13e-66	215	Q5DTY9	reviewed	KCD16_MOUSE	BTB/POZ domain-containing protein KCTD16	Kctd16 Gm1267 Kiaa1317	Mus musculus (Mouse)	427	GO:0008277; GO:0042734; GO:0042995; GO:0043235; GO:0045211; GO:0051260
221	g14478	60.7318856888606	-2.48174668365036	0.33125364851136	-7.49198294057507	6.78407421569921e-14	3.54868754883029e-12	21	17	11	21	10	15	102	125	144	120	137	100	sp	P0C2W1	FBSP1_HUMAN	72.727	220	59	1	25	681	39	258	3.93e-115	334	P0C2W1	reviewed	FBSP1_HUMAN	F-box/SPRY domain-containing protein 1 (F-box only protein 45) (hFbxo45)	FBXO45 FBX45	Homo sapiens (Human)	286	GO:0001764; GO:0005576; GO:0005634; GO:0005737; GO:0006511; GO:0006974; GO:0014069; GO:0016567; GO:0019005; GO:0021799; GO:0021800; GO:0021957; GO:0021960; GO:0042734; GO:0042995; GO:0043161; GO:0045202; GO:0045211; GO:0060386; GO:0070936; GO:0098978; GO:0099523; GO:0099524; GO:1990756; GO:2000300
222	g14474	14.4917414644867	-2.75610217979105	0.891609683561763	-3.09115325977741	0.00199380695012344	0.00828329616679442	12	23	6	0	0	0	31	43	28	38	10	15	sp	Q8N6F8	MET27_HUMAN	27.429	175	121	5	145	660	23	194	9.75e-08	55.1	Q8N6F8	reviewed	MET27_HUMAN	Methyltransferase-like protein 27 (Williams-Beuren syndrome chromosomal region 27 protein)	METTL27 WBSCR27	Homo sapiens (Human)	245	
223	g14472	356.610618313351	-0.908432608582897	0.252663239811702	-3.59542848124605	0.000323858093298606	0.00176703347494855	289	199	213	319	129	137	625	514	595	576	619	421	sp	Q5REY7	UBXN7_PONAB	54.088	318	133	6	1	954	1	305	6.5e-99	311	Q5REY7	reviewed	UBXN7_PONAB	UBX domain-containing protein 7	UBXN7 UBXD7	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	489	GO:0005654; GO:0031625; GO:0034098; GO:0043130; GO:0043161; GO:0061629
224	g7488	5459.56561687804	0.781698019487036	0.305368343649164	2.5598528326339	0.0104716497303207	0.0323713498647556	5938	3451	4547	7875	6649	5078	5433	4842	4063	3268	4524	5473	sp	Q9JI48	PLAC8_MOUSE	38.596	114	63	2	133	474	6	112	2.48e-17	76.3	Q9JI48	reviewed	PLAC8_MOUSE	Placenta-specific gene 8 protein (Onzin) (Protein C15)	Plac8	Mus musculus (Mouse)	112	GO:0003682; GO:0005634; GO:0005654; GO:0006366; GO:0008284; GO:0009409; GO:0040015; GO:0042742; GO:0043066; GO:0045944; GO:0050873; GO:0120162
225	g19743	1116.13726171471	0.952759043516287	0.352460913423766	2.70316227198441	0.00686832061995696	0.0229813821557854	1290	876	911	1031	1865	890	1577	679	606	938	758	933	sp	Q9Y4D8	HECD4_HUMAN	50.113	1325	579	19	4	3870	1752	3030	0	1166	Q9Y4D8	reviewed	HECD4_HUMAN	Probable E3 ubiquitin-protein ligase HECTD4 (EC 2.3.2.26) (HECT domain-containing protein 4) (HECT-type E3 ubiquitin transferase HECTD4)	HECTD4 C12orf51 KIAA0614	Homo sapiens (Human)	3996	GO:0004842; GO:0006006; GO:0016020; GO:0016567; GO:0042593
226	g19747	192.131362030619	1.41354331096128	0.442940676211647	3.19127004331808	0.00141648819032488	0.00621540903441484	297	230	280	117	171	322	164	107	67	198	31	224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
227	g19748	125.701967387463	1.05544355390664	0.386199818742982	2.7328950006811	0.0062780342603728	0.0213455637980215	196	128	206	51	85	203	116	48	64	145	128	115	sp	Q0VH32	MNT_XENLA	64.444	90	30	1	244	513	222	309	4.36e-31	125	Q0VH32	reviewed	MNT_XENLA	Max-binding protein MNT (Myc antagonist MNT)	mnt	Xenopus laevis (African clawed frog)	574	GO:0003677; GO:0005634; GO:0046983
