gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PSC.56	PSC.52	PSC.54	PSC.61	PSC.64	PSC.73	PSC.76	PSC.81	PSC.59	PSC.57	PSC.69	PSC.67	PSC.71	PSC.75	PSC.78	PSC.83	V2	uniprot_accession	gene_name	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	Entry	Reviewed	Entry.Name	Protein.names	Gene.Names	Organism	Length	Gene.Ontology.IDs
1734	g14118	651.083499788146	-1.20967229637226	0.232227643925295	-5.20899353722677	1.89867726004556e-07	2.55148834589654e-06	849	858	1365	1200	1256	1017	1692	1569	447	309	195	919	345	89	190	229	sp	F1LYQ8	FARP1_RAT	48.429	382	183	7	196	1317	11	386	6.53e-98	343	F1LYQ8	reviewed	FARP1_RAT	FERM, ARHGEF and pleckstrin domain-containing protein 1 (FERM, RhoGEF and pleckstrin domain-containing protein 1)	Farp1	Rattus norvegicus (Rat)	1049	GO:0005085; GO:0005829; GO:0005856; GO:0007167; GO:0007416; GO:0008092; GO:0009898; GO:0016601; GO:0030175; GO:0030425; GO:0031267; GO:0043197; GO:0048813; GO:0098890; GO:0098942; GO:0098974; GO:0098978; GO:1904395; GO:1905606
1735	g14119	307.852339933597	-1.67539086496343	0.404109903170447	-4.14587925665554	3.38512185702086e-05	0.000251106670264448	392	899	795	459	501	653	687	712	267	58	98	177	96	5	1282	59	sp	Q9D8Z1	ASCC1_MOUSE	45.278	360	189	4	1	1077	1	353	1.77e-87	271	Q9D8Z1	reviewed	ASCC1_MOUSE	Activating signal cointegrator 1 complex subunit 1 (ASC-1 complex subunit p50) (Trip4 complex subunit p50)	Ascc1	Mus musculus (Mouse)	356	GO:0003723; GO:0005634; GO:0005667; GO:0006307; GO:0006355; GO:0016607; GO:0031594; GO:1990391
1736	g14110	8605.09747120434	1.49226104550776	0.535990768249882	2.78411706675527	0.00536736579379197	0.0182413386309522	2071	6627	4748	8018	7650	2575	6849	10045	7306	4670	8318	5726	5627	9221	1882	15172	sp	Q27312	NADA_APLKU	33.852	257	160	6	136	900	28	276	1.52e-46	162	Q27312	reviewed	NADA_APLKU	ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase (EC 3.2.2.-) (EC 3.2.2.6) (2'-phospho-ADP-ribosyl cyclase) (2'-phospho-ADP-ribosyl cyclase/2'-phospho-cyclic-ADP-ribose transferase) (EC 2.4.99.20) (2'-phospho-cyclic-ADP-ribose transferase) (ADP-ribosyl cyclase) (ADPRC) (ADRC) (NAD glycohydrolase) (NAD(+) nucleosidase) (NADase)		Aplysia kurodai (Kuroda's sea hare)	282	GO:0003953; GO:0005886; GO:0007338; GO:0016740; GO:0016849; GO:0030890; GO:0031410; GO:0061809
1737	g14111	2064.25432576172	1.93549650257137	0.515729956021486	3.75292627463884	0.000174782270812436	0.00102272324188243	533	1380	820	964	1249	1240	1403	1719	2838	810	878	1855	1325	2387	673	4600	sp	P70691	UD12_MOUSE	30.769	338	222	9	793	1797	187	515	2.48e-48	180	P70691	reviewed	UD12_MOUSE	UDP-glucuronosyltransferase 1-2 (UDPGT 1-2) (UGT1*2) (UGT1-02) (UGT1.2) (EC 2.4.1.17) (Bilirubin-specific UDPGT) (UDP-glucuronosyltransferase 1A2) (UGT1A2)	Ugt1a2 Ugt1	Mus musculus (Mouse)	533	GO:0005783; GO:0005789; GO:0015020; GO:0019899; GO:0052695
1738	g14113	2.86096119060328	-4.5145050489268	1.50879507709885	-2.99212604643925	0.00277041850790128	0.010430097596609	4	14	10	9	10	0	13	0	0	0	0	0	0	0	0	0	sp	Q9BY79	MFRP_HUMAN	28.302	212	130	6	2047	2640	257	460	1.21e-13	79	Q9BY79	reviewed	MFRP_HUMAN	Membrane frizzled-related protein (Membrane-type frizzled-related protein)	MFRP	Homo sapiens (Human)	579	GO:0007601; GO:0009792; GO:0016020; GO:0016324; GO:0042462; GO:0060041
1739	g14117	657.798271810101	-1.14129819766266	0.188852545184045	-6.04332971287424	1.50965700593125e-09	3.18416921831523e-08	793	931	1194	1207	1176	1298	1607	1538	391	244	411	691	357	86	293	233	sp	F1P065	FARP1_CHICK	53.471	533	222	4	49	1569	500	1032	0	587	F1P065	reviewed	FARP1_CHICK	FERM, ARHGEF and pleckstrin domain-containing protein 1 (FERM, RhoGEF and pleckstrin domain-containing protein 1)	FARP1	Gallus gallus (Chicken)	1046	GO:0005085; GO:0005829; GO:0005856; GO:0007416; GO:0008092; GO:0009898; GO:0030175; GO:0030425; GO:0043197; GO:0048813
1740	g5241	697.676045487799	3.32601250148134	1.32008103882176	2.51955175755723	0.0117504363672171	0.0351036539130469	490	3	4	4	7	779	0	33	1409	28	37	77	33	168	117	5120	sp	Q95M12	LGMN_BOVIN	48.798	416	207	5	67	1305	17	429	1.12e-138	407	Q95M12	reviewed	LGMN_BOVIN	Legumain (EC 3.4.22.34) (Asparaginyl endopeptidase) (Protease, cysteine 1)	LGMN PRSC1	Bos taurus (Bovine)	433	GO:0003014; GO:0004197; GO:0005764; GO:0006508; GO:0006624; GO:0019886; GO:0032801; GO:0043202; GO:0051603; GO:1901185
1741	g5240	173.612578378724	7.58571601594267	1.09492790682068	6.92805066770942	4.2667893972565e-12	1.46202070147631e-10	6	0	0	0	13	0	0	0	440	825	49	109	109	116	74	162	sp	Q8CFN2	CDC42_RAT	52.326	172	73	2	4	495	3	173	1.47e-58	186	Q8CFN2	reviewed	CDC42_RAT	Cell division control protein 42 homolog (EC 3.6.5.2)	Cdc42	Rattus norvegicus (Rat)	191	GO:0000139; GO:0000322; GO:0002040; GO:0003015; GO:0003161; GO:0003253; GO:0003924; GO:0003925; GO:0005525; GO:0005737; GO:0005813; GO:0005829; GO:0005886; GO:0005911; GO:0006897; GO:0006911; GO:0007015; GO:0007030; GO:0007088; GO:0007097; GO:0007163; GO:0007229; GO:0008104; GO:0009749; GO:0010591; GO:0010592; GO:0016020; GO:0017119; GO:0017157; GO:0019901; GO:0030010; GO:0030036; GO:0030141; GO:0030175; GO:0030307; GO:0030335; GO:0030496; GO:0030742; GO:0031252; GO:0031256; GO:0031258; GO:0031274; GO:0031333; GO:0031435; GO:0031996; GO:0032427; GO:0032467; GO:0032488; GO:0032956; GO:0032991; GO:0034191; GO:0034329; GO:0034332; GO:0035050; GO:0035088; GO:0036336; GO:0036464; GO:0038189; GO:0042802; GO:0042995; GO:0043005; GO:0043025; GO:0043197; GO:0043410; GO:0043525; GO:0044788; GO:0045177; GO:0045198; GO:0045335; GO:0045740; GO:0046330; GO:0046847; GO:0048549; GO:0048664; GO:0051233; GO:0051489; GO:0051491; GO:0051492; GO:0051496; GO:0051647; GO:0051649; GO:0051683; GO:0051835; GO:0051897; GO:0051988; GO:0060047; GO:0060501; GO:0060661; GO:0060997; GO:0061630; GO:0071346; GO:0071944; GO:0072384; GO:0072686; GO:0086101; GO:0090135; GO:0090316; GO:0098685; GO:0098794; GO:0098978; GO:0099159; GO:0099175; GO:0099563; GO:1900026
1742	g5247	212.181032611021	-4.25925755692339	0.611731085146491	-6.96263057468043	3.33976795667216e-12	1.15880921696641e-10	459	217	616	499	299	572	919	788	15	8	29	78	4	8	4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1743	g5248	151.049095035278	-4.29222284561763	0.528700892027928	-8.11843314497549	4.72240733181603e-16	2.79813532273173e-14	228	116	445	343	254	333	779	651	12	0	21	43	14	3	9	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1744	g15669	656.532770915356	-2.45040700919687	0.416459660395714	-5.88390003216285	4.00709925419642e-09	7.8101933540547e-08	736	2569	2261	845	921	1213	1685	1987	88	296	306	226	102	38	74	90	sp	A4IFW2	PTPRF_DANRE	27.108	166	89	7	1	492	257	392	2.8e-06	52.4	A4IFW2	reviewed	PTPRF_DANRE	Receptor-type tyrosine-protein phosphatase F (EC 3.1.3.48)	ptprf si:dkey-21k10.1	Danio rerio (Zebrafish) (Brachydanio rerio)	1909	GO:0004725; GO:0008201; GO:0016020; GO:0097374; GO:0099560
1745	g6741	53981.759935789	3.3721297286129	0.708537945102255	4.75927895170984	1.94285769852055e-06	2.03556097390698e-05	6090	12013	16990	5612	22156	19140	8002	13803	17949	27626	11455	23376	24672	70374	9454	239529	sp	Q5RBP9	MPEG1_PONAB	41.548	633	320	10	19	1887	8	600	1.82e-160	484	Q5RBP9	reviewed	MPEG1_PONAB	Macrophage-expressed gene 1 protein (Macrophage gene 1 protein) (Mpg-1) (Perforin-2) (P-2) [Cleaved into: Macrophage-expressed gene 1 protein, processed form]	MPEG1	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	716	GO:0002250; GO:0002468; GO:0002478; GO:0022829; GO:0030670; GO:0031410; GO:0042590; GO:0042742; GO:0045335; GO:0050829; GO:0050830; GO:0061474; GO:0140367
1746	g6740	318.398909539161	0.741134004290884	0.309057358827799	2.39804678038367	0.0164827600338037	0.0464726954569484	493	354	353	208	274	270	286	323	165	276	130	729	396	114	209	544	sp	Q8N4W9	ZN808_HUMAN	34.682	346	210	7	289	1317	285	617	1.16e-45	173	Q8N4W9	reviewed	ZN808_HUMAN	Zinc finger protein 808	ZNF808	Homo sapiens (Human)	903	GO:0000976; GO:0000978; GO:0001228; GO:0005634; GO:0006357; GO:0010629; GO:0030154; GO:0031016; GO:0046872
1747	g18919	707.838514853018	-3.20430419312314	0.435386397347934	-7.35967915543869	1.84352784997729e-13	7.63458404451884e-12	650	1339	1848	2350	1407	2261	1856	1799	185	36	44	88	147	22	339	61	sp	Q9GZT4	SRR_HUMAN	44.582	323	176	2	25	987	5	326	7.02e-82	254	Q9GZT4	reviewed	SRR_HUMAN	Serine racemase (EC 5.1.1.18) (D-serine ammonia-lyase) (D-serine dehydratase) (EC 4.3.1.18) (L-serine ammonia-lyase) (L-serine dehydratase) (EC 4.3.1.17)	SRR	Homo sapiens (Human)	340	GO:0000287; GO:0003941; GO:0005509; GO:0005524; GO:0005737; GO:0005829; GO:0006563; GO:0008721; GO:0009069; GO:0009410; GO:0014070; GO:0016594; GO:0018114; GO:0030165; GO:0030170; GO:0030378; GO:0032496; GO:0042802; GO:0042803; GO:0042866; GO:0043025; GO:0045177; GO:0070178; GO:0070179
1748	g18916	28.7463470896055	2.56149038417247	0.708059727574287	3.61761908553643	0.000297325541941192	0.00160605833412666	24	14	6	10	0	14	19	0	15	17	67	63	101	3	55	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1749	g18917	17.4888898326808	4.83962773942572	0.91719996513984	5.27652412054753	1.31657190906863e-07	1.84253090500978e-06	0	6	3	0	0	0	4	0	7	5	77	46	41	3	19	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1750	g18911	3210.74899255372	-0.737747824160178	0.241046539453569	-3.06060325874243	0.0022089157839998	0.00863521949908327	3319	6601	5298	4953	4719	5920	6495	5873	1718	1630	2605	3367	2034	379	3180	974	sp	Q8NHP8	PLBL2_HUMAN	50.766	522	245	7	16	1560	72	588	0	541	Q8NHP8	reviewed	PLBL2_HUMAN	Putative phospholipase B-like 2 (EC 3.1.1.-) (76 kDa protein) (p76) (LAMA-like protein 2) (Lamina ancestor homolog 2) (Phospholipase B domain-containing protein 2) [Cleaved into: Putative phospholipase B-like 2 32 kDa form; Putative phospholipase B-like 2 45 kDa form]	PLBD2	Homo sapiens (Human)	589	GO:0004620; GO:0005576; GO:0009395; GO:0043202; GO:0070062
1751	g7838	66.2101321666171	8.83385376030536	1.15559552787147	7.64441670744148	2.09894626294916e-14	1.01812111298771e-12	0	0	0	0	0	0	3	0	30	21	67	82	757	7	25	63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1752	g7835	83.5854143770489	-0.866936285544142	0.350633734073247	-2.47248396631181	0.0134177732378693	0.039149159969191	86	185	120	86	159	163	201	182	97	29	15	151	81	14	24	21	sp	P58355	S45A2_MOUSE	23.464	537	351	11	40	1617	35	522	3.05e-33	136	P58355	reviewed	S45A2_MOUSE	Membrane-associated transporter protein (Melanoma antigen AIM1) (Protein AIM-1) (Protein underwhite) (Solute carrier family 45 member 2)	Slc45a2 Aim1 Matp uw	Mus musculus (Mouse)	530	GO:0005356; GO:0006583; GO:0007601; GO:0008506; GO:0015770; GO:0016020; GO:0033162; GO:0035752; GO:0048066
1753	g68	114.354958536444	-3.00050412634959	0.406654061962152	-7.37851753372833	1.60061714854407e-13	6.72993109814699e-12	50	273	295	263	241	333	285	489	23	21	4	70	35	4	16	14	sp	Q03001	DYST_HUMAN	24.37	238	157	5	112	756	6422	6659	4.7e-08	58.5	Q03001	reviewed	DYST_HUMAN	Dystonin (230 kDa bullous pemphigoid antigen) (230/240 kDa bullous pemphigoid antigen) (Bullous pemphigoid antigen 1) (BPA) (Bullous pemphigoid antigen) (Dystonia musculorum protein) (Hemidesmosomal plaque protein)	DST BP230 BP240 BPAG1 DMH DT KIAA0728	Homo sapiens (Human)	7570	GO:0000226; GO:0001725; GO:0003779; GO:0005178; GO:0005198; GO:0005509; GO:0005604; GO:0005634; GO:0005635; GO:0005654; GO:0005737; GO:0005789; GO:0005829; GO:0005882; GO:0005925; GO:0005938; GO:0007010; GO:0007155; GO:0007229; GO:0008017; GO:0008090; GO:0009611; GO:0009925; GO:0015629; GO:0015630; GO:0016020; GO:0030011; GO:0030018; GO:0030056; GO:0030424; GO:0031252; GO:0031410; GO:0031581; GO:0031673; GO:0035371; GO:0042060; GO:0042803; GO:0045104; GO:0045111; GO:0048870; GO:0051010; GO:1904115
1754	g69	373.504499496237	-2.70258041350547	0.40887560471117	-6.60978640536544	3.84874928262357e-11	1.1317815261986e-09	214	629	819	971	618	1012	1055	1761	81	87	17	252	52	17	89	102	sp	Q91ZU6	DYST_MOUSE	24.886	659	464	11	898	2856	3825	4458	6.14e-46	186	Q91ZU6	reviewed	DYST_MOUSE	Dystonin (Bullous pemphigoid antigen 1) (BPA) (Dystonia musculorum protein) (Hemidesmosomal plaque protein) (Microtubule actin cross-linking factor 2)	Dst Bpag1 Macf2	Mus musculus (Mouse)	7393	GO:0001725; GO:0003779; GO:0005198; GO:0005509; GO:0005634; GO:0005635; GO:0005737; GO:0005789; GO:0005882; GO:0005925; GO:0005938; GO:0007010; GO:0007155; GO:0007409; GO:0008017; GO:0008090; GO:0009898; GO:0014069; GO:0014704; GO:0015629; GO:0015630; GO:0016020; GO:0030018; GO:0030056; GO:0030424; GO:0031410; GO:0031581; GO:0031673; GO:0035371; GO:0042060; GO:0042383; GO:0042803; GO:0045098; GO:0045104; GO:0046907; GO:0048471; GO:0051010; GO:0097038; GO:1904115
1755	g62	148.723919821909	-2.18179861494473	0.352646775001295	-6.18692348721101	6.13497231349204e-10	1.39646763405338e-08	103	209	360	338	268	288	477	628	60	43	46	102	32	10	17	45	sp	D3ZHV2	MACF1_RAT	25.547	137	86	4	106	495	2365	2492	3.34e-06	50.4	D3ZHV2	reviewed	MACF1_RAT	Microtubule-actin cross-linking factor 1 (Actin cross-linking family 7)	Macf1 Acf7 Aclp7 Macf	Rattus norvegicus (Rat)	5430	GO:0001707; GO:0003779; GO:0005198; GO:0005509; GO:0005737; GO:0005794; GO:0005874; GO:0005886; GO:0006620; GO:0007163; GO:0008017; GO:0010632; GO:0014069; GO:0015629; GO:0015630; GO:0016020; GO:0016055; GO:0016477; GO:0016887; GO:0030177; GO:0030334; GO:0032587; GO:0032886; GO:0042060; GO:0043001; GO:0045104; GO:0045773; GO:0051011; GO:0051015; GO:0051893; GO:0150011
1756	g66	129.723570810311	-2.82170332560626	0.633151434512594	-4.45660101485584	8.32693728343886e-06	7.37588920272227e-05	56	215	347	330	261	356	383	533	17	27	0	121	36	0	44	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1757	g67	440.865720424462	-2.64551601175148	0.395653293084753	-6.68645012689125	2.286490192651e-11	6.93400655746148e-10	226	680	909	1029	781	1186	1460	2079	114	99	34	334	58	24	134	68	sp	Q91ZU6	DYST_MOUSE	23.248	628	439	12	445	2289	3783	4380	1.03e-30	136	Q91ZU6	reviewed	DYST_MOUSE	Dystonin (Bullous pemphigoid antigen 1) (BPA) (Dystonia musculorum protein) (Hemidesmosomal plaque protein) (Microtubule actin cross-linking factor 2)	Dst Bpag1 Macf2	Mus musculus (Mouse)	7393	GO:0001725; GO:0003779; GO:0005198; GO:0005509; GO:0005634; GO:0005635; GO:0005737; GO:0005789; GO:0005882; GO:0005925; GO:0005938; GO:0007010; GO:0007155; GO:0007409; GO:0008017; GO:0008090; GO:0009898; GO:0014069; GO:0014704; GO:0015629; GO:0015630; GO:0016020; GO:0030018; GO:0030056; GO:0030424; GO:0031410; GO:0031581; GO:0031673; GO:0035371; GO:0042060; GO:0042383; GO:0042803; GO:0045098; GO:0045104; GO:0046907; GO:0048471; GO:0051010; GO:0097038; GO:1904115
1758	g64	113.979022900986	-2.65041124935317	0.400984867123228	-6.60975380035643	3.8495970278864e-11	1.1317815261986e-09	66	177	287	306	157	305	361	478	35	31	5	54	24	8	17	31	sp	Q9UPN3	MACF1_HUMAN	36.145	83	37	2	289	537	3914	3980	4.34e-07	52.8	Q9UPN3	reviewed	MACF1_HUMAN	Microtubule-actin cross-linking factor 1, isoforms 1/2/3/4/5 (620 kDa actin-binding protein) (ABP620) (Actin cross-linking family protein 7) (Macrophin-1) (Trabeculin-alpha)	MACF1 ABP620 ACF7 KIAA0465 KIAA0754 KIAA1251	Homo sapiens (Human)	7388	GO:0003723; GO:0003779; GO:0005198; GO:0005509; GO:0005737; GO:0005794; GO:0005856; GO:0005874; GO:0005886; GO:0010632; GO:0015629; GO:0016020; GO:0016055; GO:0030177; GO:0030334; GO:0032587; GO:0032886; GO:0042060; GO:0043001; GO:0045104; GO:0045296; GO:0045773; GO:0051011; GO:0051015; GO:0051893; GO:0150011
1759	g13577	92.4184126167482	1.2231123668494	0.512057530748875	2.38862294449731	0.0169116488656529	0.0474986160951233	2033	59	30	60	42	57	162	74	28	175	59	479	2689	10	127	31	sp	Q5W041	ARMC3_HUMAN	54.522	387	174	2	1	1161	1	385	3.1e-116	362	Q5W041	reviewed	ARMC3_HUMAN	Armadillo repeat-containing protein 3 (Beta-catenin-like protein) (Cancer/testis antigen 81) (CT81) (KU-CT-1)	ARMC3	Homo sapiens (Human)	872	GO:0007286; GO:0030317; GO:0034517; GO:0070062
1760	g14964	15.0031988445993	4.17912163811902	1.5778136565357	2.64867883530355	0.00808070831233884	0.0257974469447462	944	3	0	0	0	0	0	8	6	0	10	244	975	0	26	0	sp	A7MBD8	SC5AC_BOVIN	35.172	290	181	4	1	855	189	476	1.06e-34	139	A7MBD8	reviewed	SC5AC_BOVIN	Sodium-coupled monocarboxylate transporter 2 (Electroneutral sodium monocarboxylate cotransporter) (Low-affinity sodium-lactate cotransporter) (Solute carrier family 5 member 12)	SLC5A12 SMCT2	Bos taurus (Bovine)	617	GO:0006814; GO:0015129; GO:0015293; GO:0015718; GO:0016324; GO:0140161
1761	g13605	292.211066519586	-1.06477458095623	0.227212225964942	-4.6862556644312	2.78248644643739e-06	2.80535819366727e-05	353	485	526	511	310	536	796	766	173	120	182	265	138	40	204	98	sp	Q5PRC1	LHPL6_DANRE	42.786	201	106	4	1	579	1	200	3.7e-55	176	Q5PRC1	reviewed	LHPL6_DANRE	LHFPL tetraspan subfamily member 6 protein	lhfpl6 zgc:101683	Danio rerio (Zebrafish) (Brachydanio rerio)	200	GO:0016020
1762	g13604	25.7062473820941	3.05201537008244	1.06774307420797	2.85837992660018	0.00425810227637738	0.0150235022968485	0	16	13	6	24	0	0	0	43	11	18	88	100	0	17	71	sp	Q3URF8	KCD21_MOUSE	54.955	111	42	2	7	339	2	104	9.39e-34	125	Q3URF8	reviewed	KCD21_MOUSE	BTB/POZ domain-containing protein KCTD21 (KCASH2 protein) (Potassium channel tetramerization domain-containing protein 21)	Kctd21	Mus musculus (Mouse)	260	GO:0006511; GO:0016567; GO:0042826; GO:0051260; GO:0097602
1763	g22104	376.937359159202	1.99748480002655	0.771471608319858	2.58918770112195	0.00962026402247365	0.0298561521806245	283	71	99	32	282	367	111	436	107	89	103	260	341	1892	88	2489	sp	Q29J90	MOODY_DROPS	23.785	391	233	13	49	1089	31	400	4.28e-17	86.7	Q29J90	reviewed	MOODY_DROPS	G-protein coupled receptor moody	moody GA18107	Drosophila pseudoobscura pseudoobscura (Fruit fly)	675	GO:0004930; GO:0005886; GO:0007186; GO:0008366; GO:0048148
1764	g22105	572.043925648024	0.700213413584377	0.219099208865078	3.19587376518356	0.00139408089984989	0.00588169458385805	540	481	624	385	870	544	422	884	755	619	251	1017	776	193	404	559	sp	Q9QYI4	DJB12_MOUSE	41.565	409	188	8	7	1194	1	371	1.52e-87	273	Q9QYI4	reviewed	DJB12_MOUSE	DnaJ homolog subfamily B member 12 (mDj10)	Dnajb12	Mus musculus (Mouse)	376	GO:0005783; GO:0005789; GO:0030544; GO:0031965; GO:0036503; GO:0051085; GO:0065003; GO:0071218
1765	g22109	1381.52751663635	-1.48488102795078	0.296337451001147	-5.01077748672756	5.42105680767067e-07	6.4880852048051e-06	1156	2963	3472	1965	3032	2017	3504	4270	626	835	631	1258	869	117	242	338	sp	Q6N021	TET2_HUMAN	61.749	183	52	1	25	519	1259	1441	2.85e-67	247	Q6N021	reviewed	TET2_HUMAN	Methylcytosine dioxygenase TET2 (EC 1.14.11.80)	TET2 KIAA1546 Nbla00191	Homo sapiens (Human)	2002	GO:0002521; GO:0003677; GO:0005634; GO:0005654; GO:0005694; GO:0006211; GO:0006493; GO:0008198; GO:0008270; GO:0014070; GO:0030099; GO:0044029; GO:0045944; GO:0070579; GO:0141166
1766	g12226	188.46315015735	-2.99915207638294	0.480695552470584	-6.23919248049724	4.3983551326086e-10	1.03950294340034e-08	97	489	353	330	346	836	611	589	80	12	13	22	42	4	83	25	sp	Q9MYM7	B3GT1_PONPY	37.109	256	147	6	733	1488	59	304	6.11e-47	169	Q9MYM7	reviewed	B3GT1_PONPY	Beta-1,3-galactosyltransferase 1 (Beta-1,3-GalTase 1) (Beta3Gal-T1) (Beta3GalT1) (EC 2.4.1.86) (UDP-galactose:beta-N-acetyl-glucosamine-beta-1,3-galactosyltransferase 1)	B3GALT1	Pongo pygmaeus (Bornean orangutan)	326	GO:0000139; GO:0006486; GO:0008499; GO:0030259; GO:0047275
1767	g4876	489.92274951986	5.89173345148627	0.547926054913052	10.7527893566244	5.74961062815658e-27	9.62784798838358e-25	28	17	20	5	35	10	46	16	1417	325	530	461	997	97	183	2036	sp	O54750	CP2J6_MOUSE	40.698	172	96	4	10	516	11	179	9.18e-38	139	O54750	reviewed	CP2J6_MOUSE	Cytochrome P450 2J6 (EC 1.14.14.1) (Arachidonic acid epoxygenase) (CYPIIJ6)	Cyp2j6	Mus musculus (Mouse)	501	GO:0001523; GO:0003958; GO:0005506; GO:0005737; GO:0005783; GO:0005789; GO:0006082; GO:0006805; GO:0008391; GO:0008392; GO:0016712; GO:0019369; GO:0020037; GO:0032760; GO:0032966; GO:0035359; GO:0043231; GO:0045722; GO:0070330; GO:1903055
1768	g4875	680.080690860009	6.44864881032006	0.498411467919518	12.9384037595246	2.73247936378025e-38	1.16931900240703e-35	46	14	32	6	17	23	10	18	1917	519	793	717	1508	170	351	2481	sp	P51589	CP2J2_HUMAN	45.85	253	129	4	31	789	257	501	1.34e-73	236	P51589	reviewed	CP2J2_HUMAN	Cytochrome P450 2J2 (EC 1.14.14.-) (Albendazole monooxygenase (hydroxylating)) (EC 1.14.14.74) (Albendazole monooxygenase (sulfoxide-forming)) (EC 1.14.14.73) (Arachidonic acid epoxygenase) (CYPIIJ2) (Hydroperoxy icosatetraenoate isomerase) (EC 5.4.4.7)	CYP2J2	Homo sapiens (Human)	502	GO:0004497; GO:0005506; GO:0005737; GO:0005789; GO:0006082; GO:0006631; GO:0006690; GO:0006805; GO:0008016; GO:0008392; GO:0008404; GO:0008405; GO:0016712; GO:0016853; GO:0019373; GO:0020037; GO:0043231; GO:0043651; GO:0070062; GO:0071614; GO:0106255; GO:0106301
1769	g15761	1617.84237792134	3.89791653181213	0.780756761267087	4.99248514413916	5.96072998770196e-07	7.04639517330735e-06	12379	254	56	91	67	201	493	205	370	1422	986	3325	18201	97	675	253	sp	Q32LN4	CFA45_BOVIN	49.818	548	266	3	1	1629	1	544	3e-110	342	Q32LN4	reviewed	CFA45_BOVIN	Cilia- and flagella-associated protein 45	CFAP45 CCDC19	Bos taurus (Bovine)	549	GO:0005879; GO:0030317; GO:0036126; GO:0160112
1770	g15762	90.5583573805618	1.38283785719544	0.372537341829487	3.71194428565062	0.000205673265861037	0.00117771337516681	32	54	78	51	126	70	56	71	54	126	129	99	109	52	42	114	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1771	g15763	1476.2436206752	1.33304307224591	0.353790189658735	3.76789156740541	0.000164632180287301	0.000972193160316639	863	885	1314	752	1839	1397	827	1174	922	1084	1555	1923	2128	963	634	2537	sp	P53804	TTC3_HUMAN	34.715	193	118	3	184	759	1822	2007	2.01e-23	102	P53804	reviewed	TTC3_HUMAN	E3 ubiquitin-protein ligase TTC3 (EC 2.3.2.27) (Protein DCRR1) (RING finger protein 105) (RING-type E3 ubiquitin transferase TTC3) (TPR repeat protein D) (Tetratricopeptide repeat protein 3) (TPR repeat protein 3)	TTC3 DCRR1 RNF105 TPRD	Homo sapiens (Human)	2025	GO:0004842; GO:0005634; GO:0005654; GO:0005730; GO:0005794; GO:0005829; GO:0006511; GO:0046872; GO:0070936
1772	g15764	6724.80484494912	1.20006832176444	0.314850281619501	3.81155232128626	0.000138096816734676	0.000840762061289803	4408	4010	5264	4117	8552	7354	4226	5937	4316	6081	4329	10762	9442	3473	4028	12812	sp	P53804	TTC3_HUMAN	29.796	245	167	4	1180	1905	490	732	1.26e-28	130	P53804	reviewed	TTC3_HUMAN	E3 ubiquitin-protein ligase TTC3 (EC 2.3.2.27) (Protein DCRR1) (RING finger protein 105) (RING-type E3 ubiquitin transferase TTC3) (TPR repeat protein D) (Tetratricopeptide repeat protein 3) (TPR repeat protein 3)	TTC3 DCRR1 RNF105 TPRD	Homo sapiens (Human)	2025	GO:0004842; GO:0005634; GO:0005654; GO:0005730; GO:0005794; GO:0005829; GO:0006511; GO:0046872; GO:0070936
