gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PSC.0228	PSC.0187	PSC.0188	PSC.0174	PSC.0190	PSC.0231	PSC.0230	PSC.0219	PSC.0177	PSC.0186	PSC.0209	PSC.0203	V2	uniprot_accession	gene_name	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	Entry	Reviewed	Entry.Name	Protein.names	Gene.Names	Organism	Length	Gene.Ontology.IDs
1776	g15781	456.478486864208	-0.938992739908739	0.280793030012653	-3.34407424524186	0.000825576400229166	0.00403981010807977	255	299	439	257	194	172	1375	924	526	886	465	408	sp	Q62849	PCSK7_RAT	55.592	617	258	5	283	2127	82	684	0	579	Q62849	reviewed	PCSK7_RAT	Proprotein convertase subtilisin/kexin type 7 (EC 3.4.21.-) (Prohormone convertase 7) (Proprotein convertase 7) (PC7) (rPC7) (Subtilisin/kexin-like protease PC7)	Pcsk7 Pc7	Rattus norvegicus (Rat)	783	GO:0000139; GO:0004252; GO:0005802; GO:0008233; GO:0016485
1777	g12171	619.832438055409	4.21485869956472	1.47784289447602	2.8520343504166	0.00434404060502192	0.0161943608342968	307	1601	2412	0	17	2181	0	65	140	0	161	44	sp	P98064	MASP1_MOUSE	36.662	731	392	22	25	2109	2	697	5.09e-152	461	P98064	reviewed	MASP1_MOUSE	Mannan-binding lectin serine protease 1 (EC 3.4.21.-) (Complement factor MASP-3) (Complement-activating component of Ra-reactive factor) (Mannose-binding lectin-associated serine protease 1) (MASP-1) (Mannose-binding protein-associated serine protease) (Ra-reactive factor serine protease p100) (RaRF) (Serine protease 5) [Cleaved into: Mannan-binding lectin serine protease 1 heavy chain; Mannan-binding lectin serine protease 1 light chain]	Masp1 Crarf Masp3	Mus musculus (Mouse)	704	GO:0001867; GO:0004252; GO:0005509; GO:0005615; GO:0005654; GO:0005829; GO:0031638; GO:0042803; GO:0048306
1778	g12172	678.108519916137	3.84349938209373	1.14980234714413	3.34274790066327	0.000829532238742507	0.0040504784395525	226	908	2722	17	36	2924	0	40	248	34	168	86	sp	Q8CHN8	MASP1_RAT	35.646	735	408	21	7	2118	2	702	5.07e-149	453	Q8CHN8	reviewed	MASP1_RAT	Mannan-binding lectin serine protease 1 (EC 3.4.21.-) (Complement factor MASP-3) (Complement-activating component of Ra-reactive factor) (Mannose-binding lectin-associated serine protease 1) (MASP-1) (Mannose-binding protein-associated serine protease) (Ra-reactive factor serine protease p100) (RaRF) (Serine protease 5) [Cleaved into: Mannan-binding lectin serine protease 1 heavy chain; Mannan-binding lectin serine protease 1 light chain]	Masp1 Crarf Masp3	Rattus norvegicus (Rat)	704	GO:0001867; GO:0004252; GO:0005509; GO:0005615; GO:0006956; GO:0008233; GO:0031638; GO:0042803; GO:0048306
1779	g1100	236.350297101718	0.724094169997724	0.230932597610052	3.1355216954707	0.0017154873895384	0.00747450529188784	256	258	310	338	132	233	211	196	281	234	174	184	sp	B0BNE2	RPAB1_RAT	79.724	217	37	2	1	651	1	210	3.46e-126	358	B0BNE2	reviewed	RPAB1_RAT	DNA-directed RNA polymerases I, II, and III subunit RPABC1 (RNA polymerases I, II, and III subunit ABC1) (DNA-directed RNA polymerase II subunit E) (RPB5 homolog)	Polr2e	Rattus norvegicus (Rat)	210	GO:0003677; GO:0003899; GO:0005634; GO:0005665; GO:0005666; GO:0005736; GO:0006362; GO:0006366; GO:0042797; GO:1990062
1780	g1103	108.424646900843	2.10353401237688	0.858260146968806	2.4509282177509	0.0142488365496371	0.0427689929972532	66	138	353	28	21	341	83	41	82	31	0	68	sp	P46409	GSTMU_RABIT	31.373	153	87	6	1	450	70	207	1.16e-13	69.3	P46409	reviewed	GSTMU_RABIT	Glutathione S-transferase Mu 1 (EC 2.5.1.18) (GST Mu I) (GST class-mu)		Oryctolagus cuniculus (Rabbit)	218	GO:0004364; GO:0005737; GO:0006749; GO:0042802
1781	g1104	81.7931970659738	1.67376505165083	0.64869938140634	2.58018598387163	0.00987471175287756	0.0317809210972817	68	133	257	15	17	194	61	24	67	16	58	53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1782	g1105	652.288483904216	1.37392097296157	0.202334630653602	6.79034018310849	1.11869441943663e-11	4.12864584612941e-10	1121	1114	782	691	636	509	660	406	311	445	392	472	sp	Q9UBC2	EP15R_HUMAN	43.056	936	409	32	1	2679	1	855	1.3e-170	524	Q9UBC2	reviewed	EP15R_HUMAN	Epidermal growth factor receptor substrate 15-like 1 (Eps15-related protein) (Eps15R)	EPS15L1 EPS15R	Homo sapiens (Human)	864	GO:0005509; GO:0005634; GO:0005737; GO:0005829; GO:0005886; GO:0006897; GO:0016020; GO:0016197; GO:0030132; GO:0045296
1783	g1107	814.391948396727	2.77936726797456	0.565235371452734	4.91718566874397	8.77972725480071e-07	1.07568050079693e-05	954	3467	1455	465	277	1316	214	186	173	81	536	241	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1784	g22110	526.377799253434	-0.967114389554875	0.189844905314117	-5.09423409574614	3.50153895618554e-07	4.75845433300305e-06	446	367	383	262	169	261	1393	1048	496	903	650	738	sp	Q3URK3	TET1_MOUSE	67.857	56	18	0	1683	1850	1382	1437	3.72e-18	93.2	Q3URK3	reviewed	TET1_MOUSE	Methylcytosine dioxygenase TET1 (EC 1.14.11.80) (CXXC-type zinc finger protein 6) (Ten-eleven translocation 1 gene protein homolog)	Tet1 Cxxc6 Kiaa1676	Mus musculus (Mouse)	2039	GO:0000122; GO:0000978; GO:0001826; GO:0003677; GO:0005506; GO:0005634; GO:0005654; GO:0006211; GO:0006338; GO:0006493; GO:0008270; GO:0008327; GO:0019827; GO:0030336; GO:0030512; GO:0034614; GO:0044029; GO:0044727; GO:0045944; GO:0048813; GO:0070579; GO:0070822; GO:0141166; GO:1902455; GO:1902459
1785	g13635	32174.8218710144	-1.22231703256699	0.457603570574774	-2.67112651903414	0.00755971470123685	0.0255248215553268	13975	9077	8936	35157	17118	6756	75500	58240	58063	46124	56818	34641	sp	A0A0B6VQ48	PAR1_ROSHC	36.396	283	156	8	187	1008	6	273	9.76e-39	148	A0A0B6VQ48	reviewed	PAR1_ROSHC	Phenylacetaldehyde reductase (EC 1.1.1.-) (2-phenylethanol synthase)	PAR	Rosa hybrid cultivar	322	GO:0016491
1786	g22697	109.822763610329	-0.853746545152953	0.301780166912481	-2.82903463765579	0.00466886455363665	0.0172238345460917	79	86	90	89	18	60	175	131	135	161	221	189	sp	Q0V9A9	LACB2_XENTR	60.305	131	52	0	7	399	4	134	4.34e-53	172	Q0V9A9	reviewed	LACB2_XENTR	Endoribonuclease LACTB2 (Beta-lactamase-like protein 2) (EC 3.1.27.-)	lactb2	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	289	GO:0003727; GO:0004521; GO:0005759; GO:0008270
1787	g19356	97.1651203110869	-1.28653073705492	0.445936416382836	-2.88500936409382	0.0039140201964238	0.0148333310551996	57	90	68	39	15	41	301	125	122	257	32	219	sp	Q8BGS2	BOLA2_MOUSE	52.381	84	39	1	10	258	3	86	1.12e-28	101	Q8BGS2	reviewed	BOLA2_MOUSE	BolA-like protein 2	Bola2	Mus musculus (Mouse)	86	GO:0005634; GO:0005737; GO:0005829; GO:0006879; GO:0044571; GO:0051536; GO:0051537; GO:0097428
1788	g17409	425.631572241962	0.941431664798311	0.344844962568047	2.73001425854536	0.00633315863066921	0.0221496302900583	462	389	308	580	552	356	602	440	358	328	238	219	sp	Q9D3S3	SNX29_MOUSE	49.56	341	164	3	1759	2766	466	803	3.39e-105	348	Q9D3S3	reviewed	SNX29_MOUSE	Sorting nexin-29	Snx29	Mus musculus (Mouse)	818	GO:0035091
1789	g17400	94.1447172088296	-1.63395900323852	0.445439339381314	-3.66819644961754	0.000244267474234647	0.00144486893068262	26	19	44	35	58	28	234	114	95	204	222	170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1790	g8424	7.44000454051852	-6.09616550244056	2.11511692113954	-2.88218842254649	0.00394923497267216	0.0149416862792064	0	0	0	0	0	0	53	1	0	35	0	33	sp	Q5TAA0	TTC22_HUMAN	24.045	445	277	16	28	1203	23	459	4.45e-12	71.6	Q5TAA0	reviewed	TTC22_HUMAN	Tetratricopeptide repeat protein 22 (TPR repeat protein 22)	TTC22	Homo sapiens (Human)	569	
1791	g8426	6.66955892818141	-5.93735920471622	1.65024101325831	-3.59787398144542	0.000320828990277219	0.00182105816686927	0	0	0	0	0	0	39	3	0	6	35	18	sp	Q5TAA0	TTC22_HUMAN	36.458	96	53	4	28	300	23	115	5.53e-06	52	Q5TAA0	reviewed	TTC22_HUMAN	Tetratricopeptide repeat protein 22 (TPR repeat protein 22)	TTC22	Homo sapiens (Human)	569	
1792	g8421	2172.00704161779	-2.29409090881491	0.385960210532805	-5.9438533978619	2.78398606139657e-09	6.36788294677109e-08	355	230	1128	623	505	780	4904	3769	3851	5342	4580	3710	sp	Q96PS8	AQP10_HUMAN	41.176	289	164	3	31	885	9	295	6.32e-81	250	Q96PS8	reviewed	AQP10_HUMAN	Aquaporin-10 (AQP-10) (Aquaglyceroporin-10) (Small intestine aquaporin)	AQP10	Homo sapiens (Human)	301	GO:0005811; GO:0005886; GO:0006833; GO:0009636; GO:0015204; GO:0015250; GO:0015254; GO:0015793; GO:0016323; GO:0016324; GO:0043231; GO:0051289; GO:0071468
1793	g20584	989.691931624095	1.03090693179261	0.326874472668864	3.15383126548691	0.00161142226746204	0.00708609592126886	1707	808	662	2063	734	777	1023	897	773	794	640	636	sp	Q29611	CLN3_CANLF	46.89	418	201	7	73	1293	30	437	8.63e-117	351	Q29611	reviewed	CLN3_CANLF	Battenin (Protein CLN3)	CLN3	Canis lupus familiaris (Dog) (Canis familiaris)	438	GO:0000139; GO:0005634; GO:0005737; GO:0005764; GO:0005765; GO:0005769; GO:0005770; GO:0005783; GO:0005789; GO:0005794; GO:0005795; GO:0005802; GO:0005829; GO:0005886; GO:0005901; GO:0006898; GO:0007040; GO:0007042; GO:0007611; GO:0008021; GO:0009992; GO:0010762; GO:0016020; GO:0031901; GO:0032228; GO:0035752; GO:0036359; GO:0042987; GO:0042998; GO:0043005; GO:0043066; GO:0044754; GO:0044857; GO:0045121; GO:0046474; GO:0046836; GO:0047496; GO:0048172; GO:0048549; GO:0051493; GO:0051861; GO:0051966; GO:0055037; GO:0061909; GO:0070613; GO:0090160; GO:0090384; GO:0090385; GO:0106049; GO:0120146; GO:1900079; GO:1901096; GO:1903076; GO:1903826; GO:1905146; GO:1905162; GO:1905244; GO:2001288
1794	g20580	99.8654937997886	4.18358920259047	1.36385543106166	3.0674726274572	0.00215877231018323	0.00903091420534927	28	65	259	13	0	609	0	9	43	10	0	8	sp	O60706	ABCC9_HUMAN	42.25	800	436	7	4	2358	761	1549	0	642	O60706	reviewed	ABCC9_HUMAN	ATP-binding cassette sub-family C member 9 (Sulfonylurea receptor 2)	ABCC9 SUR2	Homo sapiens (Human)	1549	GO:0001508; GO:0003007; GO:0005267; GO:0005524; GO:0005886; GO:0008281; GO:0008282; GO:0009410; GO:0015459; GO:0016020; GO:0016887; GO:0019829; GO:0030017; GO:0031004; GO:0033198; GO:0042626; GO:0043225; GO:0044325; GO:0045776; GO:0048144; GO:0051607; GO:0055085; GO:0060976; GO:0061337; GO:0071805; GO:0086003; GO:0098655; GO:0098662; GO:0140359; GO:0150104; GO:1990573
1795	g20588	158.967640120441	-1.15466831075288	0.226635542301208	-5.09482448793614	3.4906448483894e-07	4.7472243842414e-06	137	96	122	88	24	71	325	256	263	274	231	253	sp	A7S1L6	FUCT1_NEMVE	60.237	337	134	0	178	1188	2	338	2.39e-144	417	A7S1L6	reviewed	FUCT1_NEMVE	GDP-fucose transporter 1 (Solute carrier family 35 member C1 homolog)	slc35c1 fuct1 v1g205399	Nematostella vectensis (Starlet sea anemone)	339	GO:0000139; GO:0005457; GO:0005794; GO:0015297; GO:0036066; GO:0036085
1796	g20589	842.236271971407	-1.73518359859494	0.22421986156363	-7.73875956614363	1.00391422343381e-14	6.49377777430466e-13	488	455	545	235	165	221	2069	1935	1141	1755	1381	1252	sp	Q9FN03	UVR8_ARATH	32.187	407	224	11	2455	3666	8	365	3.17e-49	185	Q9FN03	reviewed	UVR8_ARATH	Ultraviolet-B receptor UVR8 (Protein UV-B RESISTANCE 8) (RCC1 domain-containing protein UVR8)	UVR8 At5g63860 MGI19.7	Arabidopsis thaliana (Mouse-ear cress)	440	GO:0000785; GO:0003682; GO:0005085; GO:0005634; GO:0005829; GO:0009411; GO:0009536; GO:0009649; GO:0009881; GO:0010224; GO:0042802; GO:0042803
1797	g2101	314.113099908687	0.805571349596476	0.308246813781475	2.61339716610199	0.00896470571223389	0.0293196890157095	536	338	350	285	221	348	743	140	203	296	175	251	sp	Q9NZJ4	SACS_HUMAN	31.634	1236	732	36	4	3483	1970	3168	1.05e-147	496	Q9NZJ4	reviewed	SACS_HUMAN	Sacsin (DnaJ homolog subfamily C member 29)	SACS DNAJC29 KIAA0730	Homo sapiens (Human)	4579	GO:0005634; GO:0005737; GO:0005739; GO:0006457; GO:0030424; GO:0030425; GO:0030544; GO:0042802; GO:0051087; GO:0070628; GO:0070852; GO:0090084
1798	g21188	372.465973471796	1.69663621971202	0.425157917027032	3.99060243679796	6.59056760143076e-05	0.000471049400011964	534	611	429	335	317	679	115	84	331	265	124	309	sp	Q9UBS3	DNJB9_HUMAN	52.326	86	39	1	31	288	11	94	1.38e-22	95.1	Q9UBS3	reviewed	DNJB9_HUMAN	DnaJ homolog subfamily B member 9 (Endoplasmic reticulum DNA J domain-containing protein 4) (ER-resident protein ERdj4) (ERdj4) (Microvascular endothelial differentiation gene 1 protein) (Mdg-1)	DNAJB9 MDG1 UNQ743/PRO1471	Homo sapiens (Human)	223	GO:0002639; GO:0005730; GO:0005737; GO:0005783; GO:0005788; GO:0005789; GO:0006986; GO:0030183; GO:0030544; GO:0034976; GO:0036503; GO:0051087; GO:0051787; GO:0070062; GO:1903895
1799	g21183	207.318346099793	2.75248213126419	0.378972391854994	7.26301490668316	3.78556197283957e-13	1.81696906712329e-11	376	480	314	359	219	130	76	67	36	38	113	53	sp	P15381	CAC1C_RABIT	60.649	1695	590	22	199	5130	110	1778	0	1821	P15381	reviewed	CAC1C_RABIT	Voltage-dependent L-type calcium channel subunit alpha-1C (Calcium channel, L type, alpha-1 polypeptide, isoform 1, cardiac muscle) (Smooth muscle calcium channel blocker receptor) (CACB-receptor) (Voltage-gated calcium channel subunit alpha Cav1.2)	CACNA1C CACH2 CACN2 CACNL1A1 CCHL1A1	Oryctolagus cuniculus (Rabbit)	2171	GO:0005245; GO:0005516; GO:0005886; GO:0005891; GO:0007204; GO:0008331; GO:0010881; GO:0014069; GO:0016020; GO:0030315; GO:0030425; GO:0042383; GO:0043204; GO:0045762; GO:0046872; GO:0060402; GO:0061337; GO:0061577; GO:0070588; GO:0098703; GO:0098839; GO:0098903; GO:1990454
1800	g21186	120.355760129773	-1.81687422904698	0.357220867159154	-5.08613688639162	3.65430347749131e-07	4.9400160942536e-06	97	45	57	30	11	54	441	298	140	236	141	179	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1801	g21185	26.8007194816221	1.86071500238569	0.752266468889358	2.47347858682688	0.0133804822407432	0.0406410468025911	66	54	84	5	8	26	39	17	10	15	0	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1802	g21184	10.1197320561904	3.30288402450418	0.930254158314553	3.55051788264875	0.000384474014849753	0.00212124810333033	17	31	6	16	15	7	0	3	6	4	0	0	sp	Q01668	CAC1D_HUMAN	35.227	88	53	2	19	270	2057	2144	3.4e-06	48.5	Q01668	reviewed	CAC1D_HUMAN	Voltage-dependent L-type calcium channel subunit alpha-1D (Calcium channel, L type, alpha-1 polypeptide, isoform 2) (Voltage-gated calcium channel subunit alpha Cav1.3)	CACNA1D CACH3 CACN4 CACNL1A2 CCHL1A2	Homo sapiens (Human)	2161	GO:0005245; GO:0005262; GO:0005886; GO:0005891; GO:0006816; GO:0007188; GO:0007605; GO:0030018; GO:0030506; GO:0045762; GO:0046872; GO:0051393; GO:0051928; GO:0060372; GO:0070509; GO:0070588; GO:0086002; GO:0086007; GO:0086012; GO:0086046; GO:0086059; GO:0086091; GO:0098703; GO:1901016; GO:1901379; GO:1990454
1803	g13873	284.532009028875	1.53530683189518	0.389905927888922	3.93763398317083	8.22889861987509e-05	0.000569210170152878	434	222	214	439	445	234	213	104	197	204	196	143	sp	Q78YY6	DJC15_MOUSE	70.238	84	25	0	79	330	64	147	5.54e-39	130	Q78YY6	reviewed	DJC15_MOUSE	DnaJ homolog subfamily C member 15	Dnajc15 Dnajd1	Mus musculus (Mouse)	149	GO:0001405; GO:0001671; GO:0005739; GO:0005743; GO:0006120; GO:0009267; GO:0019216; GO:0030150; GO:0031333; GO:0065003; GO:1902957
1804	g13870	192.215903021274	2.31715505115672	0.897606352600148	2.58148245547114	0.0098376991634962	0.0316980819145895	393	929	239	4	19	285	156	108	8	35	23	159	sp	Q6P2D8	XRRA1_HUMAN	43.151	292	140	6	1	858	1	272	1.52e-49	191	Q6P2D8	reviewed	XRRA1_HUMAN	X-ray radiation resistance-associated protein 1	XRRA1	Homo sapiens (Human)	792	GO:0005634; GO:0005654; GO:0005737; GO:0010165; GO:0016604
1805	g8994	165.884451205883	1.61813595028689	0.370906054988421	4.36265714329579	1.28492229161153e-05	0.000113393606829894	377	300	192	92	143	216	177	95	56	120	37	134	sp	O15018	PDZD2_HUMAN	41.935	248	121	5	1801	2517	582	815	4.48e-40	167	O15018	reviewed	PDZD2_HUMAN	PDZ domain-containing protein 2 (Activated in prostate cancer protein) (PDZ domain-containing protein 3) [Cleaved into: Processed PDZ domain-containing protein 2]	PDZD2 AIPC KIAA0300 PDZK3	Homo sapiens (Human)	2839	GO:0005576; GO:0005634; GO:0005737; GO:0005783; GO:0005829; GO:0005886; GO:0005911; GO:0007155; GO:0034451; GO:0043231
1806	g8992	83.30417969744	0.99208389920138	0.382508856421852	2.59362334373574	0.00949704667825711	0.0307984189402527	189	83	97	58	66	89	166	52	23	56	62	74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1807	g4199	1914.24703868447	0.996709800582086	0.346946670607075	2.87280405036912	0.00406846374635929	0.015345839586151	1874	1402	2106	2608	2386	1756	2626	1379	1478	1839	633	1679	sp	P10894	PLCB1_BOVIN	62.543	291	109	0	1075	1947	526	816	3.08e-126	423	P10894	reviewed	PLCB1_BOVIN	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1 (EC 3.1.4.11) (PLC-154) (Phosphoinositide phospholipase C-beta-1) (Phospholipase C-beta-1) (PLC-beta-1)	PLCB1	Bos taurus (Bovine)	1216	GO:0004435; GO:0005509; GO:0005516; GO:0005737; GO:0005829; GO:0007186; GO:0007613; GO:0016042; GO:0016607; GO:0031965; GO:0046488; GO:0048015; GO:0051209
1808	g4190	865.991193667763	1.01592223383382	0.231926203722773	4.38036848586619	1.18478782799602e-05	0.000106324544663572	1730	811	988	1297	604	636	790	703	660	685	642	667	sp	P60901	PSA6_RAT	79.268	246	51	0	1	738	1	246	3.25e-151	424	P60901	reviewed	PSA6_RAT	Proteasome subunit alpha type-6 (Macropain iota chain) (Multicatalytic endopeptidase complex iota chain) (Proteasome iota chain) (Proteasome subunit alpha-1) (alpha-1)	Psma6	Rattus norvegicus (Rat)	246	GO:0000502; GO:0000932; GO:0003723; GO:0005634; GO:0005737; GO:0005839; GO:0005840; GO:0016363; GO:0019773; GO:0030016; GO:0030017; GO:0043161; GO:0051059; GO:0051092; GO:0051603
1809	g12839	12.1675418204634	-3.16743892180892	0.846127690322766	-3.74345262309127	0.000181508838924906	0.00112335048562338	2	0	0	6	1	3	17	17	17	26	58	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1810	g12838	1043.7232207801	-2.08303196269941	0.453004416686148	-4.5982597210362	4.26034686440376e-06	4.35617449642462e-05	222	255	341	518	423	107	2527	1500	1130	1985	2917	2148	sp	Q7Z2W7	TRPM8_HUMAN	34.058	138	78	2	220	633	45	169	4.41e-16	83.6	Q7Z2W7	reviewed	TRPM8_HUMAN	Transient receptor potential cation channel subfamily M member 8 (Long transient receptor potential channel 6) (LTrpC-6) (LTrpC6) (Transient receptor potential p8) (Trp-p8)	TRPM8 LTRPC6 TRPP8	Homo sapiens (Human)	1104	GO:0005262; GO:0005789; GO:0005886; GO:0006874; GO:0009409; GO:0009897; GO:0042802; GO:0045121; GO:0050955; GO:0070588; GO:0099604; GO:0120162
1811	g12830	77.6223628235517	-2.27211413089591	0.521239942729275	-4.35905605966965	1.3062465113884e-05	0.000114938229112757	39	13	37	14	23	10	87	73	81	322	202	148	sp	Q2WEA5	TRPM1_RAT	28.986	1311	700	37	196	3618	29	1278	3.54e-126	431	Q2WEA5	reviewed	TRPM1_RAT	Transient receptor potential cation channel subfamily M member 1 (Melastatin-1)	Trpm1	Rattus norvegicus (Rat)	1630	GO:0005261; GO:0005262; GO:0005783; GO:0005789; GO:0005886; GO:0007165; GO:0007216; GO:0007601; GO:0008104; GO:0008324; GO:0030001; GO:0030424; GO:0030425; GO:0035841; GO:0046548; GO:0051262; GO:0051286; GO:0071482; GO:0098655; GO:0098703
1812	g2925	46.4463162635645	-1.94954829009017	0.588985481824862	-3.31001077318554	0.000932923804351132	0.00447183954770913	20	14	25	12	0	33	87	79	97	40	143	73	sp	Q9D0M0	EXOS7_MOUSE	58.015	262	110	0	1	786	1	262	2.29e-106	314	Q9D0M0	reviewed	EXOS7_MOUSE	Exosome complex exonuclease RRP42 (Exosome component 7) (Ribosomal RNA-processing protein 42)	Exosc7 Rrp42	Mus musculus (Mouse)	291	GO:0000176; GO:0000177; GO:0000178; GO:0000288; GO:0000467; GO:0000956; GO:0005634; GO:0005730; GO:0005829; GO:0006396; GO:0006401; GO:0034473; GO:0034475; GO:0034476; GO:0035925; GO:0071028; GO:0071035; GO:0071038; GO:0101019
1813	g11564	230.58051706263	-1.63352378770874	0.319364249576453	-5.11492375829527	3.13867705327823e-07	4.32394692981009e-06	100	107	162	77	76	58	711	388	562	518	199	247	sp	Q5RDX1	Z585A_PONAB	25.641	507	260	20	28	1491	156	564	8.65e-26	116	Q5RDX1	reviewed	Z585A_PONAB	Zinc finger protein 585A	ZNF585A	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	737	GO:0000978; GO:0000981; GO:0005634; GO:0046872
1814	g11563	41215.2601398963	-1.80760648693176	0.40126372984057	-4.50478414196558	6.64404436214268e-06	6.41890088884309e-05	16545	8560	27507	23135	12209	5267	91734	79985	83387	66337	97745	42944	sp	Q9UGM3	DMBT1_HUMAN	35.727	557	299	13	1	1566	187	719	6.87e-84	291	Q9UGM3	reviewed	DMBT1_HUMAN	Scavenger receptor cysteine-rich domain-containing protein DMBT1 (Deleted in malignant brain tumors 1 protein) (Glycoprotein 340) (Gp-340) (Hensin) (Salivary agglutinin) (SAG) (Surfactant pulmonary-associated D-binding protein)	DMBT1 GP340	Homo sapiens (Human)	2413	GO:0005044; GO:0005576; GO:0005615; GO:0005737; GO:0006952; GO:0015031; GO:0030670; GO:0030855; GO:0031012; GO:0035375; GO:0038187; GO:0042589; GO:0043152; GO:0045087; GO:0048306; GO:0050829; GO:0050830; GO:0051607; GO:0070062
1815	g1479	44.4774740274961	5.36062072648744	1.77647812426272	3.01755515774348	0.0025482266242386	0.0104233558222199	56	3	24	0	185	62	0	0	0	16	0	0	sp	A4QP81	FRRS1_DANRE	29.936	157	99	6	64	528	22	169	6.13e-14	73.9	A4QP81	reviewed	FRRS1_DANRE	Putative ferric-chelate reductase 1 (EC 1.-.-.-)	frrs1 zgc:163022	Danio rerio (Zebrafish) (Brachydanio rerio)	573	GO:0016020; GO:0016491; GO:0046872
1816	g6129	233.366957684241	-0.988746222320555	0.326465256754279	-3.02864149205548	0.00245656011671483	0.0101010572855668	185	200	193	170	31	85	424	290	467	452	371	246	sp	Q5XHA8	PYG1A_XENLA	71.504	565	161	0	1	1695	1	565	0	786	Q5XHA8	reviewed	PYG1A_XENLA	CTP synthase 1-A (EC 6.3.4.2) (CTP synthetase 1-A) (UTP--ammonia ligase 1-A)	ctps1-a	Xenopus laevis (African clawed frog)	591	GO:0003883; GO:0005524; GO:0006241; GO:0006541; GO:0044210
1817	g6127	39.8452216645602	-2.27680820545144	0.881670038763209	-2.58238128250939	0.00981211142242193	0.0316438839957914	0	9	48	0	9	6	115	66	76	118	74	42	sp	P20825	POL2_DROME	33.846	260	164	3	958	1734	376	628	1.04e-36	150	P20825	reviewed	POL2_DROME	Retrovirus-related Pol polyprotein from transposon 297 [Includes: Protease (EC 3.4.23.-); Reverse transcriptase (EC 2.7.7.49); Endonuclease]	pol	Drosophila melanogaster (Fruit fly)	1059	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0006508; GO:0015074; GO:0042575
1818	g6126	201.069490180291	-2.88202356414713	0.396338320884047	-7.27162480205971	3.55189004224801e-13	1.71413229936373e-11	41	57	80	15	8	62	657	404	319	549	305	413	sp	Q9UBI9	HDC_HUMAN	50.5	200	96	2	1048	1638	341	540	1.73e-62	217	Q9UBI9	reviewed	HDC_HUMAN	Headcase protein homolog (hHDC)	HECA HDC	Homo sapiens (Human)	543	GO:0005634; GO:0005737; GO:0016020; GO:0030323; GO:0045930
