gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PSC.0228	PSC.0187	PSC.0188	PSC.0174	PSC.0190	PSC.0231	PSC.0230	PSC.0219	PSC.0177	PSC.0186	PSC.0209	PSC.0203	V2	uniprot_accession	gene_name	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	Entry	Reviewed	Entry.Name	Protein.names	Gene.Names	Organism	Length	Gene.Ontology.IDs
g2521	1874.745592	0.831911535	0.269402338	3.087989287	0.002015157	0.008530975	2230	1845	1690	1610	2162	2077	2685	1333	1276	2219	1181	1446	sp	Q8BZZ3	WWP1_MOUSE	66.667	582	176	5	1060	2763	341	918	0	786	Q8BZZ3	reviewed	WWP1_MOUSE	NEDD4-like E3 ubiquitin-protein ligase WWP1 (EC 2.3.2.26) (HECT-type E3 ubiquitin transferase WWP1) (WW domain-containing protein 1)	Wwp1	Mus musculus (Mouse)	918	GO:0004842; GO:0005634; GO:0005737; GO:0005829; GO:0005886; GO:0016567; GO:0030217; GO:0030324; GO:0043161; GO:0045892; GO:0061630
g3579	456.110384	-0.514938396	0.143044137	-3.599856694	0.000318393	0.001809204	387	376	374	388	146	308	846	605	536	733	586	630	sp	Q80T85	DCAF5_MOUSE	59.277	415	160	2	13	1230	13	427	6.43E-164	504	Q80T85	reviewed	DCAF5_MOUSE	DDB1- and CUL4-associated factor 5 (WD repeat-containing protein 22)	Dcaf5 Kiaa1824 Wdr22	Mus musculus (Mouse)	946	GO:0005737; GO:0005739; GO:0016567; GO:0045717; GO:0080008
g22403	28.85553132	3.139405612	0.880959448	3.563621025	0.000365774	0.002036127	9	9	85	13	8	140	5	8	6	1	5	16	sp	Q8IWR1	TRI59_HUMAN	39.744	78	44	1	43	267	5	82	7.01E-13	67.4	Q8IWR1	reviewed	TRI59_HUMAN	Tripartite motif-containing protein 59 (EC 2.3.2.27) (RING finger protein 104) (Tumor suppressor TSBF-1)	TRIM59 RNF104 TRIM57 TSBF1	Homo sapiens (Human)	403	GO:0005783; GO:0005789; GO:0008270; GO:0016567; GO:0043124; GO:0045087; GO:0046597; GO:0061630
g17771	341.6857397	1.036329503	0.258825525	4.003969486	6.23E-05	0.0004475	502	350	404	218	378	425	410	269	242	225	255	248	sp	Q969H0	FBXW7_HUMAN	64.236	288	88	5	847	1707	195	468	9.88E-119	370	Q969H0	reviewed	FBXW7_HUMAN	F-box/WD repeat-containing protein 7 (Archipelago homolog) (hAgo) (F-box and WD-40 domain-containing protein 7) (F-box protein FBX30) (SEL-10) (hCdc4)	FBXW7 FBW7 FBX30 SEL10	Homo sapiens (Human)	707	GO:0001570; GO:0001944; GO:0005634; GO:0005654; GO:0005694; GO:0005730; GO:0005737; GO:0005739; GO:0005783; GO:0005794; GO:0005829; GO:0006281; GO:0006974; GO:0007062; GO:0007219; GO:0010629; GO:0010868; GO:0010883; GO:0010992; GO:0016567; GO:0019005; GO:0030324; GO:0030332; GO:0030674; GO:0031146; GO:0031398; GO:0031625; GO:0031648; GO:0032880; GO:0032991; GO:0034644; GO:0042752; GO:0042802; GO:0043130; GO:0043161; GO:0045741; GO:0045746; GO:0048471; GO:0048511; GO:0050816; GO:0050821; GO:0051443; GO:0055088; GO:0070374; GO:0090049; GO:0097027; GO:1901524; GO:1901800; GO:1902806; GO:1903378; GO:1903955; GO:1990452; GO:1990756; GO:2000060; GO:2000346; GO:2000639; GO:2001205
g17770	148.0885597	1.184910478	0.346417941	3.420465105	0.000625142	0.003192397	246	166	120	119	186	169	152	72	87	146	144	63	sp	Q969H0	FBXW7_HUMAN	89.048	210	23	0	1	630	498	707	9.52E-126	374	Q969H0	reviewed	FBXW7_HUMAN	F-box/WD repeat-containing protein 7 (Archipelago homolog) (hAgo) (F-box and WD-40 domain-containing protein 7) (F-box protein FBX30) (SEL-10) (hCdc4)	FBXW7 FBW7 FBX30 SEL10	Homo sapiens (Human)	707	GO:0001570; GO:0001944; GO:0005634; GO:0005654; GO:0005694; GO:0005730; GO:0005737; GO:0005739; GO:0005783; GO:0005794; GO:0005829; GO:0006281; GO:0006974; GO:0007062; GO:0007219; GO:0010629; GO:0010868; GO:0010883; GO:0010992; GO:0016567; GO:0019005; GO:0030324; GO:0030332; GO:0030674; GO:0031146; GO:0031398; GO:0031625; GO:0031648; GO:0032880; GO:0032991; GO:0034644; GO:0042752; GO:0042802; GO:0043130; GO:0043161; GO:0045741; GO:0045746; GO:0048471; GO:0048511; GO:0050816; GO:0050821; GO:0051443; GO:0055088; GO:0070374; GO:0090049; GO:0097027; GO:1901524; GO:1901800; GO:1902806; GO:1903378; GO:1903955; GO:1990452; GO:1990756; GO:2000060; GO:2000346; GO:2000639; GO:2001205
g12615	77.89151427	-1.051449183	0.312808387	-3.36132031	0.000775708	0.003833298	37	87	43	49	13	43	193	115	84	135	144	108	sp	Q0IJ33	TM129_XENTR	50.833	360	175	2	13	1089	3	361	5.30E-129	377	Q0IJ33	reviewed	TM129_XENTR	E3 ubiquitin-protein ligase TM129 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase TM129)	tmem129	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	362	GO:0005789; GO:0006986; GO:0016567; GO:0046872; GO:0061630
g4518	351.5925675	-1.028479713	0.338706516	-3.036492258	0.002393483	0.009873184	185	376	329	195	80	97	882	477	293	842	422	625	sp	Q8N806	UBR7_HUMAN	45.575	452	180	9	43	1383	34	424	7.24E-118	355	Q8N806	reviewed	UBR7_HUMAN	Putative E3 ubiquitin-protein ligase UBR7 (EC 2.3.2.27) (N-recognin-7) (RING-type E3 ubiquitin transferase UBR7)	UBR7 C14orf130	Homo sapiens (Human)	425	GO:0008270; GO:0016567; GO:0061630
g13047	75.5746825	-1.614800514	0.619705803	-2.605753416	0.009167243	0.029863039	50	72	47	32	0	15	245	114	76	265	64	114	sp	Q8BGZ4	CDC23_MOUSE	56.971	581	232	6	40	1761	28	597	0	674	Q8BGZ4	reviewed	CDC23_MOUSE	Cell division cycle protein 23 homolog (Anaphase-promoting complex subunit 8) (APC8) (Cyclosome subunit 8)	Cdc23 Anapc8	Mus musculus (Mouse)	597	GO:0005680; GO:0016567; GO:0031145; GO:0045842; GO:0051301; GO:0070936; GO:0070979; GO:0141198
g22310	149.1278087	2.252143192	0.341938188	6.586404427	4.51E-11	1.48E-09	332	187	186	153	189	194	127	56	27	39	68	73	sp	Q6GPV5	RN181_XENLA	50.307	163	65	5	1	462	1	156	2.87E-47	153	Q6GPV5	reviewed	RN181_XENLA	E3 ubiquitin-protein ligase RNF181 (EC 2.3.2.27) (RING finger protein 181)	rnf181	Xenopus laevis (African clawed frog)	156	GO:0016567; GO:0046872; GO:0061630
g4123	10805.53159	1.059171921	0.247637307	4.27710968	1.89E-05	0.000158192	12889	13308	8617	12299	11695	12635	10741	7829	8385	8468	5972	9771	sp	P79781	RS27A_CHICK	96.032	126	5	0	1	378	1	126	5.72E-58	179	P79781	reviewed	RS27A_CHICK	Ubiquitin-ribosomal protein eS31 fusion protein (Ubiquitin carboxyl extension protein 80) [Cleaved into: Ubiquitin; Small ribosomal subunit protein eS31 (40S ribosomal protein S27a)]	RPS27A UBA80	Gallus gallus (Chicken)	156	GO:0003735; GO:0005654; GO:0005730; GO:0006412; GO:0016567; GO:0019941; GO:0022627; GO:0031386; GO:0031625; GO:0032040; GO:0042274; GO:0046872
g16369	347.689685	-1.651793283	0.313184395	-5.274187691	1.33E-07	2.02E-06	153	107	175	189	100	127	773	745	458	1027	260	648	sp	Q5PQN5	TRI55_RAT	37.778	90	45	3	88	327	26	114	5.93E-10	62.4	Q5PQN5	reviewed	TRI55_RAT	Tripartite motif-containing protein 55 (EC 2.3.2.27) (Muscle-specific RING finger protein 2) (MuRF-2) (MuRF2) (RING finger protein 29)	Trim55 Murf2 Rnf29	Rattus norvegicus (Rat)	545	GO:0002523; GO:0005634; GO:0005737; GO:0008270; GO:0016567; GO:0030674; GO:0042802; GO:0050904; GO:0061630; GO:0070936; GO:1901224; GO:1905517
g14918	146.4250279	-1.057031909	0.28198497	-3.748539896	0.000177867	0.0011046	81	115	139	94	28	57	322	204	256	261	136	278	sp	Q6DG60	UBE2Z_DANRE	67.568	259	82	2	28	801	42	299	4.98E-129	373	Q6DG60	reviewed	UBE2Z_DANRE	Ubiquitin-conjugating enzyme E2 Z (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme Z) (Ubiquitin carrier protein Z) (Ubiquitin-protein ligase Z)	ube2z zgc:92419	Danio rerio (Zebrafish) (Brachydanio rerio)	328	GO:0004869; GO:0005524; GO:0005634; GO:0005737; GO:0006915; GO:0016567; GO:0043066; GO:0061631
g8817	807.0462259	1.579103723	0.33126181	4.766935619	1.87E-06	2.10E-05	1351	633	803	655	894	1601	675	623	433	583	329	354	sp	P0CG73	UBI1P_CANAX	27.632	152	104	2	7	462	1	146	3.45E-09	60.8	P0CG73	reviewed	UBI1P_CANAX	Polyubiquitin [Cleaved into: Ubiquitin-related; Ubiquitin]	UBI1	Candida albicans (Yeast)	229	GO:0005634; GO:0005737; GO:0016567; GO:0019941; GO:0031386; GO:0031625
g8818	2790.077934	3.762042365	0.502976178	7.479563709	7.46E-14	4.14E-12	6741	956	3005	1830	4459	7908	553	401	352	362	561	529	sp	P0CG73	UBI1P_CANAX	26.364	110	81	0	7	336	1	110	4.33E-07	54.7	P0CG73	reviewed	UBI1P_CANAX	Polyubiquitin [Cleaved into: Ubiquitin-related; Ubiquitin]	UBI1	Candida albicans (Yeast)	229	GO:0005634; GO:0005737; GO:0016567; GO:0019941; GO:0031386; GO:0031625
g8225	1289.35994	-0.425744033	0.165035815	-2.579706917	0.00988842	0.031816066	1437	1099	921	909	630	734	2261	1372	1569	1864	1921	1765	sp	Q9P1Y6	PHRF1_HUMAN	52.217	203	85	5	385	966	106	305	3.30E-56	221	Q9P1Y6	reviewed	PHRF1_HUMAN	PHD and RING finger domain-containing protein 1	PHRF1 KIAA1542	Homo sapiens (Human)	1649	GO:0016020; GO:0016567; GO:0046872; GO:0070063
g14385	4885.205629	1.358484318	0.263926823	5.147200653	2.64E-07	3.73E-06	7962	4870	4678	5090	5748	6201	6015	2643	2526	4030	2234	3310	sp	Q93008	USP9X_HUMAN	69.167	2400	690	17	220	7287	102	2495	0	3260	Q93008	reviewed	USP9X_HUMAN	"Ubiquitin carboxyl-terminal hydrolase 9X (EC 3.4.19.12) (Deubiquitinating enzyme FAF-X) (Fat facets in mammals) (hFAM) (Fat facets protein-related, X-linked) (Ubiquitin thioesterase FAF-X) (Ubiquitin-specific protease 9, X chromosome) (Ubiquitin-specific-processing protease FAF-X)"	USP9X DFFRX FAM USP9	Homo sapiens (Human)	2554	GO:0000122; GO:0001764; GO:0004197; GO:0004843; GO:0005634; GO:0005737; GO:0005813; GO:0005829; GO:0005929; GO:0006307; GO:0007059; GO:0007179; GO:0007292; GO:0008104; GO:0008234; GO:0016020; GO:0016477; GO:0016562; GO:0016567; GO:0016579; GO:0030426; GO:0030509; GO:0032092; GO:0032435; GO:0035520; GO:0042752; GO:0048511; GO:0048675; GO:0050821; GO:0051301; GO:0060271; GO:0061578; GO:0061824; GO:0070410; GO:0070536; GO:0071947; GO:0101005; GO:0140313; GO:0180017; GO:1904515; GO:1990000; GO:1990380
g15387	822.5971559	1.322685039	0.236352244	5.596244896	2.19E-08	4.08E-07	1026	1135	887	1132	685	1085	736	495	451	437	785	493	sp	Q5FVN8	WSDU1_RAT	40.726	496	255	10	1	1452	1	469	1.63E-115	351	Q5FVN8	reviewed	WSDU1_RAT	"WD repeat, SAM and U-box domain-containing protein 1"	Wdsub1	Rattus norvegicus (Rat)	476	GO:0004842; GO:0016567
g3688	4634.457306	1.789370117	0.332063863	5.388632478	7.10E-08	1.16E-06	8866	6581	5008	2711	6293	6151	4738	1974	1743	3116	1454	2810	sp	Q9NR09	BIRC6_HUMAN	46.802	1970	850	38	9298	14973	3001	4850	0	1368	Q9NR09	reviewed	BIRC6_HUMAN	Baculoviral IAP repeat-containing protein 6 (EC 2.3.2.27) (BIR repeat-containing ubiquitin-conjugating enzyme) (BRUCE) (RING-type E3 ubiquitin transferase BIRC6) (Ubiquitin-conjugating BIR domain enzyme apollon) (APOLLON)	BIRC6 KIAA1289	Homo sapiens (Human)	4857	GO:0000922; GO:0004842; GO:0004869; GO:0005634; GO:0005768; GO:0005802; GO:0005813; GO:0005815; GO:0005829; GO:0006468; GO:0006915; GO:0008283; GO:0008284; GO:0016020; GO:0016567; GO:0030496; GO:0032465; GO:0042127; GO:0043066; GO:0051301; GO:0060711; GO:0060712; GO:0061631; GO:0090543; GO:2001237
g1447	15111.59746	1.640544969	0.324675797	5.052871148	4.35E-07	5.78E-06	23115	14364	14613	18800	20762	18543	9586	6852	9186	7080	12576	7029	sp	P23787	TERA_XENLA	87.223	767	96	2	2155	4455	10	774	0	1330	P23787	reviewed	TERA_XENLA	Transitional endoplasmic reticulum ATPase (TER ATPase) (EC 3.6.4.6) (15S Mg(2+)-ATPase p97 subunit) (p97) (Valosin-containing protein) (VCP)	vcp	Xenopus laevis (African clawed frog)	805	GO:0000785; GO:0005524; GO:0005634; GO:0005737; GO:0005783; GO:0005829; GO:0006281; GO:0006302; GO:0006914; GO:0006974; GO:0008289; GO:0010494; GO:0010498; GO:0016236; GO:0016567; GO:0016887; GO:0019985; GO:0032510; GO:0034605; GO:0035617; GO:0035861; GO:0036297; GO:0036503; GO:0042802; GO:0043161; GO:0044877; GO:0061857; GO:0097352; GO:1903843; GO:1905634
g20104	335.7654232	0.758917705	0.226959738	3.343842886	0.000826265	0.00403981	588	419	400	388	207	235	344	262	416	267	257	253	sp	Q9UHC7	MKRN1_HUMAN	50.877	57	27	1	94	261	55	111	4.39E-16	77.8	Q9UHC7	reviewed	MKRN1_HUMAN	E3 ubiquitin-protein ligase makorin-1 (EC 2.3.2.27) (RING finger protein 61) (RING-type E3 ubiquitin transferase makorin-1)	MKRN1 RNF61	Homo sapiens (Human)	482	GO:0000209; GO:0003723; GO:0005829; GO:0016567; GO:0046872; GO:0061630
g5023	55.51444145	-1.693730593	0.499235316	-3.392649799	0.000692201	0.003471736	38	3	15	41	11	26	125	107	98	146	85	62	sp	Q8WV16	DCAF4_HUMAN	48.341	211	104	4	517	1140	284	492	3.68E-56	194	Q8WV16	reviewed	DCAF4_HUMAN	DDB1- and CUL4-associated factor 4 (WD repeat-containing protein 21A)	DCAF4 WDR21 WDR21A	Homo sapiens (Human)	495	GO:0005654; GO:0016567; GO:0080008
g937	204.318204	-1.209119521	0.37670384	-3.209735056	0.001328574	0.006021288	136	56	171	196	37	61	494	427	326	400	199	274	sp	Q3SZD5	DCA15_BOVIN	36.765	272	120	9	67	846	35	266	5.54E-34	142	Q3SZD5	reviewed	DCA15_BOVIN	DDB1- and CUL4-associated factor 15	DCAF15	Bos taurus (Bovine)	600	GO:0000209; GO:0002376; GO:0016567; GO:0032814; GO:0046872; GO:0080008
g17977	527.4091925	2.251359197	0.314443931	7.159811269	8.08E-13	3.67E-11	805	565	556	807	842	582	292	221	212	151	203	250	sp	Q9Z255	UBE2A_MOUSE	92.617	149	11	0	1	447	1	149	2.80E-102	292	Q9Z255	reviewed	UBE2A_MOUSE	Ubiquitin-conjugating enzyme E2 A (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme A) (RAD6 homolog A) (HR6A) (mHR6A) (Ubiquitin carrier protein A) (Ubiquitin-protein ligase A)	Ube2a Rad6a	Mus musculus (Mouse)	152	GO:0000209; GO:0000785; GO:0001701; GO:0001741; GO:0001835; GO:0004842; GO:0005524; GO:0005764; GO:0005770; GO:0006281; GO:0016567; GO:0031625; GO:0033503; GO:0043161; GO:0060135; GO:0061631; GO:0070936; GO:0070979; GO:1901526
g15228	23.81819879	-4.298124215	0.800657681	-5.368242032	7.95E-08	1.28E-06	0	8	5	0	0	0	67	61	44	58	61	40	sp	E1BNS0	FXL15_BOVIN	28.125	256	154	4	34	717	21	274	1.61E-22	96.7	E1BNS0	reviewed	FXL15_BOVIN	F-box/LRR-repeat protein 15	FBXL15	Bos taurus (Bovine)	300	GO:0000086; GO:0005737; GO:0009953; GO:0016567; GO:0019005; GO:0030282; GO:0030513; GO:0031146
g3724	27.18045727	-4.522021181	1.202777784	-3.759648075	0.000170153	0.001065868	14	0	0	0	0	0	65	67	74	50	102	13	sp	Q7L622	G2E3_HUMAN	32.057	209	126	6	1	615	425	621	5.43E-27	111	Q7L622	reviewed	G2E3_HUMAN	G2/M phase-specific E3 ubiquitin-protein ligase (EC 2.3.2.26) (G2/M phase-specific HECT-type E3 ubiquitin transferase)	G2E3 KIAA1333	Homo sapiens (Human)	706	GO:0004842; GO:0005634; GO:0005730; GO:0005794; GO:0005829; GO:0006915; GO:0016567; GO:0043231; GO:0046872
g1596	109.865299	-1.461024982	0.3336969	-4.378299533	1.20E-05	0.000107068	53	60	51	91	15	40	216	123	164	230	230	201	sp	Q9NXK8	FXL12_HUMAN	29.778	225	154	2	10	681	7	228	2.48E-30	120	Q9NXK8	reviewed	FXL12_HUMAN	F-box/LRR-repeat protein 12 (F-box and leucine-rich repeat protein 12) (F-box protein FBL12)	FBXL12 FBL12	Homo sapiens (Human)	326	GO:0005829; GO:0016567; GO:0019005; GO:0031146
g16626	35.97481302	-1.612708387	0.581537621	-2.773179806	0.005551144	0.019853645	12	38	29	8	0	14	77	53	37	63	99	63	sp	B5DF45	TRAF6_RAT	31.95	482	278	16	19	1359	41	507	2.70E-63	216	B5DF45	reviewed	TRAF6_RAT	TNF receptor-associated factor 6 (EC 2.3.2.27) (E3 ubiquitin-protein ligase TRAF6) (RING-type E3 ubiquitin transferase TRAF6)	Traf6	Rattus norvegicus (Rat)	530	GO:0000045; GO:0000122; GO:0000209; GO:0001503; GO:0001701; GO:0001843; GO:0002637; GO:0002726; GO:0002753; GO:0002931; GO:0004842; GO:0005164; GO:0005634; GO:0005737; GO:0005811; GO:0005829; GO:0005886; GO:0005938; GO:0006955; GO:0006974; GO:0007165; GO:0007249; GO:0007254; GO:0007416; GO:0008270; GO:0009887; GO:0009898; GO:0016567; GO:0019221; GO:0019886; GO:0030316; GO:0031234; GO:0031624; GO:0031663; GO:0031666; GO:0032481; GO:0032735; GO:0032743; GO:0032755; GO:0032991; GO:0033209; GO:0034142; GO:0034450; GO:0035631; GO:0038061; GO:0038172; GO:0038173; GO:0042088; GO:0042102; GO:0042475; GO:0042802; GO:0042826; GO:0042981; GO:0043011; GO:0043122; GO:0043123; GO:0043422; GO:0045087; GO:0045453; GO:0045672; GO:0045892; GO:0045944; GO:0046849; GO:0048468; GO:0048471; GO:0048661; GO:0050852; GO:0051092; GO:0051865; GO:0061630; GO:0070301; GO:0070498; GO:0070534; GO:0070555; GO:0071222; GO:0071345; GO:0097400; GO:0098696; GO:0098794; GO:0098978; GO:0140252; GO:0140374; GO:1904385; GO:1904996
g2128	1354.912744	1.418384757	0.332436018	4.26663984	1.98E-05	0.000164882	1736	1475	1541	1095	1963	1616	1739	857	946	998	415	676	sp	Q5RCM6	SOCS6_PONAB	58.788	165	64	2	1048	1530	371	535	1.15E-55	198	Q5RCM6	reviewed	SOCS6_PONAB	Suppressor of cytokine signaling 6 (SOCS-6)	SOCS6	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	535	GO:0001772; GO:0005942; GO:0009968; GO:0010498; GO:0016567; GO:0035556; GO:0040008; GO:0046854; GO:0046935; GO:0050868
g4603	206.7239938	-1.427307685	0.330901877	-4.313386485	1.61E-05	0.00013751	162	120	95	98	70	42	517	228	188	443	495	343	sp	Q5BJN8	SDE2_RAT	33.019	212	117	3	4	564	4	215	1.02E-25	110	Q5BJN8	reviewed	SDE2_RAT	UBL fusion protein SDE2 (Replication stress response regulator SDE2)	Sde2	Rattus norvegicus (Rat)	448	GO:0000479; GO:0003684; GO:0005634; GO:0005737; GO:0006260; GO:0016485; GO:0016567; GO:0030515; GO:0031571; GO:0034644; GO:0045292; GO:0051301
g17258	2817.806859	5.028664242	0.628440791	8.001810692	1.23E-15	8.96E-14	4311	4274	3136	1312	6449	5682	221	172	258	31	421	67	sp	O35717	SOCS2_MOUSE	40.741	189	85	3	166	732	35	196	3.29E-35	127	O35717	reviewed	SOCS2_MOUSE	Suppressor of cytokine signaling 2 (SOCS-2)	Socs2	Mus musculus (Mouse)	198	GO:0005131; GO:0005159; GO:0005737; GO:0005942; GO:0007259; GO:0007595; GO:0016567; GO:0031466; GO:0032355; GO:0035556; GO:0040014; GO:0040015; GO:0043161; GO:0045666; GO:0046426; GO:0046854; GO:0046935; GO:0060396; GO:0060400; GO:0060749; GO:0140031; GO:1990756
g12377	37.2832431	-1.595465587	0.440671602	-3.620531889	0.000293998	0.001693515	28	6	13	30	4	17	111	88	47	62	59	52	sp	Q6TDP4	KLH17_HUMAN	63.492	63	23	0	1	189	563	625	1.12E-21	90.1	Q6TDP4	reviewed	KLH17_HUMAN	Kelch-like protein 17 (Actinfilin)	KLHL17 AF	Homo sapiens (Human)	642	GO:0005615; GO:0014069; GO:0015629; GO:0016567; GO:0030036; GO:0031208; GO:0032839; GO:0043025; GO:0051015; GO:0060090; GO:0098978; GO:0140252
g12378	267.7256701	-1.483971497	0.391320541	-3.79221467	0.00014931	0.000955191	137	134	104	247	24	106	613	491	442	383	615	315	sp	Q8K430	KLH17_RAT	61.585	492	186	1	61	1536	47	535	0	613	Q8K430	reviewed	KLH17_RAT	Kelch-like protein 17 (Actinfilin)	Klhl17	Rattus norvegicus (Rat)	640	GO:0014069; GO:0015629; GO:0016567; GO:0030036; GO:0031208; GO:0032839; GO:0043025; GO:0051015; GO:0060090; GO:0098794; GO:0098978; GO:0140252
g13744	61.08457722	-1.573017348	0.659951329	-2.38353539	0.017147236	0.049663964	20	49	47	48	0	9	151	143	93	158	102	33	sp	Q13042	CDC16_HUMAN	56.55	458	174	6	7	1308	82	538	0	531	Q13042	reviewed	CDC16_HUMAN	Cell division cycle protein 16 homolog (Anaphase-promoting complex subunit 6) (APC6) (CDC16 homolog) (CDC16Hs) (Cyclosome subunit 6)	CDC16 ANAPC6	Homo sapiens (Human)	620	GO:0005654; GO:0005680; GO:0005737; GO:0005813; GO:0005829; GO:0007346; GO:0016567; GO:0031145; GO:0045842; GO:0051301; GO:0051445; GO:0070936; GO:0070979; GO:0072686; GO:0141198
g23275	74.49654921	3.609383208	0.693892023	5.20164966	1.98E-07	2.87E-06	204	410	82	15	22	71	22	8	8	6	11	28	sp	Q5UQ88	UBC3_MIMIV	35.052	194	120	4	216	779	375	568	2.13E-14	79.3	Q5UQ88	reviewed	UBC3_MIMIV	Probable ubiquitin-conjugating enzyme E2 R521 (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme R521) (Ubiquitin carrier protein) (Ubiquitin-protein ligase)	MIMI_R521	Acanthamoeba polyphaga mimivirus (APMV)	1441	GO:0005524; GO:0016020; GO:0016567; GO:0042262; GO:0061631
g13272	388.8427373	1.335965331	0.447601827	2.984718225	0.002838397	0.011431498	697	823	460	80	251	661	499	217	138	206	282	314	sp	Q8BI21	RNF38_MOUSE	76.316	114	25	1	1084	1425	353	464	1.27E-50	182	Q8BI21	reviewed	RNF38_MOUSE	E3 ubiquitin-protein ligase RNF38 (EC 2.3.2.27) (RING finger protein 38) (RING-type E3 ubiquitin transferase RNF38)	Rnf38	Mus musculus (Mouse)	464	GO:0005654; GO:0016567; GO:0036126; GO:0046872; GO:0061630
g6777	283.8936836	-1.552798132	0.289181327	-5.369634855	7.89E-08	1.27E-06	109	172	164	115	71	121	1083	377	283	800	322	422	sp	Q5XI67	FBX30_RAT	45.614	171	81	3	292	771	4	173	1.12E-37	155	Q5XI67	reviewed	FBX30_RAT	F-box only protein 30	Fbxo30	Rattus norvegicus (Rat)	742	GO:0008270; GO:0016567; GO:0061630
g11425	480.1415288	0.527283405	0.200674405	2.627556837	0.008600047	0.028342778	678	481	472	431	392	425	858	394	521	469	366	347	sp	A2A6Q5	CDC27_MOUSE	53.584	851	357	13	4	2529	3	824	0	892	A2A6Q5	reviewed	CDC27_MOUSE	Cell division cycle protein 27 homolog	Cdc27	Mus musculus (Mouse)	825	GO:0005634; GO:0005654; GO:0005680; GO:0005737; GO:0005813; GO:0005819; GO:0007091; GO:0016567; GO:0019903; GO:0031145; GO:0051301; GO:0070936; GO:0070979; GO:0072686; GO:0141198
g10811	1074.994566	2.296574905	0.462717324	4.963235191	6.93E-07	8.70E-06	916	906	976	742	2474	1764	711	370	335	473	437	380	sp	Q8VHQ2	SOCS7_MOUSE	59.88	167	66	1	2410	2907	386	552	3.15E-51	194	Q8VHQ2	reviewed	SOCS7_MOUSE	Suppressor of cytokine signaling 7 (SOCS-7)	Socs7 Cish7 Nap4	Mus musculus (Mouse)	579	GO:0005634; GO:0005737; GO:0005886; GO:0005942; GO:0008286; GO:0009968; GO:0016567; GO:0021799; GO:0021819; GO:0021942; GO:0031466; GO:0035556; GO:0043161; GO:0045444; GO:0046854; GO:0046935; GO:0140031; GO:1990756
g9089	101.7952018	-1.118040918	0.422267473	-2.647707885	0.008103952	0.026943997	73	83	87	66	29	9	195	152	136	229	209	94	sp	Q5ZM55	FEM1B_CHICK	49.44	625	289	2	64	1860	4	627	0	625	Q5ZM55	reviewed	FEM1B_CHICK	Protein fem-1 homolog B (FEM1b) (FEM1-beta)	FEM1B RCJMB04_3b14	Gallus gallus (Chicken)	627	GO:0005634; GO:0005737; GO:0006915; GO:0016567; GO:0031462; GO:0043161; GO:0140627; GO:1990756; GO:2000001
g20821	57.02825727	-2.570201958	0.752022221	-3.417720763	0.000631479	0.003217474	14	30	35	0	0	16	174	183	83	136	75	79	sp	Q91ZT8	ASB9_MOUSE	37.594	266	154	7	52	837	30	287	3.29E-46	160	Q91ZT8	reviewed	ASB9_MOUSE	Ankyrin repeat and SOCS box protein 9 (ASB-9)	Asb9	Mus musculus (Mouse)	290	GO:0005739; GO:0016567; GO:0031466; GO:0035556; GO:0043161; GO:0045732; GO:1990756
g1707	334.5658188	-0.643068687	0.266115496	-2.416502219	0.015670431	0.046172125	186	179	222	309	164	238	903	554	348	490	443	339	sp	Q28DS3	RN170_XENTR	50.397	252	112	3	37	792	16	254	1.03E-76	236	Q28DS3	reviewed	RN170_XENTR	E3 ubiquitin-protein ligase RNF170 (EC 2.3.2.27) (RING finger protein 170) (RING-type E3 ubiquitin transferase RNF170)	rnf170 TGas116k14.1	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	257	GO:0005789; GO:0016567; GO:0046872; GO:0061630
g11700	8.775808123	1.988948284	0.644536095	3.0858602	0.002029642	0.008582229	11	19	18	5	7	14	7	4	4	10	0	2	sp	F1LZF0	KLHL2_RAT	31.683	101	59	4	4	285	218	315	5.79E-08	52.4	F1LZF0	reviewed	KLHL2_RAT	Kelch-like protein 2 (Mayven)	Klhl2	Rattus norvegicus (Rat)	593	GO:0001726; GO:0003779; GO:0005737; GO:0005829; GO:0015629; GO:0016567; GO:0030027; GO:0031463; GO:0042802; GO:1990756
