gene_id	baseMean.x	log2FoldChange.x	lfcSE.x	stat.x	pvalue.x	padj.x	PSC.56	PSC.52	PSC.54	PSC.61	PSC.64	PSC.73	PSC.76	PSC.81	PSC.59	PSC.57	PSC.69	PSC.67	PSC.71	PSC.75	PSC.78	PSC.83	V2.x	uniprot_accession.x	gene_name.x	V5.x	V6.x	V7.x	V8.x	V9.x	V10.x	V11.x	V12.x	V13.x	V14.x	Entry.x	Reviewed.x	Entry.Name.x	Protein.names.x	Gene.Names.x	Organism.x	Length.x	Gene.Ontology.biological.process.x	Gene.Ontology.IDs.x	baseMean.y	log2FoldChange.y	lfcSE.y	stat.y	pvalue.y	padj.y	PSC.0228	PSC.0187	PSC.0188	PSC.0174	PSC.0190	PSC.0231	PSC.0230	PSC.0219	PSC.0177	PSC.0186	PSC.0209	PSC.0203
g4954	129.954689687938	-1.38544402610749	0.395090478636999	-3.50664999796264	0.000453785596633792	0.00228458803513122	246	160	211	201	156	322	417	328	77	29	20	143	64	5	157	32	sp	Q80TN7	NAV3_MOUSE	39.815	108	59	3	211	519	75	181	7.97e-16	85.9	Q80TN7	reviewed	NAV3_MOUSE	Neuron navigator 3 (Pore membrane and/or filament-interacting-like protein 1)	Nav3 Kiaa0938 Pomfil1	Mus musculus (Mouse)	2359	neurogenesis [GO:0022008]	GO:0005524; GO:0005634; GO:0005635; GO:0005640; GO:0016887; GO:0022008	67.5226731613057	-0.998093682811892	0.299505243898344	-3.33247481687052	0.000860772602626983	0.00418039912798955	58	49	45	17	22	47	206	92	68	95	96	122
g4950	629.703935275712	1.12532583867216	0.252795150330133	4.45153254404827	8.52596081929058e-06	7.52794257208064e-05	703	294	474	428	623	671	495	537	1045	934	420	1303	666	222	426	527	sp	Q4JIJ3	METH_BOVIN	69.85	1267	375	3	1	3795	1	1262	0	1858	Q4JIJ3	reviewed	METH_BOVIN	Methionine synthase (MS) (EC 2.1.1.13) (5-methyltetrahydrofolate--homocysteine methyltransferase) (Cobalamin-dependent methionine synthase) (Vitamin-B12 dependent methionine synthase)	MTR	Bos taurus (Bovine)	1265	homocysteine metabolic process [GO:0050667]; methionine biosynthetic process [GO:0009086]; methylation [GO:0032259]; tetrahydrofolate metabolic process [GO:0046653]	GO:0005829; GO:0008270; GO:0008705; GO:0009086; GO:0031419; GO:0032259; GO:0046653; GO:0050667	505.516284763631	0.927512649076834	0.346645085163789	2.67568382987051	0.0074576961824849	0.0252086613607988	934	456	729	435	406	482	466	354	392	211	736	306
g7755	3829.9924109195	2.36904386425534	0.258447719341905	9.16643362258225	4.88927006671401e-20	4.95540387761641e-18	1234	1704	1611	1296	1500	1972	1948	2207	4912	4369	6028	8601	4713	1408	2158	7787	sp	Q6GP15	MED25_XENLA	50.943	212	95	3	25	636	12	222	3.14e-63	235	Q6GP15	reviewed	MED25_XENLA	Mediator of RNA polymerase II transcription subunit 25 (Mediator complex subunit 25)	med25	Xenopus laevis (African clawed frog)	801		GO:0005634	2288.75562962257	2.28812663121894	0.247536794898883	9.24358187700389	2.38380667174201e-20	3.49760642316489e-18	4817	3945	3439	2435	2632	2287	1458	1039	860	801	476	1143
g2506	158.563806805233	2.99647700677754	0.590839887281866	5.07155503763076	3.94578112557295e-07	4.87388756479528e-06	87	31	18	3	7	54	149	38	211	102	258	707	332	21	295	169	sp	P00491	PNPH_HUMAN	49.286	280	139	2	43	879	5	282	2.53e-99	296	P00491	reviewed	PNPH_HUMAN	Purine nucleoside phosphorylase (PNP) (EC 2.4.2.1) (Inosine phosphorylase) (Inosine-guanosine phosphorylase)	PNP NP	Homo sapiens (Human)	289	allantoin metabolic process [GO:0000255]; dAMP catabolic process [GO:0046059]; deoxyadenosine catabolic process [GO:0006157]; deoxyinosine catabolic process [GO:0006149]; immune response [GO:0006955]; IMP catabolic process [GO:0006204]; inosine catabolic process [GO:0006148]; nicotinamide riboside catabolic process [GO:0006738]; nucleobase-containing compound metabolic process [GO:0006139]; nucleotide biosynthetic process [GO:0009165]; positive regulation of alpha-beta T cell differentiation [GO:0046638]; positive regulation of interleukin-2 production [GO:0032743]; positive regulation of T cell proliferation [GO:0042102]; purine ribonucleoside salvage [GO:0006166]; purine-containing compound salvage [GO:0043101]; response to xenobiotic stimulus [GO:0009410]; urate biosynthetic process [GO:0034418]	GO:0000255; GO:0001882; GO:0002060; GO:0004731; GO:0005576; GO:0005737; GO:0005829; GO:0006139; GO:0006148; GO:0006149; GO:0006157; GO:0006166; GO:0006204; GO:0006738; GO:0006955; GO:0009165; GO:0009410; GO:0032743; GO:0034418; GO:0034774; GO:0042102; GO:0042301; GO:0042802; GO:0043101; GO:0046059; GO:0046638; GO:0047975; GO:0070062; GO:1904813	100.123945049981	2.83915845552567	1.17543948895317	2.41540162824902	0.0157178675714859	0.0463043349759395	117	214	201	0	9	408	54	16	4	21	0	90
g7750	1729.37279134421	1.17405910608302	0.267329723917449	4.39180158823479	1.12415264333234e-05	9.58291609236429e-05	885	1147	1362	1253	2257	1793	1100	1606	1984	2102	1435	2913	1867	645	981	2758	sp	Q62448	IF4G2_MOUSE	47.368	874	408	15	331	2880	48	893	0	725	Q62448	reviewed	IF4G2_MOUSE	Eukaryotic translation initiation factor 4 gamma 2 (eIF-4-gamma 2) (eIF-4G 2) (eIF4G 2) (Novel APOBEC-1 target 1) (Translation repressor NAT1) (p97)	Eif4g2 Nat1	Mus musculus (Mouse)	906	positive regulation of axon extension [GO:0045773]; positive regulation of dendritic spine development [GO:0060999]; positive regulation of translation [GO:0045727]; regulation of translational initiation [GO:0006446]; translational initiation [GO:0006413]	GO:0003729; GO:0003743; GO:0005737; GO:0006413; GO:0006446; GO:0008135; GO:0014069; GO:0016281; GO:0030424; GO:0045727; GO:0045773; GO:0060999	1428.12368287292	1.20191887326652	0.240666537750569	4.99412541727015	5.91029823758322e-07	7.5755079754023e-06	2157	1688	1406	1667	1551	1427	1136	796	1254	973	1050	1000
g7758	79.8897995446346	-2.38584548878558	0.458060976835025	-5.20857617095127	1.90295230054406e-07	2.55366916038863e-06	83	506	166	95	56	129	211	232	40	5	13	55	23	6	13	22	sp	P25016	HYIN2_AGRVI	26.991	226	153	4	28	675	235	458	1.55e-17	84	P25016	reviewed	HYIN2_AGRVI	Indoleacetamide hydrolase (IAH) (EC 3.5.1.-) (Indole-3-acetamide hydrolase)	TA-iaaH	Agrobacterium vitis (Rhizobium vitis)	467	auxin biosynthetic process [GO:0009851]	GO:0009851; GO:0016787	35.7594425946722	-1.77303784252679	0.594849772756655	-2.98064809592205	0.00287639119286558	0.011551429908123	5	17	35	13	0	19	61	80	56	94	70	39
g4480	1963.76674366147	-4.45792818297247	0.337651001945671	-13.2027690049318	8.45682936628663e-40	3.78728286294376e-37	1990	4943	5849	5388	2962	5516	7210	6663	131	114	71	149	119	68	286	76	sp	Q9QXF7	CP2J4_RAT	42.282	447	250	6	166	1497	59	500	1.01e-105	327	Q9QXF7	reviewed	CP2J4_RAT	Cytochrome P450 2J4 (EC 1.14.14.1) (CYPIIJ4)	CYP2J4	Rattus norvegicus (Rat)	501	arachidonic acid metabolic process [GO:0019369]; organic acid metabolic process [GO:0006082]; retinol metabolic process [GO:0042572]; xenobiotic metabolic process [GO:0006805]	GO:0005506; GO:0005737; GO:0005789; GO:0006082; GO:0006805; GO:0008391; GO:0016712; GO:0019369; GO:0020037; GO:0042572; GO:0043231; GO:0070330	911.842584030605	-3.5303929567529	0.361207687747242	-9.77385885325709	1.45790950897257e-22	2.76956767457136e-20	59	122	164	234	74	82	3322	2062	1936	2628	1484	1180
g10923	7308.73174036443	1.4591897387933	0.376015900899733	3.88065966173702	0.000104173531394371	0.000660543198571418	5841	4366	5349	3985	6786	5920	4435	5082	5515	8179	5494	5808	9314	6239	3109	10872	sp	Q9IA79	BI1_PAROL	56.25	224	98	0	19	690	5	228	1.84e-78	239	Q9IA79	reviewed	BI1_PAROL	Probable Bax inhibitor 1 (BI-1) (Testis-enhanced gene transcript protein homolog) (Transmembrane BAX inhibitor motif-containing protein 6)	tmbim6 tegt	Paralichthys olivaceus (Bastard halibut) (Hippoglossus olivaceus)	237	apoptotic process [GO:0006915]; negative regulation of apoptotic process [GO:0043066]; response to unfolded protein [GO:0006986]	GO:0005789; GO:0006915; GO:0006986; GO:0043066	4159.40910468179	1.14478332024875	0.288004220575669	3.97488383316235	7.04136167033839e-05	0.000500100173414391	5743	3462	3775	6050	4394	4640	3273	3363	3396	2532	3571	2389
g10926	971.424637462481	-1.38045734885252	0.256415178923354	-5.38368030570124	7.29780727082133e-08	1.08856603109378e-06	857	1647	1912	1887	2132	2292	2184	2165	540	372	651	574	615	96	262	339	sp	Q9JME2	CHSTB_MOUSE	37.943	282	161	8	253	1092	81	350	3.32e-57	193	Q9JME2	reviewed	CHSTB_MOUSE	Carbohydrate sulfotransferase 11 (EC 2.8.2.5) (Chondroitin 4-O-sulfotransferase 1) (Chondroitin 4-sulfotransferase 1) (C4S-1) (C4ST-1) (C4ST1)	Chst11	Mus musculus (Mouse)	352	apoptotic process [GO:0006915]; carbohydrate biosynthetic process [GO:0016051]; cartilage development [GO:0051216]; chondrocyte development [GO:0002063]; chondroitin sulfate biosynthetic process [GO:0030206]; chondroitin sulfate metabolic process [GO:0030204]; developmental growth [GO:0048589]; embryonic digit morphogenesis [GO:0042733]; embryonic limb morphogenesis [GO:0030326]; embryonic skeletal system morphogenesis [GO:0048704]; embryonic viscerocranium morphogenesis [GO:0048703]; in utero embryonic development [GO:0001701]; negative regulation of apoptotic process [GO:0043066]; negative regulation of transforming growth factor beta receptor signaling pathway [GO:0030512]; polysaccharide localization [GO:0033037]; post-anal tail morphogenesis [GO:0036342]; post-embryonic development [GO:0009791]; proteoglycan biosynthetic process [GO:0030166]; regulation of cell population proliferation [GO:0042127]; respiratory gaseous exchange by respiratory system [GO:0007585]; transforming growth factor beta receptor signaling pathway [GO:0007179]	GO:0000139; GO:0001537; GO:0001701; GO:0002063; GO:0006915; GO:0007179; GO:0007585; GO:0008146; GO:0009791; GO:0016051; GO:0030166; GO:0030204; GO:0030206; GO:0030326; GO:0030512; GO:0033037; GO:0036342; GO:0042127; GO:0042733; GO:0043066; GO:0047756; GO:0048589; GO:0048703; GO:0048704; GO:0050659; GO:0051216	555.134450023321	-1.64409948511993	0.378908825779942	-4.33903718588697	1.43108308568871e-05	0.000124226822738933	260	227	293	320	197	66	1205	714	907	1450	535	1357
g4226	122.317684570586	-0.56544399505729	0.210684901088821	-2.68383729510312	0.00727825172511939	0.0236352940085369	162	216	166	135	182	232	229	268	72	101	86	181	96	20	66	36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	82.9551604080818	-0.972105733922068	0.339699329455431	-2.86166515394788	0.00421421876971832	0.0157952245352246	64	73	44	56	27	31	133	91	67	141	193	160
g4227	65060.3244178735	-3.15595591066482	0.349395938086285	-9.03260618297581	1.67631040171921e-19	1.62214620130185e-17	81137	209467	264730	137079	144338	159734	116276	146656	11315	6116	13207	8114	8115	4953	5636	15060	sp	P83673	LYS1_CRAVI	54.783	115	42	4	79	420	75	180	2.2e-23	93.6	P83673	reviewed	LYS1_CRAVI	Lysozyme 1 (EC 3.2.1.17) (1,4-beta-N-acetylmuramidase 1) (Invertebrate-type lysozyme 1) (cv-lysozyme 1)	lysoz1 lysoz	Crassostrea virginica (Eastern oyster)	184	defense response to Gram-negative bacterium [GO:0050829]; defense response to Gram-positive bacterium [GO:0050830]; killing of cells of another organism [GO:0031640]	GO:0003796; GO:0005576; GO:0031640; GO:0050829; GO:0050830	25472.9549340167	-2.11898310897745	0.446811786804503	-4.74245123239013	2.11147668013078e-06	2.33778034640001e-05	7104	7364	5808	20668	4659	2562	58024	55755	31094	62398	55011	39424
g4220	7613.45664449055	1.36081381452156	0.405184904396896	3.35850077274493	0.000783665021351918	0.00361895379284745	3708	3967	4153	4707	9019	7233	6242	6965	7317	6122	8299	8616	4847	5258	2480	14771	sp	Q6PCG7	I2BLB_XENLA	44.803	712	296	23	40	1983	11	689	3.1e-160	480	Q6PCG7	reviewed	I2BLB_XENLA	Interferon regulatory factor 2-binding protein-like B (Enhanced at puberty protein 1 homolog B)	irf2bpl-b eap1-b	Xenopus laevis (African clawed frog)	690		GO:0005634; GO:0046872	5799.86384971369	1.33515903148181	0.301903514035338	4.4224693301368	9.75792043103366e-06	8.97559582155272e-05	5399	9266	6122	5494	7576	6332	5344	5150	3372	2901	4255	2982
g15790	2326.56752587111	1.22144708384897	0.314256039404103	3.88678953048952	0.000101578753442266	0.000646004641690132	1366	1468	2127	1551	2757	1725	1893	2174	2375	3815	1211	2891	2243	1317	1291	3220	sp	P53619	COPD_BOVIN	66.731	520	162	5	1	1554	1	511	0	717	P53619	reviewed	COPD_BOVIN	Coatomer subunit delta (Archain) (Delta-coat protein) (Delta-COP)	ARCN1 COPD	Bos taurus (Bovine)	511	endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; Golgi localization [GO:0051645]; intra-Golgi vesicle-mediated transport [GO:0006891]; protein transport [GO:0015031]; retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum [GO:0006890]	GO:0000139; GO:0006888; GO:0006890; GO:0006891; GO:0015031; GO:0030126; GO:0051645	1505.53085217374	1.20903578694277	0.2620976341461	4.6129214057263	3.97048467041371e-06	4.08758339115552e-05	2191	1283	1627	1660	1773	1733	1377	1173	1309	1028	770	969
g7336	1909.16826029154	4.49190786632133	0.70930827260831	6.33280061686497	2.40750593356162e-10	5.99758625648074e-09	88	168	379	57	127	474	249	250	2125	2912	359	792	812	3459	207	3691	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	553.360748630042	3.75692820577332	0.732865868791837	5.1263517183121	2.95410515172047e-07	4.09864907681167e-06	857	98	122	1064	1037	1447	39	83	134	27	70	166
g13626	2295.64592193969	1.42119197587611	0.204069864664084	6.96424226191119	3.30176009110394e-12	1.15184771873892e-10	1327	1399	1917	1506	2172	1898	1367	1788	2399	2508	2665	2538	3170	1079	2708	2619	sp	Q6PHY8	SELTB_DANRE	56.818	132	57	0	193	588	54	185	9.72e-51	165	Q6PHY8	reviewed	SELTB_DANRE	Thioredoxin reductase-like selenoprotein T1b (EC 1.8.1.9)	selenot1b selt1b	Danio rerio (Zebrafish) (Brachydanio rerio)	193	cell redox homeostasis [GO:0045454]	GO:0004791; GO:0005789; GO:0045454	998.064516542413	1.34343375920516	0.348976018557683	3.84964492619742	0.000118289177393447	0.000783399920887906	1786	1462	1197	1036	784	1188	889	717	757	831	143	834
g19083	1050.19859760039	-3.45237902958952	0.568249367544302	-6.07546479903538	1.23629098652282e-09	2.65114204092093e-08	837	2824	3537	1321	3763	2246	2847	3905	205	28	397	25	234	40	57	43	sp	Q8WPD0	LECG_PATPE	36.932	176	88	7	1	495	1	164	3.31e-29	108	Q8WPD0	reviewed	LECG_PATPE	Alpha-N-acetylgalactosamine-specific lectin (Alpha-N-acetylgalactosamine-binding lectin) (GalNAc-specific lectin) (Lectin) (ApL) (Tn antigen-specific lectin)		Patiria pectinifera (Starfish) (Asterina pectinifera)	168		GO:0030246	268.383178843749	-2.96319575311395	1.05779428791655	-2.80129679935247	0.0050897683882571	0.0184930642445895	142	39	93	82	0	3	1175	8	1028	656	691	37
g19082	546.653133669091	-3.30684736548853	0.591012622208956	-5.59522291271705	2.20338485985685e-08	3.66729319328119e-07	458	1416	1699	692	1827	1144	1613	2153	84	16	287	23	129	8	31	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	154.802356742906	-2.95358101788398	1.00393859594952	-2.94199369343947	0.00326106568227676	0.0127634899952394	67	15	42	70	1	5	857	3	716	496	63	35
g16505	341.207157798012	2.00547903448979	0.59348803450745	3.37913979370147	0.000727130239827412	0.00338961958108488	103	176	158	61	488	144	104	266	151	427	157	201	258	157	115	1465	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	126.51658950601	2.73206629196532	0.311135764526201	8.78094582320271	1.62105623234961e-18	1.8753334503342e-16	330	164	149	281	103	126	49	35	28	39	36	54
g16500	1602.1949985149	1.96422397929557	0.431081926996793	4.55649809533813	5.20135105734714e-06	4.90031395848013e-05	530	1304	1172	425	634	1104	876	1132	2332	2405	825	1749	1680	890	390	4075	sp	Q8NFG4	FLCN_HUMAN	46.644	581	270	10	1	1662	1	568	2.82e-169	495	Q8NFG4	reviewed	FLCN_HUMAN	Folliculin (BHD skin lesion fibrofolliculoma protein) (Birt-Hogg-Dube syndrome protein)	FLCN BHD	Homo sapiens (Human)	579	cell proliferation involved in kidney development [GO:0072111]; cell-cell junction assembly [GO:0007043]; cellular response to amino acid starvation [GO:0034198]; cellular response to starvation [GO:0009267]; energy homeostasis [GO:0097009]; epithelial cell proliferation [GO:0050673]; ERK1 and ERK2 cascade [GO:0070371]; hemopoiesis [GO:0030097]; in utero embryonic development [GO:0001701]; intracellular signal transduction [GO:0035556]; intrinsic apoptotic signaling pathway [GO:0097193]; lysosome localization [GO:0032418]; negative regulation of brown fat cell differentiation [GO:1903444]; negative regulation of cell proliferation involved in kidney development [GO:1901723]; negative regulation of cold-induced thermogenesis [GO:0120163]; negative regulation of epithelial cell proliferation [GO:0050680]; negative regulation of ERK1 and ERK2 cascade [GO:0070373]; negative regulation of glycolytic process [GO:0045820]; negative regulation of lysosome organization [GO:1905672]; negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction [GO:0051898]; negative regulation of post-translational protein modification [GO:1901874]; negative regulation of Rho protein signal transduction [GO:0035024]; negative regulation of TOR signaling [GO:0032007]; negative regulation of transcription by RNA polymerase II [GO:0000122]; phosphatidylinositol 3-kinase/protein kinase B signal transduction [GO:0043491]; positive regulation of apoptotic process [GO:0043065]; positive regulation of autophagy [GO:0010508]; positive regulation of intrinsic apoptotic signaling pathway [GO:2001244]; positive regulation of TOR signaling [GO:0032008]; positive regulation of TORC1 signaling [GO:1904263]; positive regulation of transforming growth factor beta receptor signaling pathway [GO:0030511]; regulation of pro-B cell differentiation [GO:2000973]; regulation of Ras protein signal transduction [GO:0046578]; regulation of TOR signaling [GO:0032006]; TOR signaling [GO:0031929]; transforming growth factor beta receptor signaling pathway [GO:0007179]	GO:0000122; GO:0001701; GO:0004857; GO:0005096; GO:0005634; GO:0005737; GO:0005764; GO:0005765; GO:0005813; GO:0005829; GO:0005886; GO:0005929; GO:0007043; GO:0007179; GO:0009267; GO:0010508; GO:0019899; GO:0030097; GO:0030511; GO:0031929; GO:0032006; GO:0032007; GO:0032008; GO:0032418; GO:0034198; GO:0035024; GO:0035556; GO:0043065; GO:0043491; GO:0044877; GO:0045820; GO:0046578; GO:0050673; GO:0050680; GO:0051898; GO:0070371; GO:0070373; GO:0072111; GO:0072686; GO:0097009; GO:0097193; GO:0120163; GO:1901723; GO:1901874; GO:1903444; GO:1904263; GO:1905672; GO:1990877; GO:2000973; GO:2001244	999.0710847336	1.89056795226613	0.266215701537918	7.10163954020892	1.23285443629656e-12	5.36128289442022e-11	2469	1060	1380	873	1197	1049	682	515	413	551	561	385
g19339	661.154679186464	-1.38823341081268	0.201192613201677	-6.90002176879676	5.19945710852042e-12	1.74739870050223e-10	915	1602	1744	1041	1580	963	1143	1355	351	215	308	626	467	55	354	155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	369.74262071491	-1.67029458890088	0.312581679040899	-5.34354602619669	9.11456720970846e-08	1.43284489924746e-06	182	174	262	217	55	68	856	682	606	502	768	658
g19338	61.0858152665856	-1.36832247470346	0.242397184353943	-5.64496026779529	1.65219400413818e-08	2.84074106586509e-07	95	147	169	108	136	81	109	105	20	22	27	48	58	5	33	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.1266963135431	-1.63912005549637	0.377078634773181	-4.34689187968002	1.38080240862549e-05	0.000120499715031258	6	18	13	21	6	9	77	40	48	50	62	46
g22586	104.175703907877	3.80958580006823	0.854594094832583	4.45777220215234	8.28158402296826e-06	7.35262625773628e-05	72	23	5	0	17	9	10	12	35	13	374	43	701	9	116	62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	57.0343271129947	4.57537835727062	1.19523626554504	3.82801165691221	0.000129182639654131	0.000840532074263789	355	228	53	3	11	21	18	10	9	0	0	0
g22584	612.436490881622	3.47735082171848	0.698985360355848	4.9748550097647	6.52964945190661e-07	7.62994293054402e-06	120	55	44	30	13	169	618	54	91	508	1159	3632	1801	112	581	730	sp	Q8ISH7	FCAP_APLCA	28.739	341	215	20	322	1311	235	558	8.35e-12	71.2	Q8ISH7	reviewed	FCAP_APLCA	Feeding circuit activating peptides (FCAP) [Cleaved into: Feeding circuit activating peptide a (FCAPa); Feeding circuit activating peptide b (FCAPb); Feeding circuit activating peptide c (FCAPc); Feeding circuit activating peptide d (FCAPd); Feeding circuit activating peptide e (FCAPe); Feeding circuit activating peptide f (FCAPf); Feeding circuit activating peptide g (FCAPg); Feeding circuit activating peptide h (FCAPh)]		Aplysia californica (California sea hare)	742	neuropeptide signaling pathway [GO:0007218]	GO:0005179; GO:0005576; GO:0007218	241.77523426462	1.85291988850542	0.700959612273216	2.64340463567707	0.00820768828617409	0.0272205593305526	503	785	411	46	14	427	417	70	81	47	131	97
g22585	29.8688126802446	3.42772109049115	0.893593417945064	3.83588444325569	0.000125113228206345	0.000772708606661191	27	5	2	0	7	3	7	3	9	11	208	35	458	2	12	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34.5774957817732	3.88535321622365	1.06962400352692	3.63244766704216	0.000280745525053443	0.00162599951560959	224	121	36	3	6	9	11	4	7	0	0	11
